day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,nan,nan
24,nan,nan
25,nan,nan
26,nan,nan
27,nan,nan
28,nan,nan
29,nan,nan
30,nan,nan
31,nan,nan
32,0.256675,nan
33,0.260461,nan
34,0.396508,nan
35,0.439558,nan
36,0.501408,nan
37,0.684131,nan
38,0.877723,nan
39,0.966254,nan
40,nan,nan
41,nan,nan
42,nan,nan
43,nan,nan
44,nan,nan
45,nan,nan
46,nan,nan
47,nan,nan
48,nan,nan
49,nan,nan
50,nan,nan
51,nan,nan
52,1.06405,nan
53,1.05943,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,nan,nan
61,nan,nan
62,nan,nan
63,nan,nan
64,nan,nan
65,nan,nan
66,nan,nan
67,nan,nan
68,nan,nan
69,nan,nan
70,nan,nan
71,nan,nan
72,nan,nan
73,0.87901,nan
74,0.931398,nan
75,0.968898,nan
76,1.00882,nan
77,1.05071,nan
78,1.07525,nan
79,1.08486,nan
80,1.08287,nan
81,1.06942,nan
82,1.05027,nan
83,1.03031,nan
84,1.02046,nan
85,1.02078,nan
86,1.02053,nan
87,1.01868,nan
88,1.00809,nan
89,1.00837,nan
90,1.00792,nan
91,0.989384,nan
92,0.960564,nan
93,0.96607,nan
94,0.986259,nan
95,1,nan
96,1.00986,nan
97,1.03277,nan
98,1.0686,nan
99,1.08991,nan
100,1.09594,nan
101,1.09388,nan
102,1.08822,nan
103,1.07308,nan
104,1.04986,nan
105,1.05106,nan
106,1.07835,nan
107,1.09147,nan
108,1.09752,nan
109,1.10119,nan
110,1.10225,nan
111,1.09989,nan
112,1.09434,nan
113,1.08174,nan
114,1.06684,nan
115,1.05834,nan
116,1.05172,nan
117,1.05119,nan
118,1.05154,nan
119,1.04098,nan
120,1.04147,nan
121,1.05405,nan
122,1.06134,nan
123,1.06294,nan
124,1.06759,nan
125,1.07479,nan
126,1.08415,nan
127,1.08844,nan
128,1.08545,nan
129,1.07828,nan
130,1.07041,nan
131,1.07142,nan
132,1.08618,nan
133,1.1027,nan
134,1.11246,nan
135,1.11892,nan
136,1.12499,nan
137,1.12728,nan
138,1.12577,nan
139,1.12208,nan
140,1.11642,nan
141,1.10308,nan
142,1.07909,nan
143,1.04274,nan
144,1.00808,nan
145,0.990754,nan
146,0.983403,nan
147,1.00182,nan
148,1.0274,nan
149,1.04291,nan
150,1.04941,nan
151,1.05098,nan
152,1.05243,nan
153,1.05282,nan
154,1.06536,nan
155,1.07238,nan
156,1.07264,nan
157,1.07721,nan
158,1.0945,nan
159,1.11267,nan
160,1.12442,nan
161,1.12958,nan
162,1.12858,nan
163,1.12903,nan
164,1.12176,nan
165,1.10712,nan
166,1.0861,nan
167,1.06032,nan
168,1.03561,nan
169,1.01419,nan
170,1.00808,nan
171,1.02447,nan
172,1.02224,nan
173,1.00911,nan
174,1.01622,nan
175,1.02687,nan
176,1.02987,nan
177,1.01314,nan
178,0.961852,nan
179,0.900166,nan
180,0.8698,nan
181,0.890931,nan
182,0.906239,nan
183,0.872261,nan
184,nan,nan
185,nan,nan
186,nan,nan
187,nan,nan
188,nan,nan
189,nan,nan
190,nan,nan
191,nan,nan
192,nan,nan
193,nan,nan
194,nan,nan
195,nan,nan
196,nan,nan
197,nan,nan
198,nan,nan
199,nan,nan
200,nan,nan
201,nan,nan
202,nan,nan
203,nan,nan
204,nan,nan
205,nan,nan
206,nan,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
214,nan,nan
215,nan,nan
216,nan,nan
217,nan,nan
218,nan,nan
219,nan,nan
220,nan,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
