day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,0.0301395,nan
24,0.0629722,nan
25,0.0872691,nan
26,0.12127,nan
27,0.207648,nan
28,0.233673,nan
29,0.452889,nan
30,0.492428,nan
31,0.524989,nan
32,0.542643,nan
33,0.557517,nan
34,0.53747,nan
35,0.535295,nan
36,0.514058,nan
37,0.533907,nan
38,0.611121,nan
39,nan,nan
40,nan,nan
41,nan,nan
42,nan,nan
43,nan,nan
44,nan,nan
45,nan,nan
46,nan,nan
47,nan,nan
48,nan,nan
49,nan,nan
50,nan,nan
51,0.639207,nan
52,0.800173,nan
53,0.854837,nan
54,0.90112,nan
55,0.944899,nan
56,0.954622,nan
57,0.949216,nan
58,0.944823,nan
59,0.959015,nan
60,0.97842,nan
61,0.968356,nan
62,0.938052,nan
63,0.919398,nan
64,0.919021,nan
65,0.908116,nan
66,0.914548,nan
67,0.941368,nan
68,0.972098,nan
69,0.985487,nan
70,0.983822,nan
71,0.979127,nan
72,0.97314,nan
73,0.963602,nan
74,0.98441,nan
75,1.01582,nan
76,1.04268,nan
77,1.05999,nan
78,1.05464,nan
79,1.04634,nan
80,1.04358,nan
81,1.03853,nan
82,1.02345,nan
83,1.01452,nan
84,1.01697,nan
85,1.01839,nan
86,1.01686,nan
87,1.00867,nan
88,0.992505,nan
89,0.983638,nan
90,0.986522,nan
91,1.00446,nan
92,1.0168,nan
93,1.01743,nan
94,1.01502,nan
95,1.01154,nan
96,0.994551,nan
97,0.951295,nan
98,0.91428,nan
99,0.898304,nan
100,0.915064,nan
101,0.92983,nan
102,0.938142,nan
103,0.932525,nan
104,0.943642,nan
105,0.959097,nan
106,0.977154,nan
107,0.989933,nan
108,1.0057,nan
109,1.03111,nan
110,1.03984,nan
111,1.04228,nan
112,1.044,nan
113,1.04538,nan
114,1.05628,nan
115,1.07976,nan
116,1.09617,nan
117,1.10437,nan
118,1.11055,nan
119,1.11098,nan
120,1.10985,nan
121,1.10977,nan
122,1.11278,nan
123,1.1187,nan
124,1.12132,nan
125,1.11933,nan
126,1.1178,nan
127,1.1181,nan
128,1.11899,nan
129,1.12019,nan
130,1.12307,nan
131,1.12492,nan
132,1.12501,nan
133,1.12391,nan
134,1.12146,nan
135,1.11998,nan
136,1.11781,nan
137,1.116,nan
138,1.11181,nan
139,1.10163,nan
140,1.09014,nan
141,1.08583,nan
142,1.07415,nan
143,nan,nan
144,nan,nan
145,1.06347,nan
146,1.05969,nan
147,1.05596,nan
148,1.05109,nan
149,1.04476,nan
150,1.03834,nan
151,1.0344,nan
152,1.03149,nan
153,1.03375,nan
154,1.03494,nan
155,1.0325,nan
156,1.0338,nan
157,1.05595,nan
158,1.07942,nan
159,1.08327,nan
160,1.08178,nan
161,1.08179,nan
162,1.08355,nan
163,1.08716,nan
164,1.09305,nan
165,1.09389,nan
166,1.09369,nan
167,1.09392,nan
168,1.0922,nan
169,1.08811,nan
170,1.08593,nan
171,1.08178,nan
172,1.06475,nan
173,1.0357,nan
174,1.00988,nan
175,0.970883,nan
176,0.933158,nan
177,0.913231,nan
178,0.902154,nan
179,0.895957,nan
180,0.889086,nan
181,0.875318,nan
182,0.860198,nan
183,0.859936,nan
184,0.856925,nan
185,0.856406,nan
186,0.85523,nan
187,0.853619,nan
188,0.851722,nan
189,0.846401,nan
190,0.841863,nan
191,nan,nan
192,nan,nan
193,nan,nan
194,nan,nan
195,nan,nan
196,nan,nan
197,nan,nan
198,nan,nan
199,nan,nan
200,nan,nan
201,nan,nan
202,nan,nan
203,nan,nan
204,nan,nan
205,nan,nan
206,nan,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
214,nan,nan
215,nan,nan
216,nan,nan
217,nan,nan
218,nan,nan
219,nan,nan
220,nan,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
