day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,nan,nan
24,0.0566384,nan
25,0.0510119,nan
26,0.0771875,nan
27,0.181536,nan
28,0.246838,nan
29,0.375907,nan
30,0.31001,nan
31,0.236124,nan
32,0.299912,nan
33,0.185727,nan
34,0.373899,nan
35,0.257448,nan
36,0.247421,nan
37,0.490597,nan
38,0.462489,nan
39,nan,nan
40,nan,nan
41,nan,nan
42,nan,nan
43,nan,nan
44,nan,nan
45,nan,nan
46,nan,nan
47,nan,nan
48,nan,nan
49,nan,nan
50,nan,nan
51,1.29835,nan
52,1.40744,nan
53,1.49922,nan
54,1.58587,nan
55,1.61144,nan
56,1.61914,nan
57,1.62165,nan
58,1.65,nan
59,1.64662,nan
60,1.62059,nan
61,1.60717,nan
62,1.58356,nan
63,1.54022,nan
64,1.49679,nan
65,1.52986,nan
66,1.50451,nan
67,1.58716,nan
68,1.5304,nan
69,1.53196,nan
70,1.52612,nan
71,1.5228,nan
72,1.48557,nan
73,1.52861,nan
74,1.60411,nan
75,1.623,nan
76,1.61491,nan
77,1.60555,nan
78,1.61331,nan
79,1.62007,nan
80,1.61896,nan
81,1.61532,nan
82,1.62146,nan
83,1.62943,nan
84,1.62744,nan
85,1.62875,nan
86,1.62894,nan
87,1.61932,nan
88,1.62555,nan
89,1.62774,nan
90,1.65063,nan
91,1.645,nan
92,1.61785,nan
93,1.65345,nan
94,1.64383,nan
95,1.6363,nan
96,1.62833,nan
97,1.22498,nan
98,1.2044,nan
99,1.23108,nan
100,1.25785,nan
101,1.39646,nan
102,1.33152,nan
103,1.65331,nan
104,1.46623,nan
105,1.6053,nan
106,1.64425,nan
107,1.62439,nan
108,1.62813,nan
109,1.61149,nan
110,1.61181,nan
111,1.6267,nan
112,1.65691,nan
113,1.68727,nan
114,1.7015,nan
115,1.69949,nan
116,1.69935,nan
117,1.71583,nan
118,1.71036,nan
119,1.75065,nan
120,1.78497,nan
121,1.84045,nan
122,1.87093,nan
123,1.88186,nan
124,1.89969,nan
125,1.91998,nan
126,1.93736,nan
127,1.94451,nan
128,1.95257,nan
129,1.96755,nan
130,1.96889,nan
131,1.97288,nan
132,1.97242,nan
133,1.98433,nan
134,1.99256,nan
135,1.99335,nan
136,1.99596,nan
137,1.99264,nan
138,1.99361,nan
139,2.00261,nan
140,2.01578,nan
141,1.99294,nan
142,1.99661,nan
143,nan,nan
144,nan,nan
145,1.99626,nan
146,1.99289,nan
147,2.00528,nan
148,1.99881,nan
149,1.97644,nan
150,1.99913,nan
151,2.0349,nan
152,1.98378,nan
153,1.971,nan
154,1.97391,nan
155,1.97327,nan
156,2.01417,nan
157,2.01824,nan
158,1.97078,nan
159,1.98166,nan
160,1.9941,nan
161,1.9775,nan
162,2.00972,nan
163,1.99892,nan
164,1.99287,nan
165,2.00371,nan
166,2.01836,nan
167,2.01736,nan
168,2.01402,nan
169,2.05216,nan
170,2.02583,nan
171,2.03377,nan
172,2.05003,nan
173,2.04645,nan
174,2.04226,nan
175,2.0463,nan
176,2.07228,nan
177,2.05983,nan
178,2.02671,nan
179,2.00322,nan
180,2.02609,nan
181,2.05597,nan
182,2.0982,nan
183,2.02695,nan
184,1.96172,nan
185,1.92178,nan
186,1.91572,nan
187,1.87575,nan
188,1.89828,nan
189,1.96517,nan
190,1.92804,nan
191,1.94909,nan
192,1.97124,nan
193,1.95683,nan
194,1.91438,nan
195,1.92916,nan
196,1.93436,nan
197,1.93741,nan
198,1.91468,nan
199,1.91011,nan
200,1.91905,nan
201,1.88259,nan
202,1.87071,nan
203,1.8061,nan
204,1.80427,nan
205,1.79161,nan
206,1.76096,nan
207,1.75593,nan
208,1.73387,nan
209,1.72076,nan
210,1.75002,nan
211,1.73215,nan
212,1.72205,nan
213,1.7923,nan
214,1.86562,nan
215,1.83628,nan
216,1.85847,nan
217,1.79983,nan
218,1.80635,nan
219,1.8272,nan
220,1.77047,nan
221,1.7576,nan
222,1.73482,nan
223,1.7736,nan
224,1.83408,nan
225,1.80989,nan
226,1.73241,nan
227,1.67357,nan
228,1.7101,nan
229,1.71147,nan
230,nan,nan
231,1.67458,nan
232,1.68367,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
