day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,0.0105797,nan
18,nan,nan
19,0.0327648,nan
20,0.121794,nan
21,nan,nan
22,0.110587,nan
23,nan,nan
24,0.0871253,nan
25,0.0464603,nan
26,0.0238415,nan
27,0.0222036,nan
28,0.0233495,nan
29,0.0376159,nan
30,0.0979576,nan
31,0.0978225,nan
32,nan,nan
33,0.0250415,nan
34,0.162249,nan
35,0.23244,nan
36,0.260652,nan
37,0.284137,nan
38,0.497815,nan
39,0.5598,nan
40,0.488332,nan
41,0.583329,nan
42,0.636544,nan
43,nan,nan
44,0.809454,nan
45,0.822843,nan
46,0.875131,nan
47,0.913603,nan
48,0.932828,nan
49,0.954319,nan
50,0.983894,nan
51,1.0093,nan
52,1.03199,nan
53,1.04872,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,1.16528,nan
61,1.18189,nan
62,1.2025,nan
63,1.21855,nan
64,1.23871,nan
65,1.24964,nan
66,1.25686,nan
67,1.26286,nan
68,1.26142,nan
69,1.26837,nan
70,1.26923,nan
71,1.28136,nan
72,1.2682,nan
73,1.28806,nan
74,1.30687,nan
75,1.32151,nan
76,1.3374,nan
77,1.35295,nan
78,1.36799,nan
79,1.37022,nan
80,1.37968,nan
81,1.38555,nan
82,1.39148,nan
83,1.39062,nan
84,1.39535,nan
85,1.39855,nan
86,1.40318,nan
87,1.40302,nan
88,1.40288,nan
89,1.40522,nan
90,1.41035,nan
91,1.4211,nan
92,1.42364,nan
93,1.42281,nan
94,1.43889,nan
95,1.45012,nan
96,1.4524,nan
97,1.45818,nan
98,nan,nan
99,nan,nan
100,nan,nan
101,nan,nan
102,nan,nan
103,nan,nan
104,nan,nan
105,nan,nan
106,nan,nan
107,nan,nan
108,nan,nan
109,nan,nan
110,1.60544,nan
111,1.61843,nan
112,1.61566,nan
113,1.63534,nan
114,1.64401,nan
115,1.65027,nan
116,1.6533,nan
117,1.67378,nan
118,1.6957,nan
119,1.70677,nan
120,1.7078,nan
121,1.71004,nan
122,1.72173,nan
123,1.71767,nan
124,1.72016,nan
125,1.75375,nan
126,1.75512,nan
127,1.75622,nan
128,1.75614,nan
129,1.77565,nan
130,1.79355,nan
131,1.81284,nan
132,1.8099,nan
133,1.81631,nan
134,1.82128,nan
135,1.82121,nan
136,1.83334,nan
137,1.8234,nan
138,1.81885,nan
139,1.81921,nan
140,1.82472,nan
141,1.83106,nan
142,1.82438,nan
143,1.83586,nan
144,1.8327,nan
145,1.83566,nan
146,1.83828,nan
147,1.84402,nan
148,1.85843,nan
149,1.8713,nan
150,1.88044,nan
151,1.88331,nan
152,1.89205,nan
153,1.90701,nan
154,1.91161,nan
155,1.9244,nan
156,1.93627,nan
157,1.94542,nan
158,1.94788,nan
159,1.95496,nan
160,1.96225,nan
161,1.96661,nan
162,1.97913,nan
163,1.97395,nan
164,1.97924,nan
165,1.99092,nan
166,2.00265,nan
167,2.01206,nan
168,2.01833,nan
169,2.01155,nan
170,2.01113,nan
171,2.01444,nan
172,2.01108,nan
173,2.01126,nan
174,2.00815,nan
175,2.01409,nan
176,2.03109,nan
177,2.05843,nan
178,2.07325,nan
179,2.07002,nan
180,2.06643,nan
181,2.0726,nan
182,2.07523,nan
183,2.06871,nan
184,2.05689,nan
185,2.05059,nan
186,2.04276,nan
187,2.04523,nan
188,2.08649,nan
189,2.06754,nan
190,2.06108,nan
191,2.07692,nan
192,2.07934,nan
193,2.08674,nan
194,2.09286,nan
195,2.0724,nan
196,2.07615,nan
197,2.05945,nan
198,2.04759,nan
199,2.05184,nan
200,2.04178,nan
201,1.49724,nan
202,2.02393,nan
203,2.04958,nan
204,1.90726,nan
205,2.0008,nan
206,1.82905,nan
207,2.03338,nan
208,1.98687,nan
209,1.95798,nan
210,1.96799,nan
211,1.9998,nan
212,1.87282,nan
213,1.89875,nan
214,1.79956,nan
215,1.86276,nan
216,1.77394,nan
217,nan,nan
218,1.68638,nan
219,1.6705,nan
220,1.63694,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
