day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,0.0248309,nan
24,0.089552,nan
25,0.0808858,nan
26,0.0963309,nan
27,0.178188,nan
28,0.256387,nan
29,0.457214,nan
30,0.516332,nan
31,0.517175,nan
32,0.521567,nan
33,0.449475,nan
34,0.455319,nan
35,0.395558,nan
36,0.354633,nan
37,0.487638,nan
38,0.538276,nan
39,nan,nan
40,nan,nan
41,nan,nan
42,nan,nan
43,nan,nan
44,nan,nan
45,nan,nan
46,nan,nan
47,nan,nan
48,nan,nan
49,nan,nan
50,nan,nan
51,0.590893,nan
52,0.64595,nan
53,0.766666,nan
54,0.902164,nan
55,0.944667,nan
56,0.949768,nan
57,0.939749,nan
58,0.940776,nan
59,0.960806,nan
60,0.974324,nan
61,0.953288,nan
62,0.895881,nan
63,0.87498,nan
64,0.877715,nan
65,0.856004,nan
66,0.886692,nan
67,0.947332,nan
68,0.986947,nan
69,1.0116,nan
70,1.02763,nan
71,1.03545,nan
72,1.04506,nan
73,1.06087,nan
74,1.08164,nan
75,1.09542,nan
76,1.09596,nan
77,1.12041,nan
78,1.22125,nan
79,1.26832,nan
80,1.29675,nan
81,1.31943,nan
82,1.33552,nan
83,1.34688,nan
84,1.35792,nan
85,1.36903,nan
86,1.3735,nan
87,1.38538,nan
88,1.39247,nan
89,1.39367,nan
90,1.39718,nan
91,1.40363,nan
92,1.41045,nan
93,1.40947,nan
94,1.42288,nan
95,1.42694,nan
96,1.42827,nan
97,1.43273,nan
98,1.43082,nan
99,1.4252,nan
100,1.41435,nan
101,1.41516,nan
102,1.40891,nan
103,1.38977,nan
104,1.39923,nan
105,1.3956,nan
106,1.38615,nan
107,1.4135,nan
108,1.41999,nan
109,1.42321,nan
110,1.43711,nan
111,1.44583,nan
112,1.45675,nan
113,1.46385,nan
114,1.47105,nan
115,1.47889,nan
116,1.49021,nan
117,1.50528,nan
118,1.51895,nan
119,1.56765,nan
120,1.72037,nan
121,1.79469,nan
122,1.83154,nan
123,1.85969,nan
124,1.88445,nan
125,1.90651,nan
126,1.92914,nan
127,1.94368,nan
128,1.9561,nan
129,1.96749,nan
130,1.9762,nan
131,1.98456,nan
132,1.99194,nan
133,2.00142,nan
134,2.00477,nan
135,2.0142,nan
136,2.01658,nan
137,2.02032,nan
138,2.02268,nan
139,2.02281,nan
140,2.0264,nan
141,2.02381,nan
142,2.02099,nan
143,nan,nan
144,nan,nan
145,2.04573,nan
146,2.0452,nan
147,2.03943,nan
148,2.03623,nan
149,2.03997,nan
150,2.03407,nan
151,2.0251,nan
152,2.03203,nan
153,2.02932,nan
154,2.02918,nan
155,2.0265,nan
156,2.03022,nan
157,2.03131,nan
158,2.02815,nan
159,2.02849,nan
160,2.03402,nan
161,2.03322,nan
162,2.03551,nan
163,2.03761,nan
164,2.036,nan
165,2.03886,nan
166,2.04056,nan
167,2.04144,nan
168,2.04079,nan
169,2.03608,nan
170,2.0416,nan
171,2.04247,nan
172,2.04032,nan
173,2.04341,nan
174,2.03776,nan
175,2.03637,nan
176,2.02601,nan
177,2.02281,nan
178,2.01871,nan
179,2.01532,nan
180,2.00186,nan
181,1.99226,nan
182,1.96791,nan
183,1.96941,nan
184,1.94498,nan
185,1.92399,nan
186,1.90591,nan
187,1.8958,nan
188,1.86555,nan
189,1.82275,nan
190,1.81934,nan
191,1.81524,nan
192,1.8257,nan
193,1.80886,nan
194,1.77393,nan
195,1.76324,nan
196,1.75264,nan
197,1.73941,nan
198,1.70695,nan
199,1.62361,nan
200,1.14138,nan
201,1.11427,nan
202,1.10455,nan
203,1.09727,nan
204,1.09654,nan
205,1.09387,nan
206,1.09077,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
214,nan,nan
215,nan,nan
216,nan,nan
217,nan,nan
218,nan,nan
219,nan,nan
220,nan,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
