day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,24,24,0.05,0,4.4,1.45,1.25,0,0,1110,1,17,0,-inf,0,0.01,0,0,0,0,0,0,-inf,0,0,1.90122,2.75677,0,-inf,nan,2.75677,0,-inf,0,0
2,24,48,0.05,0,0.8,1.45,1.25,0,0,1110,1,17,0.008,-2.22177,0,0.01,0,0,0,0,0,0,-2.22177,0,0,1.90122,2.75677,0,-2.22177,nan,2.75677,0.908361,-102.757,0,0
2.03599,0.863647,48.8636,0.05,1.12274,-1.3,1.45,1.25,0,0,1110,1,17,0.008,0.04,1,0.05,0,0,0,0,0,0,0.04,0.04,0,1.90122,2.75677,0,0.226021,-0.305627,2.75677,54.1667,51.4099,0,0
3,23.1364,72,0.22,31.2,-1.3,1.46,1.46,0,0,7326,1,27,0.04,0.0593071,1,0.109307,0,0,0,0,0,0,0.0593071,0.0993071,1,1.90122,2.77578,0,0.0593071,-0.184873,2.77578,21.5551,18.7793,0,0
4,24,96,0.22,40.8,-0.4,1.46,1.46,0,0,7326,1,27,0.0806213,0.00670988,1,0.116017,0,0,0,0,0,0,0.00670988,0.106017,1,1.90122,2.77578,0,0.00670988,-0.251218,2.77578,4.82397,2.04819,0,0
5,24,120,0.22,67.2,-1.1,1.46,1.46,0,0,7326,1,27,0.0852171,0.0288064,1,0.144823,0,0,0,0,0,0,0.0288064,0.134823,1,1.90122,2.77578,0,0.0288064,-0.286734,2.77578,11.5689,8.79314,0,0
6,24,144,0.22,120,-2.2,1.46,1.46,0,0,7326,1,27,0.104948,0.0499552,1,0.194779,0,0,0,0,0,0,0.0499552,0.184779,1,1.90122,2.77578,0,0.0499552,-0.365495,2.77578,18.0246,15.2488,0,0
7,24,168,0.22,148.8,-1.2,1.46,1.46,0,0,7326,1,27,0.139163,0.0179597,1,0.212738,0,0,0,0,0,0,0.0179597,0.202738,1,1.90122,2.77578,0,0.0179597,-0.43341,2.77578,8.25798,5.4822,0,0
7.91572,21.9773,189.977,0.22,166.382,-0.8,1.46,1.46,0,0,7326,1,27,0.151465,0.00726175,1,0.22,0,0,0,0,0,0,0.00726175,0.21,1,1.90122,2.77578,0,0.00790575,-0.459276,2.77578,5.19644,2.42066,0,0
8,2.02271,192,1.09,168,-0.8,0.51,0.46,0,0,1501,1,4,0.156438,0.00533819,1,0.225338,0,0,0,0,0,0,0.00533819,0.215338,2,1.90122,0.969622,0,0.00533819,-0.150568,0.969622,4.93094,3.96132,0,0
9,24,216,1.09,168,1,0.51,0.46,0,0,1501,1,4,0.168043,-0.110654,0,0.114684,0,0,0,0,0,0,-0.110654,0.104684,2,1.90122,0.969622,0,-0.110654,nan,0.969622,-20.9349,-6.92048,-0,0
10,24,240,0.22,168,0.9,1.46,1.46,0,0,7326,1,27,0.0843043,-0.0538623,1,0.060822,0,0,0,0,0,0,-0.0538623,0.050822,1,1.90122,2.77578,0,-0.0538623,-0.2014,2.77578,-13.6657,-16.4415,-0,0
