day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,0.0319983,nan
6,0.210518,nan
7,0.242462,nan
8,0.26846,nan
9,0.281596,nan
10,0.291411,nan
11,0.308709,nan
12,0.313341,nan
13,0.315169,nan
14,0.322416,nan
15,0.374106,nan
16,0.352573,nan
17,0.346442,nan
18,0.191735,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,nan,nan
24,nan,nan
25,nan,nan
26,0.0273497,nan
27,0.228492,nan
28,0.279372,nan
29,0.304329,nan
30,0.321881,nan
31,0.332039,nan
32,0.404869,nan
33,0.482064,nan
34,0.553489,nan
35,0.605115,nan
36,0.67879,nan
37,0.759889,nan
38,0.801219,nan
39,0.825856,nan
40,0.841048,nan
41,0.854176,nan
42,0.863571,nan
43,0.873803,nan
44,0.874235,nan
45,0.870825,nan
46,0.876602,nan
47,0.882851,nan
48,0.892352,nan
49,0.896436,nan
50,0.903519,nan
51,0.902973,nan
52,0.897655,nan
53,0.903863,nan
54,0.900881,nan
55,0.895254,nan
56,0.888492,nan
57,0.88012,nan
58,0.871454,nan
59,0.864978,nan
60,0.858896,nan
61,0.85625,nan
62,0.872217,nan
63,0.881883,nan
64,0.891144,nan
65,0.898529,nan
66,0.902635,nan
67,0.908023,nan
68,0.910185,nan
69,0.913802,nan
70,0.917485,nan
71,0.921038,nan
72,0.924141,nan
73,0.926849,nan
74,0.928914,nan
75,0.930034,nan
76,0.931007,nan
77,0.931082,nan
78,0.934777,nan
79,0.945393,nan
80,0.95999,nan
81,0.985592,nan
82,1.00608,nan
83,1.00196,nan
84,0.993777,nan
85,0.992875,nan
86,1.00561,nan
87,1.01468,nan
88,1.01891,nan
89,1.02304,nan
90,1.04027,nan
91,1.04779,nan
92,1.03435,nan
93,1.02052,nan
94,1.01486,nan
95,1.0027,nan
96,0.990471,nan
97,0.982684,nan
98,0.981872,nan
99,0.981583,nan
100,0.984191,nan
101,0.98257,nan
102,0.992885,nan
103,1.03741,nan
104,1.06464,nan
105,1.06156,nan
106,1.06153,nan
107,1.05747,nan
108,1.04454,nan
109,1.04406,nan
110,1.03648,nan
111,1.02476,nan
112,1.02507,nan
113,1.01831,nan
114,1.00172,nan
115,0.995318,nan
116,1.00284,nan
117,1.01158,nan
118,1.01688,nan
119,1.01741,nan
120,1.01952,nan
121,1.02014,nan
122,1.02446,nan
123,1.02426,nan
124,1.02647,nan
125,1.02214,nan
126,1.01645,nan
127,1.01768,nan
128,1.04001,nan
129,1.04687,nan
130,1.0282,nan
131,1.0115,nan
132,1.00685,nan
133,1.00342,nan
134,0.996979,nan
135,1.00567,nan
136,1.03464,nan
137,1.05531,nan
138,1.06444,nan
139,1.06311,nan
140,1.04548,nan
141,1.02468,nan
142,1.01237,nan
143,1.00644,nan
144,1.00441,nan
145,1.00098,nan
146,0.998807,nan
147,0.996454,nan
148,1.00218,nan
149,1.01594,nan
150,1.0452,nan
151,1.0796,nan
152,1.09752,nan
153,1.10912,nan
154,1.11406,nan
155,1.11302,nan
156,1.10388,nan
157,1.09362,nan
158,1.08631,nan
159,1.0899,nan
160,1.10511,nan
161,1.10146,nan
162,1.07981,nan
163,1.06482,nan
164,1.04792,nan
165,1.03521,nan
166,1.02143,nan
167,1.01652,nan
168,1.01512,nan
169,1.01188,nan
170,1.00673,nan
171,0.999653,nan
172,0.99429,nan
173,0.990198,nan
174,0.987117,nan
175,0.984036,nan
176,0.983092,nan
177,0.98256,nan
178,0.979366,nan
179,0.97792,nan
180,0.980475,nan
181,0.974953,nan
182,0.969366,nan
183,0.969837,nan
184,0.964676,nan
185,0.963767,nan
186,0.966175,nan
187,0.960041,nan
188,0.95675,nan
189,0.952452,nan
190,0.952763,nan
191,0.951637,nan
192,nan,nan
193,nan,nan
194,nan,nan
195,nan,nan
196,nan,nan
197,nan,nan
198,nan,nan
199,nan,nan
200,nan,nan
201,nan,nan
202,nan,nan
203,nan,nan
204,nan,nan
205,nan,nan
206,nan,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
