day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,nan,nan
24,nan,nan
25,nan,nan
26,nan,nan
27,nan,nan
28,nan,nan
29,nan,nan
30,nan,nan
31,nan,nan
32,0.0790739,nan
33,0.196534,nan
34,0.369567,nan
35,0.427993,nan
36,0.491619,nan
37,0.541507,nan
38,0.634732,nan
39,0.733286,nan
40,nan,nan
41,nan,nan
42,nan,nan
43,nan,nan
44,nan,nan
45,nan,nan
46,nan,nan
47,nan,nan
48,nan,nan
49,nan,nan
50,nan,nan
51,nan,nan
52,1.13415,nan
53,1.13192,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,nan,nan
61,nan,nan
62,nan,nan
63,nan,nan
64,nan,nan
65,nan,nan
66,nan,nan
67,nan,nan
68,nan,nan
69,nan,nan
70,nan,nan
71,nan,nan
72,nan,nan
73,1.09218,nan
74,1.08846,nan
75,1.08969,nan
76,1.09068,nan
77,1.10964,nan
78,1.14355,nan
79,1.18265,nan
80,1.20039,nan
81,1.20646,nan
82,1.20907,nan
83,1.21045,nan
84,1.21054,nan
85,1.21377,nan
86,1.21502,nan
87,1.22106,nan
88,1.22836,nan
89,1.22462,nan
90,1.22544,nan
91,1.22493,nan
92,1.22137,nan
93,1.21963,nan
94,1.22084,nan
95,1.2244,nan
96,1.23467,nan
97,1.24127,nan
98,1.25406,nan
99,1.27479,nan
100,1.3022,nan
101,1.31977,nan
102,1.33123,nan
103,1.33927,nan
104,1.34748,nan
105,1.34779,nan
106,1.35058,nan
107,1.3734,nan
108,1.39072,nan
109,1.401,nan
110,1.41175,nan
111,1.42479,nan
112,1.43171,nan
113,1.43842,nan
114,1.44574,nan
115,1.44415,nan
116,1.4462,nan
117,1.44005,nan
118,1.43175,nan
119,1.45152,nan
120,1.45117,nan
121,1.44716,nan
122,1.45453,nan
123,1.46846,nan
124,1.4776,nan
125,1.4809,nan
126,1.47825,nan
127,1.48279,nan
128,1.49128,nan
129,1.49762,nan
130,1.52042,nan
131,1.53884,nan
132,1.53494,nan
133,1.51828,nan
134,1.54208,nan
135,1.54571,nan
136,1.53631,nan
137,1.54841,nan
138,1.57419,nan
139,1.57222,nan
140,1.57822,nan
141,1.58737,nan
142,1.59523,nan
143,1.60109,nan
144,1.61348,nan
145,1.60402,nan
146,1.61863,nan
147,1.60992,nan
148,1.60127,nan
149,1.59408,nan
150,1.59072,nan
151,1.5869,nan
152,1.59008,nan
153,1.59951,nan
154,1.59728,nan
155,1.602,nan
156,1.60825,nan
157,1.61727,nan
158,1.62734,nan
159,1.62986,nan
160,1.62534,nan
161,1.63713,nan
162,1.65712,nan
163,1.64775,nan
164,1.65529,nan
165,1.6705,nan
166,1.67206,nan
167,1.66487,nan
168,1.66372,nan
169,1.67398,nan
170,1.66695,nan
171,1.64797,nan
172,1.65084,nan
173,1.65976,nan
174,1.66009,nan
175,1.64736,nan
176,1.64612,nan
177,1.63954,nan
178,1.62651,nan
179,1.6484,nan
180,1.66743,nan
181,1.6552,nan
182,1.62512,nan
183,1.61485,nan
184,1.61609,nan
185,1.64532,nan
186,1.64096,nan
187,1.67784,nan
188,1.68693,nan
189,1.70448,nan
190,1.67459,nan
191,1.65261,nan
192,1.70065,nan
193,1.75225,nan
194,1.69494,nan
195,1.66743,nan
196,1.65758,nan
197,1.64159,nan
198,1.62702,nan
199,1.6271,nan
200,1.63026,nan
201,1.61533,nan
202,1.58732,nan
203,1.62343,nan
204,1.63365,nan
205,1.6333,nan
206,1.61577,nan
207,1.60068,nan
208,1.60025,nan
209,1.59183,nan
210,1.58062,nan
211,1.56452,nan
212,1.55545,nan
213,1.5219,nan
214,nan,nan
215,nan,nan
216,nan,nan
217,nan,nan
218,nan,nan
219,nan,nan
220,nan,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
