day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,24,24,0.05,0,4.4,1.45,1.25,0,0,1110,1,17,0,-inf,0,0.01,0,0,0,0,0,0,-inf,0,0,1.90122,2.75677,0,-inf,nan,2.75677,0,-inf,0,0
2,24,48,0.05,0,0.8,1.45,1.25,0,0,1110,1,17,0.008,-2.22177,0,0.01,0,0,0,0,0,0,-2.22177,0,0,1.90122,2.75677,0,-2.22177,nan,2.75677,0.908361,-102.757,0,0
2.03599,0.863647,48.8636,0.05,1.12274,-1.3,1.45,1.25,0,0,1110,1,17,0.008,0.04,1,0.05,0,0,0,0,0,0,0.04,0.04,0,1.90122,2.75677,0,0.226021,-0.305627,2.75677,54.1667,51.4099,0,0
3,23.1364,72,0.19,31.2,-1.3,1.46,1.46,0,0,7326,1,27,0.04,0.0593071,1,0.109307,0,0,0,0,0,0,0.0593071,0.0993071,1,1.90122,2.77578,0,0.0593071,-0.184873,2.77578,21.5551,18.7793,0,0
4,24,96,0.19,40.8,-0.4,1.46,1.46,0,0,7326,1,27,0.0806213,0.00670988,1,0.116017,0,0,0,0,0,0,0.00670988,0.106017,1,1.90122,2.77578,0,0.00670988,-0.251218,2.77578,4.82397,2.04819,0,0
5,24,120,0.19,67.2,-1.1,1.46,1.46,0,0,7326,1,27,0.0852171,0.0288064,1,0.144823,0,0,0,0,0,0,0.0288064,0.134823,1,1.90122,2.77578,0,0.0288064,-0.286734,2.77578,11.5689,8.79314,0,0
5.89005,21.3611,141.361,0.19,114.194,-2.2,1.46,1.46,0,0,7326,1,27,0.104948,0.0451766,1,0.19,0,0,0,0,0,0,0.0451766,0.18,1,1.90122,2.77578,0,0.0499552,-0.365495,2.77578,18.2695,15.4938,0,0
6,2.6389,144,0.6,120,-2.2,0.51,0.46,0,0,1501,1,4,0.13589,0.0224285,1,0.212428,0,0,0,0,0,0,0.0224285,0.202428,2,1.90122,0.969622,0,0.0224285,-0.149152,0.969622,13.7269,12.7573,0,0
7,24,168,0.6,148.8,-1.2,0.51,0.46,0,0,1501,1,4,0.184648,0.0609654,1,0.273394,0,0,0,0,0,0,0.0609654,0.263394,2,1.90122,0.969622,0,0.0609654,-0.246345,0.969622,4.7825,3.81288,0,0
8,24,192,0.6,168,-0.8,0.51,0.46,0,0,1501,1,4,0.317182,0.0219979,1,0.295392,0,0,0,0,0,0,0.0219979,0.285392,2,1.90122,0.969622,0,0.0219979,-0.329309,0.969622,2.34541,1.37578,0,0
9,24,216,0.6,168,1,0.51,0.46,0,0,1501,1,4,0.365003,-0.0710698,1,0.224322,0,0,0,0,0,0,-0.0710698,0.214322,2,1.90122,0.969622,0,-0.0710698,-0.280237,0.969622,-3.4752,-4.44482,-0,0
10,24,240,0.6,168,0.9,0.51,0.46,0,0,1501,1,4,0.210504,-0.0838654,0,0.140457,0,0,0,0,0,0,-0.0838654,0.130457,2,1.90122,0.969622,0,-0.0838654,nan,0.969622,-7.54113,-5.24508,-0,0
