day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,0.299212,nan
6,0.479028,nan
7,0.402492,nan
8,0.407828,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,0.183839,nan
15,0.368705,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,nan,nan
24,nan,nan
25,nan,nan
26,0.0553995,nan
27,0.285861,nan
28,0.309499,nan
29,0.178156,nan
30,0.113605,nan
31,0.0534484,nan
32,0.199179,nan
33,0.441519,nan
34,0.5411,nan
35,0.710218,nan
36,0.790318,nan
37,0.823329,nan
38,0.866198,nan
39,0.998198,nan
40,1.06466,nan
41,1.10318,nan
42,1.12778,nan
43,1.1441,nan
44,1.14383,nan
45,1.13107,nan
46,1.14038,nan
47,1.15413,nan
48,1.16378,nan
49,1.15681,nan
50,1.14022,nan
51,1.0793,nan
52,1.07059,nan
53,1.09526,nan
54,1.05997,nan
55,1.03034,nan
56,1.01531,nan
57,0.998873,nan
58,0.989907,nan
59,0.991893,nan
60,1.00347,nan
61,1.03321,nan
62,1.06802,nan
63,1.09708,nan
64,1.12864,nan
65,1.14177,nan
66,1.14409,nan
67,1.1534,nan
68,1.16033,nan
69,1.17703,nan
70,1.19521,nan
71,1.21061,nan
72,1.2227,nan
73,1.22968,nan
74,1.23832,nan
75,1.24384,nan
76,1.24606,nan
77,1.24515,nan
78,1.25328,nan
79,1.27886,nan
80,1.31273,nan
81,1.38098,nan
82,1.42314,nan
83,1.42491,nan
84,1.41232,nan
85,1.40614,nan
86,1.41952,nan
87,1.43265,nan
88,1.43804,nan
89,1.44134,nan
90,1.45689,nan
91,1.46712,nan
92,1.46176,nan
93,1.45246,nan
94,1.44347,nan
95,1.43715,nan
96,1.4067,nan
97,1.41511,nan
98,1.40886,nan
99,1.40274,nan
100,1.40675,nan
101,1.40637,nan
102,1.41007,nan
103,1.45061,nan
104,1.49578,nan
105,1.50742,nan
106,1.51256,nan
107,1.52046,nan
108,1.51844,nan
109,1.52026,nan
110,1.52094,nan
111,1.51247,nan
112,1.51411,nan
113,1.49381,nan
114,1.43492,nan
115,1.4247,nan
116,1.43233,nan
117,1.45445,nan
118,1.47078,nan
119,1.47979,nan
120,1.49001,nan
121,1.4957,nan
122,1.51084,nan
123,1.51659,nan
124,1.52637,nan
125,1.5287,nan
126,1.52812,nan
127,1.53074,nan
128,1.55224,nan
129,1.56649,nan
130,1.55892,nan
131,1.54636,nan
132,1.54411,nan
133,1.54366,nan
134,1.53934,nan
135,1.55079,nan
136,1.57665,nan
137,1.59473,nan
138,1.60532,nan
139,1.61295,nan
140,1.6192,nan
141,1.6226,nan
142,1.62175,nan
143,1.61648,nan
144,1.61508,nan
145,1.61498,nan
146,1.6044,nan
147,1.61041,nan
148,1.61411,nan
149,1.62147,nan
150,1.63263,nan
151,1.65334,nan
152,1.68725,nan
153,1.72427,nan
154,1.74535,nan
155,1.75835,nan
156,1.76073,nan
157,1.7585,nan
158,1.75784,nan
159,1.75832,nan
160,1.76569,nan
161,1.77962,nan
162,1.77753,nan
163,1.77067,nan
164,1.76396,nan
165,1.75128,nan
166,1.75486,nan
167,1.74502,nan
168,1.74722,nan
169,1.74269,nan
170,1.7422,nan
171,1.73497,nan
172,1.73326,nan
173,1.73464,nan
174,1.7394,nan
175,1.74648,nan
176,1.76081,nan
177,1.7727,nan
178,1.77064,nan
179,1.74842,nan
180,1.7047,nan
181,1.69074,nan
182,1.68589,nan
183,1.66053,nan
184,1.66637,nan
185,1.65873,nan
186,1.63722,nan
187,1.6566,nan
188,1.66372,nan
189,1.66367,nan
190,1.66349,nan
191,1.66024,nan
192,nan,nan
193,nan,nan
194,nan,nan
195,nan,nan
196,nan,nan
197,nan,nan
198,nan,nan
199,nan,nan
200,nan,nan
201,nan,nan
202,nan,nan
203,nan,nan
204,nan,nan
205,nan,nan
206,nan,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
