day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,0.0388391,nan
6,0.134868,nan
7,nan,nan
8,0.125439,nan
9,0.11567,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,0.0585075,nan
15,0.15789,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,nan,nan
24,nan,nan
25,nan,nan
26,0.091656,nan
27,0.213085,nan
28,0.225724,nan
29,0.223265,nan
30,0.224158,nan
31,0.216854,nan
32,0.258429,nan
33,0.305323,nan
34,0.439023,nan
35,0.580322,nan
36,0.644701,nan
37,0.824756,nan
38,0.908374,nan
39,0.946776,nan
40,0.96414,nan
41,0.969953,nan
42,0.973293,nan
43,0.974575,nan
44,0.96632,nan
45,0.966042,nan
46,0.985531,nan
47,1.00238,nan
48,1.01365,nan
49,1.01746,nan
50,1.01459,nan
51,1.00203,nan
52,1.01084,nan
53,1.01963,nan
54,1.01015,nan
55,0.995972,nan
56,0.98576,nan
57,0.979315,nan
58,0.977144,nan
59,0.98414,nan
60,0.990562,nan
61,1.00682,nan
62,1.01632,nan
63,1.03151,nan
64,1.04638,nan
65,1.0587,nan
66,1.06638,nan
67,1.07599,nan
68,1.08396,nan
69,1.09669,nan
70,1.1012,nan
71,1.13154,nan
72,1.18186,nan
73,1.2205,nan
74,1.24261,nan
75,1.25572,nan
76,1.26697,nan
77,1.27561,nan
78,1.28651,nan
79,1.31112,nan
80,1.33765,nan
81,1.3629,nan
82,1.38502,nan
83,1.3996,nan
84,1.41297,nan
85,1.42272,nan
86,1.43392,nan
87,1.44293,nan
88,1.45135,nan
89,1.45772,nan
90,1.46391,nan
91,1.46653,nan
92,1.47134,nan
93,1.48813,nan
94,1.49267,nan
95,1.49854,nan
96,1.48825,nan
97,1.51044,nan
98,1.51361,nan
99,1.51038,nan
100,1.51006,nan
101,1.51507,nan
102,1.517,nan
103,1.51221,nan
104,1.5196,nan
105,1.52793,nan
106,1.54142,nan
107,1.57311,nan
108,1.61448,nan
109,1.6429,nan
110,1.66127,nan
111,1.66988,nan
112,1.6761,nan
113,1.67062,nan
114,1.6608,nan
115,1.86356,nan
116,1.85429,nan
117,1.85014,nan
118,1.85083,nan
119,1.85178,nan
120,1.85863,nan
121,1.86017,nan
122,1.86919,nan
123,1.87142,nan
124,1.87578,nan
125,1.87608,nan
126,1.87802,nan
127,1.65246,nan
128,1.65264,nan
129,1.6636,nan
130,1.67599,nan
131,1.67753,nan
132,1.66724,nan
133,1.66182,nan
134,1.6603,nan
135,1.65349,nan
136,1.65121,nan
137,1.6644,nan
138,1.68048,nan
139,1.69241,nan
140,1.70685,nan
141,1.71698,nan
142,1.71602,nan
143,1.70324,nan
144,1.69443,nan
145,1.68641,nan
146,1.66986,nan
147,1.67025,nan
148,1.6662,nan
149,1.66007,nan
150,1.65723,nan
151,1.6742,nan
152,1.69536,nan
153,1.71861,nan
154,1.74157,nan
155,1.76979,nan
156,1.7918,nan
157,1.80732,nan
158,1.81955,nan
159,1.82489,nan
160,1.82638,nan
161,1.83921,nan
162,1.84617,nan
163,1.84689,nan
164,1.84042,nan
165,1.82458,nan
166,1.82947,nan
167,1.81295,nan
168,1.80746,nan
169,1.79511,nan
170,1.78697,nan
171,1.77486,nan
172,1.76611,nan
173,1.76086,nan
174,1.74654,nan
175,1.73441,nan
176,1.72712,nan
177,1.73095,nan
178,1.73769,nan
179,1.73066,nan
180,1.69628,nan
181,1.69408,nan
182,1.69422,nan
183,1.66952,nan
184,1.67247,nan
185,1.65333,nan
186,1.62226,nan
187,1.64098,nan
188,1.64,nan
189,1.6299,nan
190,1.62318,nan
191,1.62083,nan
192,nan,nan
193,nan,nan
194,nan,nan
195,nan,nan
196,nan,nan
197,nan,nan
198,nan,nan
199,nan,nan
200,nan,nan
201,nan,nan
202,nan,nan
203,nan,nan
204,nan,nan
205,nan,nan
206,nan,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
