day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,0.0190451,nan
18,nan,nan
19,0.0338822,nan
20,0.158723,nan
21,0.0603989,nan
22,0.156923,nan
23,0.0889187,nan
24,0.12158,nan
25,0.131691,nan
26,0.0662776,nan
27,0.0348127,nan
28,0.0341848,nan
29,0.0375798,nan
30,0.0707932,nan
31,0.112793,nan
32,0.039246,nan
33,0.0486997,nan
34,0.215174,nan
35,0.287774,nan
36,0.327509,nan
37,0.328648,nan
38,0.454708,nan
39,0.537368,nan
40,0.51713,nan
41,0.574517,nan
42,0.615083,nan
43,nan,nan
44,0.828863,nan
45,0.869027,nan
46,0.923407,nan
47,0.953306,nan
48,0.969276,nan
49,0.992556,nan
50,1.02008,nan
51,1.04391,nan
52,1.06314,nan
53,1.06966,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,1.39184,nan
61,1.41689,nan
62,1.44584,nan
63,1.46686,nan
64,1.49239,nan
65,1.51217,nan
66,1.56725,nan
67,1.62626,nan
68,1.64533,nan
69,1.66159,nan
70,1.67246,nan
71,1.68347,nan
72,1.67802,nan
73,1.68679,nan
74,1.70547,nan
75,1.73361,nan
76,1.7696,nan
77,1.80864,nan
78,1.83994,nan
79,1.85848,nan
80,1.87663,nan
81,1.8917,nan
82,1.89903,nan
83,1.89868,nan
84,1.89963,nan
85,1.90212,nan
86,1.90054,nan
87,1.89481,nan
88,1.89139,nan
89,1.88846,nan
90,1.8864,nan
91,1.88435,nan
92,1.88138,nan
93,1.88118,nan
94,1.89023,nan
95,1.89772,nan
96,1.90191,nan
97,1.90414,nan
98,nan,nan
99,nan,nan
100,nan,nan
101,nan,nan
102,nan,nan
103,nan,nan
104,nan,nan
105,nan,nan
106,nan,nan
107,nan,nan
108,nan,nan
109,nan,nan
110,2.02967,nan
111,2.03613,nan
112,2.03631,nan
113,2.04367,nan
114,2.04721,nan
115,2.04858,nan
116,2.05247,nan
117,2.0566,nan
118,2.06466,nan
119,2.06883,nan
120,2.07648,nan
121,2.08391,nan
122,2.09745,nan
123,2.09689,nan
124,2.1107,nan
125,2.13504,nan
126,2.14044,nan
127,2.1391,nan
128,2.1346,nan
129,2.13608,nan
130,2.14415,nan
131,2.15885,nan
132,2.16036,nan
133,2.16801,nan
134,2.17703,nan
135,2.1821,nan
136,2.19461,nan
137,2.18207,nan
138,2.18688,nan
139,2.19318,nan
140,2.19947,nan
141,2.20509,nan
142,2.20188,nan
143,2.2064,nan
144,2.20202,nan
145,2.20294,nan
146,2.20383,nan
147,2.20748,nan
148,2.2154,nan
149,2.22951,nan
150,2.23839,nan
151,2.23319,nan
152,2.2304,nan
153,2.23758,nan
154,2.23404,nan
155,2.23701,nan
156,2.24635,nan
157,2.25294,nan
158,2.25619,nan
159,2.26177,nan
160,2.26554,nan
161,2.27022,nan
162,2.27787,nan
163,2.26996,nan
164,2.26571,nan
165,2.26971,nan
166,2.29109,nan
167,2.29607,nan
168,2.29187,nan
169,2.27539,nan
170,2.23479,nan
171,2.26788,nan
172,2.29294,nan
173,2.27909,nan
174,2.27841,nan
175,2.27187,nan
176,2.27199,nan
177,2.29523,nan
178,2.30283,nan
179,2.30121,nan
180,2.29643,nan
181,2.30296,nan
182,2.30463,nan
183,2.29857,nan
184,2.29402,nan
185,2.29502,nan
186,2.29366,nan
187,2.29865,nan
188,2.27739,nan
189,2.30133,nan
190,2.30387,nan
191,2.29796,nan
192,2.31137,nan
193,2.31153,nan
194,2.32377,nan
195,2.31782,nan
196,2.32488,nan
197,2.30616,nan
198,2.30128,nan
199,2.30978,nan
200,2.28073,nan
201,2.29767,nan
202,2.28097,nan
203,2.21983,nan
204,2.27839,nan
205,2.25845,nan
206,2.26242,nan
207,2.22834,nan
208,2.25213,nan
209,2.26171,nan
210,2.25635,nan
211,2.237,nan
212,2.25777,nan
213,2.26108,nan
214,2.25066,nan
215,2.21851,nan
216,2.26556,nan
217,2.26164,nan
218,2.21443,nan
219,2.21623,nan
220,2.27072,nan
221,2.26552,nan
222,2.27015,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
