day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,0.0326916,nan
6,0.0991731,nan
7,nan,nan
8,0.0880673,nan
9,0.0794855,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,0.0374617,nan
15,0.104388,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,nan,nan
24,nan,nan
25,nan,nan
26,0.0499027,nan
27,0.137366,nan
28,0.146537,nan
29,0.139897,nan
30,0.134684,nan
31,0.126189,nan
32,0.188459,nan
33,0.255792,nan
34,0.42073,nan
35,0.582337,nan
36,0.646658,nan
37,0.757505,nan
38,0.836471,nan
39,0.889638,nan
40,0.921073,nan
41,0.940852,nan
42,0.955639,nan
43,0.965388,nan
44,0.962955,nan
45,0.95494,nan
46,0.972347,nan
47,0.986779,nan
48,0.991644,nan
49,0.98822,nan
50,0.978391,nan
51,0.944519,nan
52,0.950154,nan
53,0.966714,nan
54,0.93628,nan
55,0.906553,nan
56,0.893602,nan
57,0.881194,nan
58,0.875161,nan
59,0.878628,nan
60,0.901553,nan
61,0.916263,nan
62,0.942212,nan
63,0.960081,nan
64,0.975074,nan
65,0.977984,nan
66,0.981492,nan
67,0.98889,nan
68,0.99643,nan
69,1.011,nan
70,1.03199,nan
71,1.03732,nan
72,1.04568,nan
73,1.04755,nan
74,1.04877,nan
75,1.05332,nan
76,1.05073,nan
77,1.04701,nan
78,1.05859,nan
79,1.06949,nan
80,1.08086,nan
81,1.1075,nan
82,1.14572,nan
83,1.16223,nan
84,1.16184,nan
85,1.16042,nan
86,1.16668,nan
87,1.17473,nan
88,1.17928,nan
89,1.1836,nan
90,1.1938,nan
91,1.20938,nan
92,1.21251,nan
93,1.20342,nan
94,1.20163,nan
95,1.2004,nan
96,1.20186,nan
97,1.18144,nan
98,1.18005,nan
99,1.18066,nan
100,1.18349,nan
101,1.1802,nan
102,1.18221,nan
103,1.19734,nan
104,1.2225,nan
105,1.23497,nan
106,1.24152,nan
107,1.24965,nan
108,1.24644,nan
109,1.24903,nan
110,1.24689,nan
111,1.24887,nan
112,1.24611,nan
113,1.25508,nan
114,1.24826,nan
115,1.22784,nan
116,1.23355,nan
117,1.23552,nan
118,1.23967,nan
119,1.24573,nan
120,1.25248,nan
121,1.25334,nan
122,1.26229,nan
123,1.2642,nan
124,1.26715,nan
125,1.27616,nan
126,1.27969,nan
127,1.27636,nan
128,1.27829,nan
129,1.29272,nan
130,1.28746,nan
131,1.28167,nan
132,1.28126,nan
133,1.28211,nan
134,1.27256,nan
135,1.27087,nan
136,1.29389,nan
137,1.32011,nan
138,1.32756,nan
139,1.33762,nan
140,1.33637,nan
141,1.32252,nan
142,1.3189,nan
143,1.31293,nan
144,1.30623,nan
145,1.30543,nan
146,1.31169,nan
147,1.30022,nan
148,1.31756,nan
149,1.32209,nan
150,1.33579,nan
151,1.37048,nan
152,1.38374,nan
153,1.40135,nan
154,1.41335,nan
155,1.42207,nan
156,1.42482,nan
157,1.42569,nan
158,1.43327,nan
159,1.43899,nan
160,1.44057,nan
161,1.44987,nan
162,1.45425,nan
163,1.45163,nan
164,1.45329,nan
165,1.45866,nan
166,1.43478,nan
167,1.41752,nan
168,1.41806,nan
169,1.40855,nan
170,1.40927,nan
171,1.40791,nan
172,1.4024,nan
173,1.3937,nan
174,1.3859,nan
175,1.38245,nan
176,1.39016,nan
177,1.40084,nan
178,1.39683,nan
179,1.39189,nan
180,1.4104,nan
181,1.38665,nan
182,1.37385,nan
183,1.36539,nan
184,1.35373,nan
185,1.35409,nan
186,1.36422,nan
187,1.34927,nan
188,1.32901,nan
189,1.32024,nan
190,1.32286,nan
191,1.31402,nan
192,nan,nan
193,nan,nan
194,nan,nan
195,nan,nan
196,nan,nan
197,nan,nan
198,nan,nan
199,nan,nan
200,nan,nan
201,nan,nan
202,nan,nan
203,nan,nan
204,nan,nan
205,nan,nan
206,nan,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
