day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,0.0300881,nan
14,nan,nan
15,0.0601104,nan
16,nan,nan
17,0.0736749,nan
18,nan,nan
19,0.0939109,nan
20,0.203857,nan
21,0.226472,nan
22,0.247933,nan
23,0.243632,nan
24,0.236387,nan
25,0.243707,nan
26,0.252954,nan
27,0.257539,nan
28,0.262177,nan
29,0.270512,nan
30,0.263278,nan
31,0.263529,nan
32,0.270432,nan
33,0.272172,nan
34,0.302102,nan
35,0.446851,nan
36,0.468794,nan
37,0.477171,nan
38,0.565713,nan
39,0.613991,nan
40,0.632357,nan
41,0.640403,nan
42,0.665809,nan
43,nan,nan
44,0.76715,nan
45,0.772236,nan
46,0.796263,nan
47,0.810443,nan
48,0.814988,nan
49,0.824625,nan
50,0.842472,nan
51,0.857451,nan
52,0.872033,nan
53,0.885092,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,0.93306,nan
61,0.966047,nan
62,1.02268,nan
63,1.0521,nan
64,1.0591,nan
65,1.05058,nan
66,1.045,nan
67,1.04131,nan
68,1.04237,nan
69,1.03697,nan
70,1.02422,nan
71,1.01918,nan
72,1.02105,nan
73,1.03976,nan
74,1.05191,nan
75,1.06373,nan
76,1.07549,nan
77,1.08095,nan
78,1.08252,nan
79,1.08345,nan
80,1.08761,nan
81,1.08212,nan
82,1.06473,nan
83,1.06431,nan
84,1.07044,nan
85,1.0647,nan
86,1.05473,nan
87,1.05039,nan
88,1.054,nan
89,1.05704,nan
90,1.05745,nan
91,1.05709,nan
92,1.063,nan
93,1.08249,nan
94,1.09226,nan
95,1.0862,nan
96,1.08658,nan
97,1.0886,nan
98,nan,nan
99,nan,nan
100,nan,nan
101,nan,nan
102,nan,nan
103,nan,nan
104,nan,nan
105,nan,nan
106,nan,nan
107,nan,nan
108,nan,nan
109,nan,nan
110,1.13031,nan
111,1.12978,nan
112,1.14132,nan
113,1.15776,nan
114,1.16795,nan
115,1.17679,nan
116,1.18291,nan
117,1.18296,nan
118,1.17879,nan
119,1.17478,nan
120,1.17177,nan
121,1.16851,nan
122,1.16569,nan
123,1.16334,nan
124,1.16397,nan
125,1.16586,nan
126,1.17085,nan
127,1.18259,nan
128,1.19025,nan
129,1.19391,nan
130,1.19456,nan
131,1.19499,nan
132,1.19364,nan
133,1.19278,nan
134,1.18916,nan
135,1.18422,nan
136,1.18137,nan
137,1.17627,nan
138,1.17473,nan
139,1.17158,nan
140,1.16912,nan
141,1.16928,nan
142,1.16888,nan
143,1.17101,nan
144,1.1712,nan
145,1.17256,nan
146,1.17189,nan
147,1.17026,nan
148,1.17006,nan
149,1.17023,nan
150,1.1761,nan
151,1.18441,nan
152,1.19335,nan
153,1.2009,nan
154,1.20504,nan
155,1.2082,nan
156,1.21029,nan
157,1.21166,nan
158,1.21175,nan
159,1.21211,nan
160,1.21182,nan
161,1.21109,nan
162,1.21174,nan
163,1.20986,nan
164,1.20998,nan
165,1.21055,nan
166,1.2114,nan
167,1.21262,nan
168,1.21357,nan
169,1.21422,nan
170,1.21561,nan
171,1.21466,nan
172,1.21321,nan
173,1.2112,nan
174,1.20713,nan
175,1.20477,nan
176,1.20224,nan
177,1.20159,nan
178,1.20144,nan
179,1.20178,nan
180,1.20422,nan
181,1.20742,nan
182,1.20988,nan
183,1.21181,nan
184,1.21324,nan
185,1.21421,nan
186,1.21435,nan
187,1.21448,nan
188,1.21649,nan
189,1.21078,nan
190,1.20626,nan
191,1.2028,nan
192,1.19562,nan
193,1.18902,nan
194,1.18021,nan
195,1.15619,nan
196,1.14064,nan
197,1.12075,nan
198,1.10358,nan
199,1.08789,nan
200,1.07534,nan
201,1.05314,nan
202,1.04754,nan
203,0.999864,nan
204,0.906999,nan
205,0.914026,nan
206,0.897783,nan
207,0.911024,nan
208,0.900383,nan
209,nan,nan
210,0.901931,nan
211,0.904194,nan
212,nan,nan
213,nan,nan
214,nan,nan
215,nan,nan
216,nan,nan
217,nan,nan
218,nan,nan
219,nan,nan
220,nan,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
