day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,0.036325,nan
18,nan,nan
19,0.0481838,nan
20,0.164305,nan
21,0.182662,nan
22,0.218783,nan
23,0.222088,nan
24,0.222647,nan
25,0.222991,nan
26,0.223514,nan
27,0.223536,nan
28,0.223721,nan
29,0.220176,nan
30,0.222732,nan
31,0.225065,nan
32,0.226105,nan
33,0.226126,nan
34,0.229427,nan
35,0.24579,nan
36,0.303368,nan
37,0.350489,nan
38,0.455987,nan
39,0.488617,nan
40,0.541714,nan
41,0.555198,nan
42,0.618387,nan
43,nan,nan
44,0.799287,nan
45,0.819037,nan
46,0.840295,nan
47,0.861174,nan
48,0.874912,nan
49,0.884147,nan
50,0.900646,nan
51,0.915315,nan
52,0.931356,nan
53,0.949461,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,0.993827,nan
61,1.00771,nan
62,1.0189,nan
63,1.02216,nan
64,1.0182,nan
65,1.01121,nan
66,1.00548,nan
67,1.00164,nan
68,1.0036,nan
69,0.996062,nan
70,0.980895,nan
71,0.976516,nan
72,0.988706,nan
73,1.0086,nan
74,1.01826,nan
75,1.02836,nan
76,1.03329,nan
77,1.03185,nan
78,1.02985,nan
79,1.03214,nan
80,1.0336,nan
81,1.02434,nan
82,1.0085,nan
83,1.00982,nan
84,1.01188,nan
85,1.00507,nan
86,0.997439,nan
87,0.996931,nan
88,1.00165,nan
89,1.00268,nan
90,1.00168,nan
91,1.00152,nan
92,1.00953,nan
93,1.0251,nan
94,1.02585,nan
95,1.02003,nan
96,1.02188,nan
97,1.02229,nan
98,nan,nan
99,nan,nan
100,nan,nan
101,nan,nan
102,nan,nan
103,nan,nan
104,nan,nan
105,nan,nan
106,nan,nan
107,nan,nan
108,nan,nan
109,nan,nan
110,1.0532,nan
111,1.05544,nan
112,1.06857,nan
113,1.08,nan
114,1.08797,nan
115,1.09551,nan
116,1.09987,nan
117,1.09794,nan
118,1.09285,nan
119,1.08916,nan
120,1.08818,nan
121,1.08536,nan
122,1.08233,nan
123,1.08187,nan
124,1.0811,nan
125,1.07856,nan
126,1.08742,nan
127,1.09954,nan
128,1.1079,nan
129,1.11133,nan
130,1.1121,nan
131,1.11215,nan
132,1.11218,nan
133,1.10997,nan
134,1.10478,nan
135,1.09904,nan
136,1.09479,nan
137,1.0927,nan
138,1.09233,nan
139,1.08764,nan
140,1.08496,nan
141,1.08575,nan
142,1.08762,nan
143,1.08843,nan
144,1.08981,nan
145,1.09076,nan
146,1.08948,nan
147,1.08767,nan
148,1.08596,nan
149,1.08637,nan
150,1.09446,nan
151,1.10362,nan
152,1.11329,nan
153,1.12158,nan
154,1.12704,nan
155,1.13071,nan
156,1.13396,nan
157,1.13687,nan
158,1.13865,nan
159,1.13956,nan
160,1.13892,nan
161,1.13688,nan
162,1.13438,nan
163,1.13183,nan
164,1.13001,nan
165,1.12838,nan
166,1.12796,nan
167,1.12855,nan
168,1.1301,nan
169,1.13226,nan
170,1.13309,nan
171,1.1353,nan
172,1.13492,nan
173,1.13125,nan
174,1.12596,nan
175,1.11861,nan
176,1.11082,nan
177,1.10832,nan
178,1.10992,nan
179,1.11572,nan
180,1.12002,nan
181,1.12304,nan
182,1.12594,nan
183,1.12924,nan
184,1.13223,nan
185,1.13453,nan
186,1.13589,nan
187,1.13546,nan
188,1.1313,nan
189,1.12631,nan
190,1.11882,nan
191,1.10734,nan
192,1.09231,nan
193,1.08462,nan
194,1.07588,nan
195,1.00519,nan
196,0.936315,nan
197,0.899383,nan
198,0.889733,nan
199,0.880239,nan
200,0.839,nan
201,nan,nan
202,nan,nan
203,nan,nan
204,nan,nan
205,nan,nan
206,nan,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
214,nan,nan
215,nan,nan
216,nan,nan
217,nan,nan
218,nan,nan
219,nan,nan
220,nan,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
