day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,24,24,0.08,2.4,-0.1,1.63,1.63,0,0,1250,1,0,0,0.0558511,1,0.0558511,0,0,0,0,0,0,0.0558511,0.0558511,0,1.79634,2.92804,0,0.0558511,-0.112069,2.92804,5.83695,2.90891,0,0
2,24,48,0.08,2.4,1.1,1.63,1.63,0,0,1250,1,0,0.0342645,-0.6726,0,0.01,0,0,0,0,0,0,-0.6726,0,0,1.79634,2.92804,0,-0.6726,nan,2.92804,6.39332,-35.0313,0,0
2.24012,5.763,53.763,0.08,5.2815,-0.5,1.63,1.63,0,0,1250,1,0,0.00613497,0.07,1,0.08,0,0,0,0,0,0,0.07,0.07,0,1.79634,2.92804,0,0.139722,-0.21594,2.92804,18.1111,15.1831,0,0
3,18.237,72,0.31,14.4,-0.5,1.41,1.48,0,0,8026,1,35,0.0490798,0.0152006,1,0.0952006,0,0,0,0,0,0,0.0152006,0.0852006,1,1.79634,2.53284,0,0.0152006,-0.166232,2.53284,9.22253,6.68968,0,0
4,24,96,0.31,38.4,-1,1.41,1.48,0,0,8026,1,35,0.0593504,0.0345327,1,0.129733,0,0,0,0,0,0,0.0345327,0.119733,1,1.79634,2.53284,0,0.0345327,-0.217784,2.53284,14.0812,11.5483,0,0
5,24,120,0.31,38.4,0.1,1.41,1.48,0,0,8026,1,35,0.0826833,-0.0113666,1,0.118367,0,0,0,0,0,0,-0.0113666,0.108367,1,1.79634,2.53284,0,-0.0113666,-0.24095,2.53284,-1.26834,-3.80118,-0,0
6,24,144,0.31,55.2,-0.7,1.41,1.48,0,0,8026,1,35,0.0750032,0.0182178,1,0.136584,0,0,0,0,0,0,0.0182178,0.126584,1,1.79634,2.53284,0,0.0182178,-0.247801,2.53284,8.62517,6.09233,0,0
7,24,168,0.31,55.2,0,1.41,1.48,0,0,8026,1,35,0.0873125,-0.00757391,1,0.129011,0,0,0,0,0,0,-0.00757391,0.119011,1,1.79634,2.53284,0,-0.00757391,-0.258445,2.53284,0,-2.53284,0,0
8,24,192,0.31,69.6,-0.6,1.41,1.48,0,0,8026,1,35,0.082195,0.0131361,1,0.142147,0,0,0,0,0,0,0.0131361,0.132147,1,1.79634,2.53284,0,0.0131361,-0.264007,2.53284,6.92578,4.39294,0,0
9,24,216,0.31,74.4,-0.2,1.41,1.48,0,0,8026,1,35,0.0910708,-0.000982934,1,0.141164,0,0,0,0,0,0,-0.000982934,0.131164,1,1.79634,2.53284,0,-0.000982934,-0.27616,2.53284,2.20413,-0.32871,0,0
10,24,240,0.31,76.8,-0.1,1.41,1.48,0,0,8026,1,35,0.0904066,-0.00421341,1,0.13695,0,0,0,0,0,0,-0.00421341,0.12695,1,1.79634,2.53284,0,-0.00421341,-0.270964,2.53284,1.12381,-1.40903,0,0
11,24,264,0.31,79.2,-0.1,1.41,1.48,0,0,8026,1,35,0.0875597,-0.00410383,1,0.132847,0,0,0,0,0,0,-0.00410383,0.122847,1,1.79634,2.53284,0,-0.00410383,-0.262647,2.53284,1.16045,-1.37239,0,0
12,24,288,0.31,81.6,-0.1,1.41,1.48,0,0,8026,1,35,0.0847869,-0.00399011,1,0.128856,0,0,0,0,0,0,-0.00399011,0.118856,1,1.79634,2.53284,0,-0.00399011,-0.254553,2.53284,1.19848,-1.33436,0,0
13,24,312,0.31,84,-0.1,1.41,1.48,0,0,8026,1,35,0.0820908,-0.00387227,1,0.124984,0,0,0,0,0,0,-0.00387227,0.114984,1,1.79634,2.53284,0,-0.00387227,-0.246691,2.53284,1.23789,-1.29495,0,0
14,24,336,0.31,91.2,-0.3,1.41,1.48,0,0,8026,1,35,0.0794744,0.00354617,1,0.12853,0,0,0,0,0,0,0.00354617,0.11853,1,1.79634,2.53284,0,0.00354617,-0.246364,2.53284,3.71874,1.1859,0,0
15,24,360,0.31,96,-0.2,1.41,1.48,0,0,8026,1,35,0.0818705,-0.000261123,1,0.128269,0,0,0,0,0,0,-0.000261123,0.118269,1,1.79634,2.53284,0,-0.000261123,-0.249649,2.53284,2.44552,-0.0873239,0,0
16,24,384,0.31,98.4,-0.1,1.41,1.48,0,0,8026,1,35,0.0816941,-0.00385428,1,0.124415,0,0,0,0,0,0,-0.00385428,0.114415,1,1.79634,2.53284,0,-0.00385428,-0.245534,2.53284,1.24391,-1.28894,0,0
17,24,408,0.31,108,-0.4,1.41,1.48,0,0,8026,1,35,0.0790898,0.00710414,1,0.131519,0,0,0,0,0,0,0.00710414,0.121519,1,1.79634,2.53284,0,0.00710414,-0.248784,2.53284,4.90859,2.37574,0,0
18,24,432,0.31,156,-2,1.41,1.48,0,0,8026,1,35,0.0838899,0.0514757,1,0.182995,0,0,0,0,0,0,0.0514757,0.172995,1,1.79634,2.53284,0,0.0514757,-0.307364,2.53284,19.7472,17.2143,0,0
19,24,456,0.31,206.4,-2.1,1.41,1.48,0,0,8026,1,35,0.118671,0.0399397,1,0.222934,0,0,0,0,0,0,0.0399397,0.212934,1,1.79634,2.53284,0,0.0399397,-0.398779,2.53284,15.8894,13.3565,0,0
20,24,480,0.31,232.8,-1.1,1.41,1.48,0,0,8026,1,35,0.145657,0.0142845,1,0.237219,0,0,0,0,0,0,0.0142845,0.227219,1,1.79634,2.53284,0,0.0142845,-0.453003,2.53284,7.3098,4.77696,0,0
21,24,504,0.31,283.2,-2.1,1.41,1.48,0,0,8026,1,35,0.155309,0.0303546,1,0.267574,0,0,0,0,0,0,0.0303546,0.257574,1,1.79634,2.53284,0,0.0303546,-0.497642,2.53284,12.6839,10.1511,0,0
21.813,19.5124,523.512,0.31,357.347,-3.8,1.41,1.48,0,0,8026,1,35,0.175819,0.0424264,1,0.31,0,0,0,0,0,0,0.0424264,0.3,1,1.79634,2.53284,0,0.0512605,-0.579258,2.53284,19.984,17.4512,0,0
22,4.48759,528,1.12,374.4,-3.8,0.53,0.49,0,0,1339,1,4,0.204485,0.0472143,1,0.357214,0,0,0,0,0,0,0.0472143,0.347214,2,1.79634,0.952061,0,0.0472143,-0.250801,0.952061,15.0398,14.0877,0,0
23,24,552,1.12,468,-3.9,0.53,0.49,0,0,1339,1,4,0.300841,0.140354,1,0.497568,0,0,0,0,0,0,0.140354,0.487568,2,1.79634,0.952061,0,0.140354,-0.452242,0.952061,8.78262,7.83056,0,0
24,24,576,1.12,492,-1,0.53,0.49,0,0,1339,1,4,0.587277,0.0127921,1,0.51036,0,0,0,0,0,0,0.0127921,0.50036,2,1.79634,0.952061,0,0.0127921,-0.605388,0.952061,1.66575,0.71369,0,0
25,24,600,1.12,643.2,-6.3,0.53,0.49,0,0,1339,1,4,0.613383,0.133562,1,0.643922,0,0,0,0,0,0,0.133562,0.633922,2,1.79634,0.952061,0,0.133562,-0.751742,0.952061,8.40369,7.45163,0,0
26,24,624,1.12,912,-11.2,0.53,0.49,0,0,1339,1,4,0.885958,0.172048,1,0.81597,0,0,0,0,0,0,0.172048,0.80597,2,1.79634,0.952061,0,0.172048,-1.05735,0.952061,10.5509,9.59887,0,0
27,24,648,1.12,948,-1.5,0.53,0.49,0,0,1339,1,4,1.23708,0.00458678,1,0.820557,0,0,0,0,0,0,0.00458678,0.810557,2,1.79634,0.952061,0,0.00458678,-1.23399,0.952061,1.20797,0.255904,0,0
28,24,672,1.12,1077.6,-5.4,0.53,0.49,0,0,1339,1,4,1.24644,0.0571188,1,0.877676,0,0,0,0,0,0,0.0571188,0.867676,2,1.79634,0.952061,0,0.0571188,-1.29569,0.952061,4.13881,3.18675,0,0
29,24,696,1.12,1286.4,-8.7,0.53,0.49,0,0,1339,1,4,1.36301,0.0901119,1,0.967788,0,0,0,0,0,0,0.0901119,0.957788,2,1.79634,0.952061,0,0.0901119,-1.44292,0.952061,5.97955,5.02749,0,0
30,24,720,1.12,1476,-7.9,0.53,0.49,0,0,1339,1,4,1.54691,0.070409,1,1.0382,0,0,0,0,0,0,0.070409,1.0282,2,1.79634,0.952061,0,0.070409,-1.60344,0.952061,4.88029,3.92823,0,0
