day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0320099,0.768238,0.768238,0.05,1.15236,-1.5,1.45,1.25,0,0,1110,1,17,0,0.05,1,0.05,0,0,0,0,0,0,0.05,0.05,0,1.90122,2.75677,0,0.2565,-0.316106,2.75677,75,72.2432,0,0
1,23.2318,24,0.23,36,-1.5,1.46,1.46,0,0,7326,1,27,0.04,0.0668347,1,0.116835,0,0,0,0,0,0,0.0668347,0.116835,1,1.90122,2.77578,0,0.0668347,-0.192437,2.77578,23.8517,21.0759,0,0
2,24,48,0.23,36,3.2,1.46,1.46,0,0,7326,1,27,0.0857772,-0.131308,0,0.01,0,0,0,0,0,0,-0.131308,0,1,1.90122,2.77578,0,-0.131308,nan,2.77578,-78.4146,-40.0817,-0,0
3,24,72,0.05,36,0.3,1.45,1.25,0,0,1110,1,17,0.008,-0.870417,0,0.01,0,0,0,0,0,0,-0.870417,0,0,1.90122,2.75677,0,-0.870417,nan,2.75677,0.881921,-40.2568,0,0
3.01824,0.437827,72.4378,0.05,37.0946,-2.5,1.45,1.25,0,0,1110,1,17,0.008,0.04,1,0.05,0,0,0,0,0,0,0.04,0.04,0,1.90122,2.75677,0,0.328337,-0.407943,2.75677,104.167,101.41,0,0
4,23.5622,96,0.23,96,-2.5,1.46,1.46,0,0,7326,1,27,0.04,0.099579,1,0.149579,0,0,0,0,0,0,0.099579,0.139579,1,1.90122,2.77578,0,0.099579,-0.225307,2.77578,33.7371,30.9613,0,0
4.57226,13.7342,109.734,0.23,181.152,-6.2,1.46,1.46,0,0,7326,1,27,0.108205,0.080421,1,0.23,0,0,0,0,0,0,0.080421,0.22,1,1.90122,2.77578,0,0.125311,-0.450363,2.77578,45.6735,42.8977,0,0
5,10.2658,120,0.54,244.8,-6.2,0.51,0.46,0,0,1501,1,4,0.163288,0.13173,1,0.36173,0,0,0,0,0,0,0.13173,0.35173,2,1.90122,0.969622,0,0.13173,-0.288586,0.969622,20.2302,19.2606,0,0
6,24,144,0.54,360,-4.8,0.51,0.46,0,0,1501,1,4,0.449656,0.117439,1,0.479169,0,0,0,0,0,0,0.117439,0.469169,2,1.90122,0.969622,0,0.117439,-0.546627,0.969622,8.31446,7.34484,0,0
