day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,0.277229,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,0.298343,nan
23,0.353572,nan
24,0.387407,nan
25,0.40488,nan
26,0.415496,nan
27,0.508942,nan
28,0.534699,nan
29,0.545746,nan
30,0.602997,nan
31,0.633357,nan
32,0.630136,nan
33,0.609242,nan
34,0.582365,nan
35,0.561807,nan
36,0.549528,nan
37,0.580834,nan
38,0.635392,nan
39,nan,nan
40,nan,nan
41,nan,nan
42,nan,nan
43,nan,nan
44,nan,nan
45,nan,nan
46,nan,nan
47,nan,nan
48,nan,nan
49,nan,nan
50,nan,nan
51,0.81555,nan
52,0.850612,nan
53,1.10565,nan
54,1.23794,nan
55,1.31356,nan
56,1.32499,nan
57,1.31555,nan
58,1.31946,nan
59,1.37349,nan
60,1.40625,nan
61,1.36797,nan
62,1.30574,nan
63,1.28209,nan
64,1.28261,nan
65,1.2723,nan
66,1.29187,nan
67,1.3355,nan
68,1.384,nan
69,1.3957,nan
70,1.38113,nan
71,1.35527,nan
72,1.34856,nan
73,1.35254,nan
74,1.40436,nan
75,1.46324,nan
76,1.50192,nan
77,1.53151,nan
78,1.53825,nan
79,1.53902,nan
80,1.5441,nan
81,1.54663,nan
82,1.54025,nan
83,1.54339,nan
84,1.54844,nan
85,1.5497,nan
86,1.54066,nan
87,1.52407,nan
88,1.49329,nan
89,1.48497,nan
90,1.49966,nan
91,1.52942,nan
92,1.54539,nan
93,1.53749,nan
94,1.53944,nan
95,1.53029,nan
96,1.50341,nan
97,1.41714,nan
98,1.34859,nan
99,1.31539,nan
100,1.28622,nan
101,1.29165,nan
102,1.30614,nan
103,1.30141,nan
104,1.36855,nan
105,1.41041,nan
106,1.43464,nan
107,1.46769,nan
108,1.50363,nan
109,1.5338,nan
110,1.54619,nan
111,1.54969,nan
112,1.5537,nan
113,1.55708,nan
114,1.58162,nan
115,1.6073,nan
116,1.62191,nan
117,1.63223,nan
118,1.64478,nan
119,1.72388,nan
120,1.77129,nan
121,1.78409,nan
122,1.79083,nan
123,1.81237,nan
124,1.83294,nan
125,1.84361,nan
126,1.85499,nan
127,1.86048,nan
128,1.87011,nan
129,1.87859,nan
130,1.8928,nan
131,1.90621,nan
132,1.91435,nan
133,1.92349,nan
134,1.9103,nan
135,1.92338,nan
136,1.91578,nan
137,1.91868,nan
138,1.91528,nan
139,1.89642,nan
140,1.89708,nan
141,1.88446,nan
142,1.87193,nan
143,nan,nan
144,nan,nan
145,1.87377,nan
146,1.87651,nan
147,1.81933,nan
148,1.79698,nan
149,1.85012,nan
150,1.79332,nan
151,1.71256,nan
152,1.80809,nan
153,1.80505,nan
154,1.81698,nan
155,1.81496,nan
156,1.8135,nan
157,1.82501,nan
158,1.861,nan
159,1.87077,nan
160,1.89966,nan
161,1.90426,nan
162,1.91103,nan
163,1.92391,nan
164,1.92809,nan
165,1.9462,nan
166,1.94973,nan
167,1.95475,nan
168,1.94853,nan
169,1.91021,nan
170,1.94592,nan
171,1.94602,nan
172,1.92692,nan
173,1.95494,nan
174,1.92715,nan
175,1.92802,nan
176,1.85539,nan
177,1.86892,nan
178,1.89175,nan
179,1.92698,nan
180,1.84071,nan
181,1.16454,nan
182,0.998272,nan
183,1.17557,nan
184,1.17419,nan
185,1.20126,nan
186,1.1894,nan
187,1.17642,nan
188,1.16185,nan
189,1.02279,nan
190,1.11056,nan
191,1.21147,nan
192,1.24354,nan
193,1.24733,nan
194,1.42757,nan
195,1.53644,nan
196,1.54969,nan
197,1.5344,nan
198,1.50796,nan
199,1.47591,nan
200,1.42803,nan
201,1.39454,nan
202,1.35783,nan
203,1.29903,nan
204,1.35128,nan
205,1.31235,nan
206,1.27286,nan
207,1.27286,nan
208,1.16779,nan
209,1.29373,nan
210,1.3067,nan
211,nan,nan
212,nan,nan
213,nan,nan
214,nan,nan
215,nan,nan
216,nan,nan
217,nan,nan
218,nan,nan
219,nan,nan
220,nan,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
