day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,0.0523445,nan
18,nan,nan
19,0.0494132,nan
20,0.191441,nan
21,0.23457,nan
22,0.247691,nan
23,0.253366,nan
24,0.255052,nan
25,0.256218,nan
26,0.257959,nan
27,0.258577,nan
28,0.259415,nan
29,0.256169,nan
30,0.257421,nan
31,0.26168,nan
32,0.264799,nan
33,0.265365,nan
34,0.26932,nan
35,0.290257,nan
36,0.34278,nan
37,0.378989,nan
38,0.491061,nan
39,0.52259,nan
40,0.540697,nan
41,0.546044,nan
42,0.554489,nan
43,nan,nan
44,0.848919,nan
45,0.868963,nan
46,0.89616,nan
47,0.922174,nan
48,0.935555,nan
49,0.945445,nan
50,0.964999,nan
51,0.981339,nan
52,0.999173,nan
53,1.01853,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,1.05942,nan
61,1.07183,nan
62,1.08152,nan
63,1.08424,nan
64,1.08044,nan
65,1.07359,nan
66,1.06848,nan
67,1.06503,nan
68,1.06655,nan
69,1.06007,nan
70,1.04636,nan
71,1.04179,nan
72,1.05283,nan
73,1.07027,nan
74,1.07955,nan
75,1.08841,nan
76,1.09319,nan
77,1.0924,nan
78,1.0908,nan
79,1.09259,nan
80,1.09414,nan
81,1.08774,nan
82,1.07545,nan
83,1.07576,nan
84,1.0767,nan
85,1.07087,nan
86,1.06433,nan
87,1.06349,nan
88,1.06671,nan
89,1.06719,nan
90,1.0659,nan
91,1.06547,nan
92,1.07257,nan
93,1.08568,nan
94,1.08561,nan
95,1.08081,nan
96,1.08233,nan
97,1.08239,nan
98,nan,nan
99,nan,nan
100,nan,nan
101,nan,nan
102,nan,nan
103,nan,nan
104,nan,nan
105,nan,nan
106,nan,nan
107,nan,nan
108,nan,nan
109,nan,nan
110,1.10761,nan
111,1.10881,nan
112,1.11927,nan
113,1.12823,nan
114,1.13532,nan
115,1.14233,nan
116,1.14661,nan
117,1.14586,nan
118,1.14224,nan
119,1.13948,nan
120,1.13849,nan
121,1.13579,nan
122,1.13308,nan
123,1.13276,nan
124,1.1314,nan
125,1.12871,nan
126,1.13623,nan
127,1.14565,nan
128,1.15287,nan
129,1.15631,nan
130,1.15747,nan
131,1.15787,nan
132,1.15823,nan
133,1.15668,nan
134,1.15292,nan
135,1.14836,nan
136,1.14449,nan
137,1.1423,nan
138,1.14095,nan
139,1.13642,nan
140,1.13363,nan
141,1.13362,nan
142,1.13462,nan
143,1.13465,nan
144,1.13588,nan
145,1.13638,nan
146,1.13487,nan
147,1.133,nan
148,1.13126,nan
149,1.1311,nan
150,1.13778,nan
151,1.14568,nan
152,1.15444,nan
153,1.16203,nan
154,1.16781,nan
155,1.17199,nan
156,1.17594,nan
157,1.1791,nan
158,1.19594,nan
159,1.19961,nan
160,1.18229,nan
161,1.17806,nan
162,1.17549,nan
163,1.17326,nan
164,1.17124,nan
165,1.16913,nan
166,1.16777,nan
167,1.1684,nan
168,1.16997,nan
169,1.17249,nan
170,1.17387,nan
171,1.17583,nan
172,1.17573,nan
173,1.17277,nan
174,1.168,nan
175,1.16082,nan
176,1.15415,nan
177,1.14995,nan
178,1.15003,nan
179,1.15512,nan
180,1.15915,nan
181,1.16245,nan
182,1.16616,nan
183,1.16992,nan
184,1.17345,nan
185,1.176,nan
186,1.17737,nan
187,1.17745,nan
188,1.17395,nan
189,1.16905,nan
190,1.16164,nan
191,1.15082,nan
192,1.1352,nan
193,1.1308,nan
194,1.12736,nan
195,1.11453,nan
196,1.09767,nan
197,1.01992,nan
198,0.954042,nan
199,0.894275,nan
200,0.869188,nan
201,0.864762,nan
202,nan,nan
203,nan,nan
204,nan,nan
205,nan,nan
206,nan,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
214,nan,nan
215,nan,nan
216,nan,nan
217,nan,nan
218,nan,nan
219,nan,nan
220,nan,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
