day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0320099,0.768238,0.768238,0.05,1.15236,-1.5,1.45,1.25,0,0,1110,1,17,0,0.05,1,0.05,0,0,0,0,0,0,0.05,0.05,0,1.90122,2.75677,0,0.2565,-0.316106,2.75677,75,72.2432,0,0
1,23.2318,24,0.22,36,-1.5,1.46,1.46,0,0,7326,1,27,0.04,0.0668347,1,0.116835,0,0,0,0,0,0,0.0668347,0.116835,1,1.90122,2.77578,0,0.0668347,-0.192437,2.77578,23.8517,21.0759,0,0
2,24,48,0.22,36,3.2,1.46,1.46,0,0,7326,1,27,0.0857772,-0.131308,0,0.01,0,0,0,0,0,0,-0.131308,0,1,1.90122,2.77578,0,-0.131308,nan,2.77578,-78.4146,-40.0817,-0,0
3,24,72,0.05,36,0.3,1.45,1.25,0,0,1110,1,17,0.008,-0.870417,0,0.01,0,0,0,0,0,0,-0.870417,0,0,1.90122,2.75677,0,-0.870417,nan,2.75677,0.881921,-40.2568,0,0
3.01824,0.437827,72.4378,0.05,37.0946,-2.5,1.45,1.25,0,0,1110,1,17,0.008,0.04,1,0.05,0,0,0,0,0,0,0.04,0.04,0,1.90122,2.75677,0,0.328337,-0.407943,2.75677,104.167,101.41,0,0
4,23.5622,96,0.22,96,-2.5,1.46,1.46,0,0,7326,1,27,0.04,0.099579,1,0.149579,0,0,0,0,0,0,0.099579,0.139579,1,1.90122,2.77578,0,0.099579,-0.225307,2.77578,33.7371,30.9613,0,0
4.48766,11.7039,107.704,0.22,168.564,-6.2,1.46,1.46,0,0,7326,1,27,0.108205,0.070421,1,0.22,0,0,0,0,0,0,0.070421,0.21,1,1.90122,2.77578,0,0.125311,-0.450363,2.77578,46.8555,44.0798,0,0
5,12.2961,120,0.5,244.8,-6.2,0.51,0.46,0,0,1501,1,4,0.156438,0.150671,1,0.370671,0,0,0,0,0,0,0.150671,0.360671,2,1.90122,0.969622,0,0.150671,-0.302538,0.969622,19.3622,18.3926,0,0
6,24,144,0.5,360,-4.8,0.51,0.46,0,0,1501,1,4,0.483984,0.11135,1,0.482022,0,0,0,0,0,0,0.11135,0.472022,2,1.90122,0.969622,0,0.11135,-0.57212,0.969622,7.93366,6.96403,0,0
