day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,nan,nan
24,nan,nan
25,nan,nan
26,nan,nan
27,nan,nan
28,nan,nan
29,nan,nan
30,nan,nan
31,nan,nan
32,nan,nan
33,nan,nan
34,nan,nan
35,nan,nan
36,nan,nan
37,nan,nan
38,nan,nan
39,nan,nan
40,nan,nan
41,nan,nan
42,nan,nan
43,nan,nan
44,nan,nan
45,nan,nan
46,nan,nan
47,nan,nan
48,nan,nan
49,nan,nan
50,nan,nan
51,nan,nan
52,1.62533,nan
53,1.61674,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,nan,nan
61,nan,nan
62,nan,nan
63,nan,nan
64,nan,nan
65,nan,nan
66,nan,nan
67,nan,nan
68,nan,nan
69,nan,nan
70,nan,nan
71,nan,nan
72,nan,nan
73,1.45109,nan
74,1.46963,nan
75,1.50064,nan
76,1.52157,nan
77,1.54721,nan
78,1.56065,nan
79,1.58059,nan
80,1.59687,nan
81,1.60517,nan
82,1.61254,nan
83,1.61757,nan
84,1.62324,nan
85,1.63173,nan
86,1.6389,nan
87,1.64711,nan
88,1.6639,nan
89,1.65777,nan
90,1.65978,nan
91,1.66136,nan
92,1.66282,nan
93,1.66393,nan
94,1.66432,nan
95,1.66703,nan
96,1.68421,nan
97,1.69944,nan
98,1.71353,nan
99,1.73766,nan
100,1.76188,nan
101,1.77228,nan
102,1.77707,nan
103,1.78145,nan
104,1.78754,nan
105,1.791,nan
106,1.79081,nan
107,1.80513,nan
108,1.81776,nan
109,1.82497,nan
110,1.83492,nan
111,1.84359,nan
112,1.84763,nan
113,1.84817,nan
114,1.84597,nan
115,1.84154,nan
116,1.84088,nan
117,1.83765,nan
118,1.83961,nan
119,1.84622,nan
120,1.84711,nan
121,1.84881,nan
122,1.85811,nan
123,1.86917,nan
124,1.87636,nan
125,1.88148,nan
126,1.88401,nan
127,1.89011,nan
128,1.89516,nan
129,1.89487,nan
130,1.90141,nan
131,1.91021,nan
132,1.91286,nan
133,1.91871,nan
134,1.93736,nan
135,1.94378,nan
136,1.94608,nan
137,1.9524,nan
138,1.96016,nan
139,1.96064,nan
140,1.9629,nan
141,1.96396,nan
142,1.96501,nan
143,1.96348,nan
144,1.96504,nan
145,1.96084,nan
146,1.96925,nan
147,1.96595,nan
148,1.95989,nan
149,1.96021,nan
150,1.96165,nan
151,1.9609,nan
152,1.96453,nan
153,1.97144,nan
154,1.97131,nan
155,1.97402,nan
156,1.98056,nan
157,1.98695,nan
158,1.99428,nan
159,1.99621,nan
160,1.99552,nan
161,2.0011,nan
162,2.03319,nan
163,2.03114,nan
164,2.04562,nan
165,2.07504,nan
166,2.0902,nan
167,2.0883,nan
168,2.09457,nan
169,2.11136,nan
170,2.11354,nan
171,2.09354,nan
172,2.09905,nan
173,2.11213,nan
174,2.11176,nan
175,2.10163,nan
176,2.10708,nan
177,2.10863,nan
178,2.13023,nan
179,2.15276,nan
180,2.15154,nan
181,2.13174,nan
182,2.0991,nan
183,2.10419,nan
184,2.11715,nan
185,2.07732,nan
186,2.05921,nan
187,2.08632,nan
188,2.07271,nan
189,2.04516,nan
190,1.94177,nan
191,1.92845,nan
192,2.03131,nan
193,2.05887,nan
194,1.9662,nan
195,1.94162,nan
196,1.92975,nan
197,1.90846,nan
198,1.88795,nan
199,1.89075,nan
200,1.90957,nan
201,1.89028,nan
202,1.87291,nan
203,1.88637,nan
204,1.88388,nan
205,1.86658,nan
206,1.85239,nan
207,1.86289,nan
208,1.87135,nan
209,1.86824,nan
210,1.86503,nan
211,1.85293,nan
212,1.87788,nan
213,1.88706,nan
214,1.90899,nan
215,1.9324,nan
216,1.95378,nan
217,1.94979,nan
218,1.89111,nan
219,1.92524,nan
220,1.95802,nan
221,1.93118,nan
222,1.90382,nan
223,1.88682,nan
224,1.88872,nan
225,1.87846,nan
226,1.87929,nan
227,1.84027,nan
228,1.8277,nan
229,1.8318,nan
230,1.81564,nan
231,1.8107,nan
232,1.82475,nan
233,1.81224,nan
234,1.81442,nan
235,1.82826,nan
236,1.80433,nan
237,1.78536,nan
238,1.77673,nan
239,1.77199,nan
240,1.67177,nan
241,nan,nan
242,nan,nan
243,nan,nan
