day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,nan,nan
24,nan,nan
25,nan,nan
26,nan,nan
27,nan,nan
28,nan,nan
29,nan,nan
30,nan,nan
31,nan,nan
32,nan,nan
33,nan,nan
34,nan,nan
35,nan,nan
36,nan,nan
37,nan,nan
38,nan,nan
39,nan,nan
40,nan,nan
41,nan,nan
42,nan,nan
43,nan,nan
44,nan,nan
45,nan,nan
46,nan,nan
47,nan,nan
48,nan,nan
49,nan,nan
50,nan,nan
51,nan,nan
52,1.39993,nan
53,1.39667,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,nan,nan
61,nan,nan
62,nan,nan
63,nan,nan
64,nan,nan
65,nan,nan
66,nan,nan
67,nan,nan
68,nan,nan
69,nan,nan
70,nan,nan
71,nan,nan
72,nan,nan
73,1.29191,nan
74,1.2921,nan
75,1.34191,nan
76,1.42514,nan
77,1.4882,nan
78,1.51902,nan
79,1.52765,nan
80,1.52463,nan
81,1.51503,nan
82,1.50935,nan
83,1.50953,nan
84,1.52155,nan
85,1.53498,nan
86,1.54282,nan
87,1.54695,nan
88,1.54028,nan
89,1.54758,nan
90,1.5402,nan
91,1.52619,nan
92,1.51637,nan
93,1.53591,nan
94,1.55445,nan
95,1.56328,nan
96,1.56833,nan
97,1.58941,nan
98,1.60933,nan
99,1.61619,nan
100,1.62134,nan
101,1.62783,nan
102,1.62942,nan
103,1.62871,nan
104,1.62834,nan
105,1.63346,nan
106,1.63976,nan
107,1.64454,nan
108,1.654,nan
109,1.68233,nan
110,1.71336,nan
111,1.72694,nan
112,1.72121,nan
113,1.72231,nan
114,1.71087,nan
115,1.68312,nan
116,1.69076,nan
117,1.68668,nan
118,1.68988,nan
119,1.69871,nan
120,1.69542,nan
121,1.70459,nan
122,1.72858,nan
123,1.74291,nan
124,1.75077,nan
125,1.75957,nan
126,1.77088,nan
127,1.78409,nan
128,1.78959,nan
129,1.78657,nan
130,1.78569,nan
131,1.78582,nan
132,1.79487,nan
133,1.8253,nan
134,1.85593,nan
135,1.87,nan
136,1.87976,nan
137,1.89455,nan
138,1.90314,nan
139,1.90249,nan
140,1.90024,nan
141,1.89935,nan
142,1.88356,nan
143,1.87725,nan
144,1.86001,nan
145,1.81999,nan
146,1.78144,nan
147,1.77804,nan
148,1.82725,nan
149,1.84466,nan
150,1.85917,nan
151,1.86535,nan
152,1.87846,nan
153,1.88691,nan
154,1.89033,nan
155,1.90259,nan
156,1.914,nan
157,1.92381,nan
158,1.93885,nan
159,1.95219,nan
160,1.9618,nan
161,1.96622,nan
162,1.97719,nan
163,1.97835,nan
164,1.98472,nan
165,1.98602,nan
166,1.96614,nan
167,1.98663,nan
168,1.97622,nan
169,1.97727,nan
170,1.98928,nan
171,1.98057,nan
172,1.97389,nan
173,1.96113,nan
174,1.96336,nan
175,1.97839,nan
176,1.96074,nan
177,1.95602,nan
178,1.91851,nan
179,1.81842,nan
180,1.80583,nan
181,1.68377,nan
182,1.61295,nan
183,1.60302,nan
184,1.58319,nan
185,1.4865,nan
186,1.46878,nan
187,1.40992,nan
188,1.4371,nan
189,1.4257,nan
190,1.42993,nan
191,1.40946,nan
192,1.33438,nan
193,1.3171,nan
194,1.38333,nan
195,1.37306,nan
196,1.36889,nan
197,1.37601,nan
198,1.37005,nan
199,1.37369,nan
200,1.39449,nan
201,1.36687,nan
202,1.3175,nan
203,1.27903,nan
204,1.24274,nan
205,1.28169,nan
206,1.35953,nan
207,1.29211,nan
208,1.32134,nan
209,1.36827,nan
210,1.38246,nan
211,1.36686,nan
212,1.30512,nan
213,1.36885,nan
214,1.3356,nan
215,1.35258,nan
216,1.37018,nan
217,1.32417,nan
218,1.33626,nan
219,1.25769,nan
220,1.25408,nan
221,1.31005,nan
222,1.31877,nan
223,1.30615,nan
224,1.31871,nan
225,1.33666,nan
226,1.31847,nan
227,1.25933,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
