day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,0.20441,nan
21,nan,nan
22,0.0754393,nan
23,nan,nan
24,0.188111,nan
25,nan,nan
26,nan,nan
27,nan,nan
28,nan,nan
29,nan,nan
30,nan,nan
31,nan,nan
32,nan,nan
33,nan,nan
34,0.244425,nan
35,0.538447,nan
36,0.559943,nan
37,0.560073,nan
38,0.622012,nan
39,0.68117,nan
40,0.626616,nan
41,0.671383,nan
42,0.780467,nan
43,nan,nan
44,0.835046,nan
45,0.853835,nan
46,0.9587,nan
47,1.03752,nan
48,1.07306,nan
49,1.10375,nan
50,1.14805,nan
51,1.18547,nan
52,1.21403,nan
53,1.22935,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,1.4238,nan
61,1.45394,nan
62,1.48564,nan
63,1.5026,nan
64,1.51175,nan
65,1.51713,nan
66,1.51795,nan
67,1.51938,nan
68,1.52296,nan
69,1.52789,nan
70,1.51915,nan
71,1.52611,nan
72,1.52732,nan
73,1.55118,nan
74,1.56979,nan
75,1.5865,nan
76,1.60141,nan
77,1.61491,nan
78,1.62936,nan
79,1.64409,nan
80,1.66167,nan
81,1.68152,nan
82,1.69479,nan
83,1.69311,nan
84,1.69578,nan
85,1.70369,nan
86,1.70607,nan
87,1.70505,nan
88,1.70271,nan
89,1.70456,nan
90,1.70795,nan
91,1.71195,nan
92,1.71302,nan
93,1.71574,nan
94,1.72688,nan
95,1.73566,nan
96,1.73659,nan
97,1.74013,nan
98,nan,nan
99,nan,nan
100,nan,nan
101,nan,nan
102,nan,nan
103,nan,nan
104,nan,nan
105,nan,nan
106,nan,nan
107,nan,nan
108,nan,nan
109,nan,nan
110,1.8752,nan
111,1.87751,nan
112,1.87981,nan
113,1.8942,nan
114,1.9057,nan
115,1.91726,nan
116,1.93064,nan
117,1.94113,nan
118,1.95144,nan
119,1.9562,nan
120,1.95966,nan
121,1.9633,nan
122,1.96751,nan
123,1.96726,nan
124,1.97091,nan
125,1.98024,nan
126,1.98453,nan
127,1.98886,nan
128,1.99258,nan
129,1.99533,nan
130,1.9986,nan
131,2.00717,nan
132,2.01259,nan
133,2.01986,nan
134,2.02572,nan
135,2.03154,nan
136,2.04176,nan
137,2.0406,nan
138,2.04896,nan
139,2.04795,nan
140,2.05471,nan
141,2.05851,nan
142,2.0597,nan
143,2.06338,nan
144,2.06376,nan
145,2.06508,nan
146,2.0675,nan
147,2.07514,nan
148,2.08089,nan
149,2.08577,nan
150,2.09313,nan
151,2.08763,nan
152,2.08557,nan
153,2.09668,nan
154,2.1087,nan
155,2.11986,nan
156,2.13246,nan
157,2.14283,nan
158,2.14762,nan
159,2.15273,nan
160,2.15541,nan
161,2.15889,nan
162,2.16009,nan
163,2.15755,nan
164,2.15348,nan
165,2.15669,nan
166,2.16918,nan
167,2.172,nan
168,2.1724,nan
169,2.16634,nan
170,2.1429,nan
171,2.16954,nan
172,2.18322,nan
173,2.17143,nan
174,2.1696,nan
175,2.16371,nan
176,2.1597,nan
177,2.17472,nan
178,2.17402,nan
179,2.17142,nan
180,2.16997,nan
181,2.1746,nan
182,2.17874,nan
183,2.18314,nan
184,2.185,nan
185,2.18994,nan
186,2.19085,nan
187,2.19358,nan
188,2.17954,nan
189,2.19925,nan
190,2.19391,nan
191,2.19098,nan
192,2.19686,nan
193,2.19386,nan
194,2.19705,nan
195,2.18531,nan
196,2.19309,nan
197,2.15114,nan
198,2.12618,nan
199,2.12948,nan
200,2.079,nan
201,2.09432,nan
202,2.06817,nan
203,2.00289,nan
204,2.06972,nan
205,2.02971,nan
206,2.04886,nan
207,nan,nan
208,2.03358,nan
209,2.033,nan
210,2.0215,nan
211,nan,nan
212,2.03154,nan
213,2.0089,nan
214,2.04592,nan
215,nan,nan
216,2.06115,nan
217,2.0611,nan
218,nan,nan
219,nan,nan
220,2.07921,nan
221,2.13318,nan
222,2.128,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
