day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,nan,nan
24,nan,nan
25,nan,nan
26,nan,nan
27,nan,nan
28,nan,nan
29,nan,nan
30,nan,nan
31,nan,nan
32,0.0779261,nan
33,0.206106,nan
34,0.351936,nan
35,0.398574,nan
36,0.466608,nan
37,0.516733,nan
38,0.632231,nan
39,0.673489,nan
40,nan,nan
41,nan,nan
42,nan,nan
43,nan,nan
44,nan,nan
45,nan,nan
46,nan,nan
47,nan,nan
48,nan,nan
49,nan,nan
50,nan,nan
51,nan,nan
52,1.0103,nan
53,1.00759,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,nan,nan
61,nan,nan
62,nan,nan
63,nan,nan
64,nan,nan
65,nan,nan
66,nan,nan
67,nan,nan
68,nan,nan
69,nan,nan
70,nan,nan
71,nan,nan
72,nan,nan
73,0.867036,nan
74,0.915138,nan
75,0.94629,nan
76,0.982339,nan
77,1.01954,nan
78,1.04507,nan
79,1.06431,nan
80,1.07472,nan
81,1.07893,nan
82,1.07853,nan
83,1.07642,nan
84,1.07584,nan
85,1.07679,nan
86,1.0785,nan
87,1.07919,nan
88,1.07458,nan
89,1.08437,nan
90,1.081,nan
91,1.07915,nan
92,1.082,nan
93,1.07454,nan
94,1.07846,nan
95,1.08148,nan
96,1.09189,nan
97,1.10417,nan
98,1.10807,nan
99,1.1046,nan
100,1.11829,nan
101,1.12802,nan
102,1.12422,nan
103,1.12636,nan
104,1.13388,nan
105,1.14005,nan
106,1.13774,nan
107,1.1464,nan
108,1.15884,nan
109,1.16334,nan
110,1.1679,nan
111,1.1708,nan
112,1.16661,nan
113,1.17053,nan
114,1.16954,nan
115,1.15958,nan
116,1.16509,nan
117,1.16287,nan
118,1.16241,nan
119,1.16974,nan
120,1.17189,nan
121,1.17074,nan
122,1.17798,nan
123,1.19121,nan
124,1.1989,nan
125,1.20324,nan
126,1.20488,nan
127,1.2102,nan
128,1.21464,nan
129,1.21276,nan
130,1.2195,nan
131,1.2285,nan
132,1.23337,nan
133,1.24275,nan
134,1.26605,nan
135,1.27697,nan
136,1.28026,nan
137,1.28454,nan
138,1.29011,nan
139,1.28048,nan
140,1.27343,nan
141,1.26444,nan
142,1.25181,nan
143,1.2389,nan
144,1.22783,nan
145,1.21047,nan
146,1.20159,nan
147,1.20138,nan
148,1.21573,nan
149,1.22861,nan
150,1.23834,nan
151,1.24134,nan
152,1.24604,nan
153,1.25689,nan
154,1.25935,nan
155,1.26902,nan
156,1.27915,nan
157,1.28906,nan
158,1.30408,nan
159,1.32255,nan
160,1.33811,nan
161,1.34983,nan
162,1.36002,nan
163,1.3533,nan
164,1.35,nan
165,1.33686,nan
166,1.30967,nan
167,1.30828,nan
168,1.28696,nan
169,1.2805,nan
170,1.27536,nan
171,1.26759,nan
172,1.27386,nan
173,1.26842,nan
174,1.27323,nan
175,1.27473,nan
176,1.26947,nan
177,1.27271,nan
178,1.22308,nan
179,1.12575,nan
180,1.15849,nan
181,1.15886,nan
182,1.12886,nan
183,1.13536,nan
184,1.15449,nan
185,1.16533,nan
186,1.15279,nan
187,1.13181,nan
188,1.1467,nan
189,1.15932,nan
190,1.15806,nan
191,1.14649,nan
192,1.12371,nan
193,1.12883,nan
194,1.14824,nan
195,1.13552,nan
196,1.14729,nan
197,1.14008,nan
198,1.13117,nan
199,1.14081,nan
200,1.15306,nan
201,1.10845,nan
202,nan,nan
203,nan,nan
204,nan,nan
205,nan,nan
206,nan,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
214,nan,nan
215,nan,nan
216,nan,nan
217,nan,nan
218,nan,nan
219,nan,nan
220,nan,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
