day,site_z,site_h
0,0,0
1,0.0953992,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,0.358359,nan
6,0.388017,nan
7,0.0731133,nan
8,0.153666,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,0.0630893,nan
14,0.248259,nan
15,0.559933,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,nan,nan
24,nan,nan
25,nan,nan
26,0.247704,nan
27,0.51006,nan
28,0.543895,nan
29,0.551934,nan
30,0.544288,nan
31,0.488387,nan
32,0.585278,nan
33,0.657972,nan
34,0.735436,nan
35,0.838442,nan
36,1.08164,nan
37,1.29002,nan
38,1.357,nan
39,1.40949,nan
40,1.44235,nan
41,1.46861,nan
42,1.49268,nan
43,1.50478,nan
44,1.5178,nan
45,1.51252,nan
46,1.51798,nan
47,1.52683,nan
48,1.53641,nan
49,1.53464,nan
50,1.52323,nan
51,1.50134,nan
52,1.47931,nan
53,1.48838,nan
54,1.46957,nan
55,1.45215,nan
56,1.44502,nan
57,1.43974,nan
58,1.43804,nan
59,1.43927,nan
60,1.45907,nan
61,1.45832,nan
62,1.46271,nan
63,1.46821,nan
64,1.47674,nan
65,1.47988,nan
66,1.47998,nan
67,1.48747,nan
68,1.49378,nan
69,1.50634,nan
70,1.52283,nan
71,1.53717,nan
72,1.54606,nan
73,1.55516,nan
74,1.55852,nan
75,1.5551,nan
76,1.5532,nan
77,1.55651,nan
78,1.57025,nan
79,1.59449,nan
80,1.61906,nan
81,1.64179,nan
82,1.67042,nan
83,1.68784,nan
84,1.69563,nan
85,1.6935,nan
86,1.69695,nan
87,1.70447,nan
88,1.71628,nan
89,1.72071,nan
90,1.72344,nan
91,1.734,nan
92,1.74159,nan
93,1.73662,nan
94,1.73177,nan
95,1.73356,nan
96,1.73617,nan
97,1.72783,nan
98,1.72784,nan
99,1.7232,nan
100,1.72048,nan
101,1.72715,nan
102,1.73978,nan
103,1.72795,nan
104,1.74687,nan
105,1.76037,nan
106,1.76075,nan
107,1.76737,nan
108,1.77086,nan
109,1.77095,nan
110,1.77456,nan
111,1.77564,nan
112,1.77216,nan
113,1.77562,nan
114,1.77389,nan
115,1.76395,nan
116,1.76274,nan
117,1.76006,nan
118,1.75951,nan
119,1.76088,nan
120,1.76272,nan
121,1.76032,nan
122,1.76522,nan
123,1.76672,nan
124,1.76804,nan
125,1.77367,nan
126,1.77937,nan
127,1.78062,nan
128,1.78233,nan
129,1.78833,nan
130,1.78994,nan
131,1.79035,nan
132,1.78766,nan
133,1.79111,nan
134,1.79615,nan
135,1.79584,nan
136,1.80685,nan
137,1.8243,nan
138,1.82629,nan
139,1.83304,nan
140,1.83348,nan
141,1.83096,nan
142,1.83045,nan
143,1.82846,nan
144,1.82476,nan
145,1.82334,nan
146,1.8292,nan
147,1.82663,nan
148,1.84293,nan
149,1.84841,nan
150,1.85702,nan
151,1.88206,nan
152,1.89398,nan
153,1.90959,nan
154,1.91967,nan
155,1.92591,nan
156,1.92684,nan
157,1.92612,nan
158,1.9294,nan
159,1.933,nan
160,1.93485,nan
161,1.94038,nan
162,1.9409,nan
163,1.93735,nan
164,1.93857,nan
165,1.9399,nan
166,1.93274,nan
167,1.92759,nan
168,1.9299,nan
169,1.92765,nan
170,1.9303,nan
171,1.93006,nan
172,1.93117,nan
173,1.93294,nan
174,1.93665,nan
175,1.93756,nan
176,1.94036,nan
177,1.94735,nan
178,1.94779,nan
179,1.93865,nan
180,1.93059,nan
181,1.91938,nan
182,1.90958,nan
183,1.91171,nan
184,1.90173,nan
185,1.90277,nan
186,1.91052,nan
187,1.90991,nan
188,1.90943,nan
189,1.90157,nan
190,1.91008,nan
191,1.90637,nan
192,nan,nan
193,nan,nan
194,nan,nan
195,nan,nan
196,nan,nan
197,nan,nan
198,nan,nan
199,nan,nan
200,nan,nan
201,nan,nan
202,nan,nan
203,nan,nan
204,nan,nan
205,nan,nan
206,nan,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
