day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,0.0188204,nan
24,0.0536674,nan
25,0.076631,nan
26,0.108428,nan
27,0.189412,nan
28,0.237333,nan
29,0.436417,nan
30,0.46368,nan
31,0.49113,nan
32,0.511128,nan
33,0.518861,nan
34,0.497531,nan
35,0.494685,nan
36,0.459648,nan
37,0.492751,nan
38,0.552174,nan
39,nan,nan
40,nan,nan
41,nan,nan
42,nan,nan
43,nan,nan
44,nan,nan
45,nan,nan
46,nan,nan
47,nan,nan
48,nan,nan
49,nan,nan
50,nan,nan
51,0.53021,nan
52,0.669198,nan
53,0.751413,nan
54,0.797589,nan
55,0.831174,nan
56,0.849922,nan
57,0.857008,nan
58,0.859755,nan
59,0.871725,nan
60,0.887928,nan
61,0.884882,nan
62,0.86514,nan
63,0.850914,nan
64,0.849273,nan
65,0.84303,nan
66,0.843858,nan
67,0.859707,nan
68,0.887806,nan
69,0.9058,nan
70,0.908514,nan
71,0.907638,nan
72,0.905103,nan
73,0.897881,nan
74,0.913622,nan
75,0.943716,nan
76,0.970731,nan
77,0.990538,nan
78,0.989017,nan
79,0.982216,nan
80,0.980238,nan
81,0.976705,nan
82,0.963123,nan
83,0.953879,nan
84,0.955121,nan
85,0.956364,nan
86,0.954985,nan
87,0.948143,nan
88,0.931958,nan
89,0.923134,nan
90,0.924564,nan
91,0.940792,nan
92,0.953633,nan
93,0.957358,nan
94,0.957904,nan
95,0.954106,nan
96,0.940155,nan
97,0.904697,nan
98,0.877529,nan
99,0.864516,nan
100,0.866872,nan
101,0.875099,nan
102,0.880103,nan
103,0.877528,nan
104,0.883432,nan
105,0.894413,nan
106,0.913884,nan
107,0.931808,nan
108,0.944896,nan
109,0.968693,nan
110,0.9801,nan
111,0.984223,nan
112,0.987285,nan
113,0.990162,nan
114,1.00219,nan
115,1.02736,nan
116,1.04596,nan
117,1.05506,nan
118,1.06126,nan
119,1.06176,nan
120,1.06009,nan
121,1.06018,nan
122,1.06305,nan
123,1.06925,nan
124,1.07218,nan
125,1.06999,nan
126,1.0682,nan
127,1.0683,nan
128,1.0693,nan
129,1.07083,nan
130,1.07389,nan
131,1.076,nan
132,1.07603,nan
133,1.07519,nan
134,1.07244,nan
135,1.07084,nan
136,1.06818,nan
137,1.06559,nan
138,1.06068,nan
139,1.04931,nan
140,1.03715,nan
141,1.03317,nan
142,1.02249,nan
143,nan,nan
144,nan,nan
145,1.014,nan
146,1.01102,nan
147,1.00727,nan
148,1.00249,nan
149,0.996488,nan
150,0.98957,nan
151,0.985869,nan
152,0.983036,nan
153,0.985187,nan
154,0.987098,nan
155,0.985382,nan
156,0.987332,nan
157,1.00761,nan
158,1.0321,nan
159,1.03803,nan
160,1.03757,nan
161,1.03817,nan
162,1.04112,nan
163,1.04438,nan
164,1.05045,nan
165,1.05225,nan
166,1.05245,nan
167,1.05257,nan
168,1.051,nan
169,1.04744,nan
170,1.04531,nan
171,1.04068,nan
172,1.02737,nan
173,1.00685,nan
174,0.989401,nan
175,0.962623,nan
176,0.939658,nan
177,0.919728,nan
178,0.910426,nan
179,0.90083,nan
180,0.884361,nan
181,0.867363,nan
182,0.852264,nan
183,0.853122,nan
184,0.850124,nan
185,0.849329,nan
186,0.847982,nan
187,0.845614,nan
188,0.843605,nan
189,0.838173,nan
190,0.838599,nan
191,0.837271,nan
192,0.835609,nan
193,0.831831,nan
194,0.827862,nan
195,0.823456,nan
196,0.812469,nan
197,nan,nan
198,nan,nan
199,nan,nan
200,nan,nan
201,nan,nan
202,nan,nan
203,nan,nan
204,nan,nan
205,nan,nan
206,nan,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
214,nan,nan
215,nan,nan
216,nan,nan
217,nan,nan
218,nan,nan
219,nan,nan
220,nan,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
