day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,nan,nan
16,nan,nan
17,nan,nan
18,nan,nan
19,nan,nan
20,nan,nan
21,nan,nan
22,nan,nan
23,0.0211811,nan
24,0.0484887,nan
25,0.035927,nan
26,0.0477375,nan
27,0.113899,nan
28,0.214816,nan
29,0.454213,nan
30,0.477287,nan
31,0.438595,nan
32,0.438073,nan
33,0.323094,nan
34,0.359771,nan
35,0.28346,nan
36,0.253638,nan
37,0.429865,nan
38,0.461367,nan
39,nan,nan
40,nan,nan
41,nan,nan
42,nan,nan
43,nan,nan
44,nan,nan
45,nan,nan
46,nan,nan
47,nan,nan
48,nan,nan
49,nan,nan
50,nan,nan
51,0.583668,nan
52,0.635641,nan
53,0.712208,nan
54,0.814567,nan
55,0.881856,nan
56,0.899308,nan
57,0.895576,nan
58,0.900151,nan
59,0.928939,nan
60,0.961365,nan
61,0.948601,nan
62,0.903498,nan
63,0.871994,nan
64,0.875808,nan
65,0.862241,nan
66,0.860572,nan
67,0.912579,nan
68,0.955698,nan
69,0.982061,nan
70,0.989336,nan
71,0.997232,nan
72,0.990757,nan
73,0.991857,nan
74,1.02044,nan
75,1.04575,nan
76,1.06118,nan
77,1.07691,nan
78,1.11068,nan
79,1.1453,nan
80,1.15801,nan
81,1.165,nan
82,1.16633,nan
83,1.16714,nan
84,1.16838,nan
85,1.17009,nan
86,1.17991,nan
87,1.17659,nan
88,1.16787,nan
89,1.16398,nan
90,1.16241,nan
91,1.16246,nan
92,1.16367,nan
93,1.18217,nan
94,1.17905,nan
95,1.18365,nan
96,1.18561,nan
97,1.17033,nan
98,1.16279,nan
99,1.15695,nan
100,1.16016,nan
101,1.1544,nan
102,1.15077,nan
103,1.17085,nan
104,1.15568,nan
105,1.1584,nan
106,1.16853,nan
107,1.15693,nan
108,1.15991,nan
109,1.17089,nan
110,1.18239,nan
111,1.19441,nan
112,1.21097,nan
113,1.23104,nan
114,1.24409,nan
115,1.25651,nan
116,1.28194,nan
117,1.31551,nan
118,1.33067,nan
119,1.36553,nan
120,1.38738,nan
121,1.42116,nan
122,1.43509,nan
123,1.43377,nan
124,1.44668,nan
125,1.471,nan
126,1.48963,nan
127,1.49876,nan
128,1.50905,nan
129,1.52733,nan
130,1.5264,nan
131,1.53212,nan
132,1.52589,nan
133,1.55531,nan
134,1.57267,nan
135,1.58809,nan
136,1.59587,nan
137,1.59432,nan
138,1.60016,nan
139,1.61139,nan
140,1.62249,nan
141,1.60661,nan
142,1.60872,nan
143,nan,nan
144,nan,nan
145,1.60568,nan
146,1.60447,nan
147,1.60487,nan
148,1.60387,nan
149,1.59277,nan
150,1.602,nan
151,1.61035,nan
152,1.60112,nan
153,1.59713,nan
154,1.59975,nan
155,1.5995,nan
156,1.6214,nan
157,1.62013,nan
158,1.59087,nan
159,1.59572,nan
160,1.61008,nan
161,1.61046,nan
162,1.62438,nan
163,1.62449,nan
164,1.62252,nan
165,1.63733,nan
166,1.64438,nan
167,1.6431,nan
168,1.63766,nan
169,1.64667,nan
170,1.64515,nan
171,1.6446,nan
172,1.65009,nan
173,1.65425,nan
174,1.64948,nan
175,1.65004,nan
176,1.64697,nan
177,1.64085,nan
178,1.63907,nan
179,1.62966,nan
180,1.61596,nan
181,1.61549,nan
182,1.63774,nan
183,1.61995,nan
184,1.60829,nan
185,1.60194,nan
186,1.60727,nan
187,1.59541,nan
188,1.60368,nan
189,1.60591,nan
190,1.60603,nan
191,1.61233,nan
192,1.62217,nan
193,1.61618,nan
194,1.60137,nan
195,1.59584,nan
196,1.58889,nan
197,1.58026,nan
198,1.56318,nan
199,1.54781,nan
200,1.55814,nan
201,1.55548,nan
202,1.56205,nan
203,1.55986,nan
204,1.54674,nan
205,1.53744,nan
206,1.52545,nan
207,nan,nan
208,nan,nan
209,nan,nan
210,nan,nan
211,nan,nan
212,nan,nan
213,nan,nan
214,nan,nan
215,nan,nan
216,nan,nan
217,nan,nan
218,nan,nan
219,nan,nan
220,nan,nan
221,nan,nan
222,nan,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
