day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,24,24,0.05,0,7,1.45,1.25,0,0,1110,1,17,0,-inf,0,0.01,0,0,0,0,0,0,-inf,0,0,1.90122,2.75677,0,-inf,nan,2.75677,0,-inf,0,0
2,24,48,0.05,0,7.5,1.45,1.25,0,0,1110,1,17,0.008,-20.3299,0,0.01,0,0,0,0,0,0,-20.3299,0,0,1.90122,2.75677,0,-20.3299,nan,2.75677,0.923196,-940.257,0,0
3,24,72,0.05,0,6.3,1.45,1.25,0,0,1110,1,17,0.008,-17.0866,0,0.01,0,0,0,0,0,0,-17.0866,0,0,1.90122,2.75677,0,-17.0866,nan,2.75677,0.922853,-790.257,0,0
4,24,96,0.05,0,5.4,1.45,1.25,0,0,1110,1,17,0.008,-14.6542,0,0.01,0,0,0,0,0,0,-14.6542,0,0,1.90122,2.75677,0,-14.6542,nan,2.75677,0.922497,-677.757,0,0
5,24,120,0.05,0,4.4,1.45,1.25,0,0,1110,1,17,0.008,-11.9515,0,0.01,0,0,0,0,0,0,-11.9515,0,0,1.90122,2.75677,0,-11.9515,nan,2.75677,0.92193,-552.757,0,0
6,24,144,0.05,0,4.3,1.45,1.25,0,0,1110,1,17,0.008,-11.6812,0,0.01,0,0,0,0,0,0,-11.6812,0,0,1.90122,2.75677,0,-11.6812,nan,2.75677,0.921858,-540.257,0,0
7,24,168,0.05,0,0.2,1.45,1.25,0,0,1110,1,17,0.008,-0.600146,0,0.01,0,0,0,0,0,0,-0.600146,0,0,1.90122,2.75677,0,-0.600146,nan,2.75677,0.861852,-27.7568,0,0
8,24,192,0.05,0,2.2,1.45,1.25,0,0,1110,1,17,0.008,-6.00555,0,0.01,0,0,0,0,0,0,-6.00555,0,0,1.90122,2.75677,0,-6.00555,nan,2.75677,0.918879,-277.757,0,0
9,24,216,0.05,0,0.4,1.45,1.25,0,0,1110,1,17,0.008,-1.14069,0,0.01,0,0,0,0,0,0,-1.14069,0,0,1.90122,2.75677,0,-1.14069,nan,2.75677,0.89231,-52.7568,0,0
10,24,240,0.05,0,2.1,1.45,1.25,0,0,1110,1,17,0.008,-5.73528,0,0.01,0,0,0,0,0,0,-5.73528,0,0,1.90122,2.75677,0,-5.73528,nan,2.75677,0.91859,-265.257,0,0
11,24,264,0.05,0,1.1,1.45,1.25,0,0,1110,1,17,0.008,-3.03258,0,0.01,0,0,0,0,0,0,-3.03258,0,0,1.90122,2.75677,0,-3.03258,nan,2.75677,0.912839,-140.257,0,0
12,24,288,0.05,0,1.5,1.45,1.25,0,0,1110,1,17,0.008,-4.11366,0,0.01,0,0,0,0,0,0,-4.11366,0,0,1.90122,2.75677,0,-4.11366,nan,2.75677,0.916051,-190.257,0,0
13,24,312,0.05,0,2.7,1.45,1.25,0,0,1110,1,17,0.008,-7.3569,0,0.01,0,0,0,0,0,0,-7.3569,0,0,1.90122,2.75677,0,-7.3569,nan,2.75677,0.920007,-340.257,0,0
14,24,336,0.05,0,3.4,1.45,1.25,0,0,1110,1,17,0.008,-9.2488,0,0.01,0,0,0,0,0,0,-9.2488,0,0,1.90122,2.75677,0,-9.2488,nan,2.75677,0.92103,-427.757,0,0
15,24,360,0.05,0,2,1.45,1.25,0,0,1110,1,17,0.008,-5.46501,0,0.01,0,0,0,0,0,0,-5.46501,0,0,1.90122,2.75677,0,-5.46501,nan,2.75677,0.918272,-252.757,0,0
16,24,384,0.05,0,3.9,1.45,1.25,0,0,1110,1,17,0.008,-10.6001,0,0.01,0,0,0,0,0,0,-10.6001,0,0,1.90122,2.75677,0,-10.6001,nan,2.75677,0.921537,-490.257,0,0
17,24,408,0.05,2.4,-0.1,1.45,1.25,0,0,1110,1,17,0.008,0.0363388,1,0.0463388,0,0,0,0,0,0,0.0363388,0.0363388,0,1.90122,2.75677,0,0.0363388,-0.115945,2.75677,4.43744,1.68067,0,0
18,24,432,0.05,2.4,2.6,1.45,1.25,0,0,1110,1,17,0.037071,-1.57605,0,0.01,0,0,0,0,0,0,-1.57605,0,0,1.90122,2.75677,0,-1.57605,nan,2.75677,4.3819,-72.8924,0,0
18.0272,0.652207,432.652,0.05,3.50875,-1.7,1.45,1.25,0,0,1110,1,17,0.008,0.04,1,0.05,0,0,0,0,0,0,0.04,0.04,0,1.90122,2.75677,0,0.26398,-0.343586,2.75677,70.8333,68.0766,0,0
19,23.3478,456,0.22,43.2,-1.7,1.46,1.46,0,0,7326,1,27,0.04,0.0740478,1,0.124048,0,0,0,0,0,0,0.0740478,0.114048,1,1.90122,2.77578,0,0.0740478,-0.199694,2.77578,26.0103,23.2345,0,0
20,24,480,0.22,50.4,-0.3,1.46,1.46,0,0,7326,1,27,0.0907176,0.0016722,1,0.12572,0,0,0,0,0,0,0.0016722,0.11572,1,1.90122,2.77578,0,0.0016722,-0.275661,2.77578,3.28622,0.510439,0,0
21,24,504,0.22,50.4,1.9,1.46,1.46,0,0,7326,1,27,0.091863,-0.076851,0,0.048869,0,0,0,0,0,0,-0.076851,0.038869,1,1.90122,2.77578,0,-0.076851,nan,2.77578,-28.9881,-23.4588,-0,0
22,24,528,0.05,50.4,0.2,1.45,1.25,0,0,1110,1,17,0.0390952,-0.170216,0,0.01,0,0,0,0,0,0,-0.170216,0,0,1.90122,2.75677,0,-0.170216,nan,2.75677,6.89865,-7.87249,0,0
23,24,552,0.05,50.4,0.3,1.45,1.25,0,0,1110,1,17,0.008,-0.870417,0,0.01,0,0,0,0,0,0,-0.870417,0,0,1.90122,2.75677,0,-0.870417,nan,2.75677,0.881921,-40.2568,0,0
24,24,576,0.05,50.4,0,1.45,1.25,0,0,1110,1,17,0.008,-0.02,1,0.01,0,0,0,0,0,0,-0.02,0,0,1.90122,2.75677,0,-0.02,-0.0596058,2.75677,-0,-0.925,-0,0
