day,site_z,site_h
0,0,0
1,nan,nan
2,nan,nan
3,nan,nan
4,nan,nan
5,nan,nan
6,nan,nan
7,nan,nan
8,nan,nan
9,nan,nan
10,nan,nan
11,nan,nan
12,nan,nan
13,nan,nan
14,nan,nan
15,0.0838003,nan
16,nan,nan
17,0.125999,nan
18,nan,nan
19,0.19951,nan
20,0.343276,nan
21,nan,nan
22,0.238084,nan
23,nan,nan
24,0.226093,nan
25,0.113889,nan
26,0.0549007,nan
27,0.0558657,nan
28,0.0500729,nan
29,0.131826,nan
30,0.197979,nan
31,0.200038,nan
32,0.113065,nan
33,0.180779,nan
34,0.504278,nan
35,0.547947,nan
36,0.573051,nan
37,0.568291,nan
38,0.67231,nan
39,0.769976,nan
40,0.715743,nan
41,0.768625,nan
42,0.84736,nan
43,nan,nan
44,1.2046,nan
45,1.22579,nan
46,1.25253,nan
47,1.28738,nan
48,1.31336,nan
49,1.33803,nan
50,1.37754,nan
51,1.40076,nan
52,1.43147,nan
53,1.46489,nan
54,nan,nan
55,nan,nan
56,nan,nan
57,nan,nan
58,nan,nan
59,nan,nan
60,1.56915,nan
61,1.58593,nan
62,1.60145,nan
63,1.60974,nan
64,1.61196,nan
65,1.61535,nan
66,1.61619,nan
67,1.61663,nan
68,1.61865,nan
69,1.61644,nan
70,1.61072,nan
71,1.61369,nan
72,1.6206,nan
73,1.63035,nan
74,1.63888,nan
75,1.64736,nan
76,1.66997,nan
77,1.71937,nan
78,1.74215,nan
79,1.75128,nan
80,1.76335,nan
81,1.76682,nan
82,1.75758,nan
83,1.74449,nan
84,1.74899,nan
85,1.75606,nan
86,1.75016,nan
87,1.73949,nan
88,1.7351,nan
89,1.7384,nan
90,1.73748,nan
91,1.73484,nan
92,1.73589,nan
93,1.75673,nan
94,1.77971,nan
95,1.78317,nan
96,1.78508,nan
97,1.79135,nan
98,nan,nan
99,nan,nan
100,nan,nan
101,nan,nan
102,nan,nan
103,nan,nan
104,nan,nan
105,nan,nan
106,nan,nan
107,nan,nan
108,nan,nan
109,nan,nan
110,1.93853,nan
111,1.93871,nan
112,1.94521,nan
113,1.9566,nan
114,1.96084,nan
115,1.97299,nan
116,1.98512,nan
117,1.98944,nan
118,1.99509,nan
119,1.99709,nan
120,2.0005,nan
121,2.0047,nan
122,2.00637,nan
123,2.00878,nan
124,2.01345,nan
125,2.01302,nan
126,2.01325,nan
127,2.01445,nan
128,2.03255,nan
129,2.04253,nan
130,2.058,nan
131,2.06716,nan
132,2.0813,nan
133,2.08578,nan
134,2.0884,nan
135,2.08841,nan
136,2.09037,nan
137,2.09199,nan
138,2.09959,nan
139,2.09626,nan
140,2.09898,nan
141,2.09636,nan
142,2.10267,nan
143,2.10546,nan
144,2.10757,nan
145,2.10988,nan
146,2.11385,nan
147,2.11282,nan
148,2.10541,nan
149,2.1064,nan
150,2.1152,nan
151,2.10768,nan
152,2.1096,nan
153,2.12919,nan
154,2.15346,nan
155,2.16645,nan
156,2.17879,nan
157,2.18583,nan
158,2.18805,nan
159,2.19048,nan
160,2.19032,nan
161,2.19375,nan
162,2.19147,nan
163,2.19137,nan
164,2.18624,nan
165,2.18653,nan
166,2.19941,nan
167,2.20291,nan
168,2.20288,nan
169,2.20093,nan
170,2.17098,nan
171,2.20184,nan
172,2.21999,nan
173,2.20875,nan
174,2.20734,nan
175,2.2014,nan
176,2.19007,nan
177,2.20419,nan
178,2.2014,nan
179,2.2029,nan
180,2.20523,nan
181,2.2098,nan
182,2.21423,nan
183,2.21876,nan
184,2.22103,nan
185,2.22801,nan
186,2.2292,nan
187,2.23187,nan
188,2.20446,nan
189,2.23705,nan
190,2.23633,nan
191,2.22882,nan
192,2.24112,nan
193,2.23771,nan
194,2.24718,nan
195,2.23954,nan
196,2.25025,nan
197,2.23723,nan
198,2.22431,nan
199,2.24034,nan
200,2.15629,nan
201,2.20884,nan
202,2.13857,nan
203,nan,nan
204,2.16787,nan
205,2.09851,nan
206,2.1279,nan
207,nan,nan
208,2.06659,nan
209,2.08301,nan
210,2.0517,nan
211,nan,nan
212,2.09922,nan
213,2.04617,nan
214,2.15565,nan
215,2.02709,nan
216,2.16281,nan
217,2.16336,nan
218,nan,nan
219,nan,nan
220,2.20335,nan
221,2.25527,nan
222,2.25699,nan
223,nan,nan
224,nan,nan
225,nan,nan
226,nan,nan
227,nan,nan
228,nan,nan
229,nan,nan
230,nan,nan
231,nan,nan
232,nan,nan
233,nan,nan
234,nan,nan
235,nan,nan
236,nan,nan
237,nan,nan
238,nan,nan
239,nan,nan
240,nan,nan
241,nan,nan
242,nan,nan
243,nan,nan
