day,dt,temp,site_z,site_h
1.0,24.0,-0.6,,
1.1000000000000014,2.76,-3.0,,
2.0,21.24,-3.0,,
3.0,24.0,-3.8,,
4.0,24.0,0.6,,
5.0,24.0,-6.4,,
6.0,24.0,-6.8,,
7.0,24.0,-5.9,,
8.0,24.0,-1.2,,
9.0,24.0,0.2,,
10.0,24.0,0.0,,
11.0,24.0,2.5,,
12.0,24.0,3.9,,
13.0,24.0,0.7,,
14.0,24.0,3.2,,
14.600000000000001,14.09,3.4,,
14.700000000000003,3.79,3.4,,
15.0,6.12,3.4,,
16.0,24.0,2.4,,
17.0,24.0,6.5,,
18.0,24.0,6.7,,
18.299999999999997,6.4,-4.0,,
19.0,17.6,-4.0,,
20.0,24.0,-4.3,,
21.0,24.0,4.9,,
21.5,12.04,0.9,,
22.0,11.96,0.9,,
23.0,24.0,-0.5,,
24.0,23.09,0.2,,
24.0,0.91,0.2,,
24.3,6.79,-3.6,,
25.0,17.21,-3.6,,
26.0,24.0,-9.8,,
27.0,24.0,-8.3,,
27.1,2.84,-5.5,,
28.0,21.16,-5.5,,
29.0,24.0,-12.9,,
30.0,24.0,-9.3,,
31.0,24.0,-2.6,,
32.0,24.0,-4.8,,
33.0,24.0,-3.7,,
34.0,24.0,-2.6,,
34.5,12.37,-4.1,,
35.0,11.63,-4.1,,
36.0,24.0,-5.0,,
37.0,24.0,-9.0,,
38.0,24.0,-15.9,,
39.0,24.0,-5.3,,
40.0,24.0,-5.1,,
40.6,14.23,-16.1,,
41.0,9.77,-16.1,,
41.2,4.26,-2.8,,
42.0,19.74,-2.8,,
42.4,8.53,-21.2,,
43.0,15.47,-21.2,,
44.0,24.0,-24.2,,
45.0,24.0,-11.8,0.78,0.0
46.0,24.0,1.3,,
47.0,24.0,-11.8,,
48.0,24.0,-17.9,,
49.0,24.0,-15.9,,
50.0,24.0,-15.5,,
51.0,24.0,-12.7,0.8,0.0
52.0,24.0,-4.3,,
53.0,24.0,-13.7,,
54.0,24.0,-1.1,,
54.7,16.89,-0.3,,
55.0,7.11,-0.3,,
55.2,4.74,-13.7,,
56.0,19.26,-13.7,,
56.3,7.75,-3.2,,
57.0,16.25,-3.2,,
58.0,24.0,-8.3,,
58.0,1.09,-13.5,,
59.0,22.91,-13.5,,
60.0,24.0,-16.3,,
61.0,24.0,-6.6,,
62.0,24.0,-5.3,,
63.0,24.0,-11.2,,
64.0,24.0,-2.9,,
65.0,24.0,-13.3,,
66.0,24.0,-12.6,,
66.2,4.66,3.1,,
67.0,19.34,3.1,0.8,0.0
67.2,5.92,1.1,,
68.0,18.08,1.1,,
68.2,4.52,-11.2,,
69.0,19.48,-11.2,,
70.0,24.0,-11.2,,
70.1,2.89,-15.0,,
71.0,21.11,-15.0,,
72.0,24.0,-22.0,,
73.0,24.0,-18.5,,
74.0,24.0,-14.4,0.83,0.0
75.0,24.0,-25.0,,
76.0,24.0,-25.3,,
77.0,24.0,-19.0,,
78.0,24.0,-18.6,,
79.0,24.0,-16.0,,
80.0,24.0,-18.1,,
81.0,24.0,-21.8,0.86,
82.0,24.0,-22.2,,
83.0,24.0,-12.9,,
