day,dt,temp,site_z,site_h
1.0,24.0,-0.3,,
2.0,24.0,-0.5,,
2.1,2.31,-0.8,,
3.0,21.69,-0.8,,
4.0,24.0,-1.1,,
5.0,24.0,-1.4,,
6.0,24.0,-1.6,,
7.0,24.0,-1.9,,
8.0,24.0,-2.2,,
9.0,24.0,-2.4,,
10.0,24.0,-2.7,,
11.0,24.0,-2.9,,
12.0,24.0,-3.2,,
13.0,24.0,-3.4,,
14.0,24.0,-3.7,,
15.0,24.0,-3.9,,
16.0,24.0,-4.2,,
17.0,24.0,-4.4,,
18.0,24.0,-4.7,,
18.0,0.42,-4.9,,
19.0,23.58,-4.9,,
20.0,24.0,-5.1,,
21.0,24.0,-5.4,,
22.0,24.0,-5.6,,
23.0,24.0,-5.8,,
24.0,24.0,-6.1,,
25.0,24.0,-6.3,,
26.0,24.0,-6.5,,
27.0,24.0,-6.7,,
28.0,24.0,-6.9,,
29.0,24.0,-7.1,,
29.0,1.09,-7.3,,
30.0,22.91,-7.3,,
31.0,24.0,-7.6,,
32.0,24.0,-7.8,,
33.0,24.0,-7.9,,
34.0,24.0,-8.1,,
35.0,24.0,-8.3,,
36.0,24.0,-8.5,,
37.0,24.0,-8.7,,
38.0,24.0,-8.9,,
39.0,24.0,-9.0,,
40.0,24.0,-9.2,,
41.0,24.0,-9.4,,
42.0,24.0,-9.5,,
43.0,24.0,-9.7,,
44.0,24.0,-9.9,,
45.0,24.0,-10.0,,
46.0,24.0,-10.2,,
47.0,24.0,-10.3,,
48.0,24.0,-10.4,,
49.0,24.0,-10.6,,
50.0,24.0,-10.7,,
51.0,24.0,-10.8,,
52.0,24.0,-10.9,,
53.0,24.0,-11.1,,
54.0,24.0,-11.2,,
55.0,24.0,-11.3,,
56.0,24.0,-11.4,,
57.0,24.0,-11.5,,
58.0,24.0,-11.6,,
59.0,24.0,-11.7,,
60.0,24.0,-11.7,,
61.0,24.0,-11.8,,
62.0,24.0,-11.9,,
63.0,24.0,-12.0,,
64.0,24.0,-12.0,,
65.0,24.0,-12.1,,
66.0,24.0,-12.1,,
67.0,24.0,-12.2,,
68.0,24.0,-12.2,,
69.0,24.0,-12.3,,
70.0,24.0,-12.3,,
71.0,24.0,-12.3,,
72.0,24.0,-12.4,,
73.0,24.0,-12.4,,
74.0,24.0,-12.4,,
75.0,24.0,-12.4,,
76.0,24.0,-12.4,,
77.0,24.0,-12.4,,
78.0,24.0,-12.4,,
79.0,24.0,-12.4,,
80.0,24.0,-12.4,,
81.0,24.0,-12.4,,
82.0,24.0,-12.4,,
83.0,24.0,-12.3,,
84.0,24.0,-12.3,,
85.0,24.0,-12.3,,
86.0,24.0,-12.2,,
87.0,24.0,-12.2,,
88.0,24.0,-12.1,,
89.0,24.0,-12.1,,
90.0,24.0,-12.0,,
91.0,24.0,-12.0,,
92.0,24.0,-11.9,,
93.0,24.0,-11.8,,
94.0,24.0,-11.7,,
95.0,24.0,-11.6,,
96.0,24.0,-11.6,,
97.0,24.0,-11.5,,
98.0,24.0,-11.4,,
99.0,24.0,-11.3,,
100.0,24.0,-11.2,,
101.0,24.0,-11.0,,
102.0,24.0,-10.9,,
103.0,24.0,-10.8,,
104.0,24.0,-10.7,,
105.0,24.0,-10.6,,
106.0,24.0,-10.4,,
107.0,24.0,-10.3,,
108.0,24.0,-10.1,,
109.0,24.0,-10.0,,
110.0,24.0,-9.8,,
111.0,24.0,-9.7,,
112.0,24.0,-9.5,,
113.0,24.0,-9.4,,
114.0,24.0,-9.2,,
115.0,24.0,-9.0,,
116.0,24.0,-8.9,,
117.0,24.0,-8.7,,
118.0,24.0,-8.5,,
119.0,24.0,-8.3,,
120.0,24.0,-8.1,,
121.0,24.0,-7.9,,
122.0,24.0,-7.7,,
123.0,24.0,-7.5,,
124.0,24.0,-7.3,,
125.0,24.0,-7.1,,
126.0,24.0,-6.9,,
127.0,24.0,-6.7,,
128.0,24.0,-6.5,,
129.0,24.0,-6.3,,
130.0,24.0,-6.0,,
131.0,24.0,-5.8,,
132.0,24.0,-5.6,,
133.0,24.0,-5.4,,
134.0,24.0,-5.1,,
135.0,24.0,-4.9,,
136.0,24.0,-4.7,,
137.0,24.0,-4.4,,
138.0,24.0,-4.2,,
139.0,24.0,-3.9,,
140.0,24.0,-3.7,,
141.0,24.0,-3.4,,
142.0,24.0,-3.2,,
143.0,24.0,-2.9,,
144.0,24.0,-2.7,,
145.0,24.0,-2.4,,
146.0,24.0,-2.1,,
147.0,24.0,-1.9,,
148.0,24.0,-1.6,,
149.0,24.0,-1.3,,
150.0,24.0,-1.1,,
151.0,24.0,-0.8,,
152.0,24.0,-0.5,,
