day,dt,temp,site_z,site_h
1,24.0,-0.3,,
2,24.0,-0.6,,
3,24.0,-0.9,,
4,24.0,-1.2,,
5,24.0,-1.5,,
6,24.0,-1.8,,
7,24.0,-2.1,,
8,24.0,-2.3,,
9,24.0,-2.6,,
10,24.0,-2.9,,
11,24.0,-3.2,,
12,24.0,-3.5,,
13,24.0,-3.8,,
14,24.0,-4.0,,
15,24.0,-4.3,,
16,24.0,-4.6,,
17,24.0,-4.8,,
17,0.27,-5.1,,
18,23.73,-5.1,,
19,24.0,-5.4,,
20,24.0,-5.6,,
21,24.0,-5.9,,
22,24.0,-6.2,,
23,24.0,-6.4,,
24,24.0,-6.7,,
25,24.0,-6.9,,
26,24.0,-7.2,,
26,0.74,-7.4,,
27,23.26,-7.4,,
28,24.0,-7.6,,
29,24.0,-7.9,,
30,24.0,-8.1,,
31,24.0,-8.3,,
32,24.0,-8.6,,
33,24.0,-8.8,,
34,24.0,-9.0,,
35,24.0,-9.2,,
36,24.0,-9.4,,
37,24.0,-9.7,,
38,24.0,-9.9,,
39,24.0,-10.1,,
40,24.0,-10.3,,
41,24.0,-10.4,,
42,24.0,-10.6,,
43,24.0,-10.8,,
44,24.0,-11.0,,
45,24.0,-11.2,,
46,24.0,-11.4,,
47,24.0,-11.5,,
48,24.0,-11.7,,
49,24.0,-11.8,,
50,24.0,-12.0,,
51,24.0,-12.2,,
52,24.0,-12.3,,
53,24.0,-12.4,,
54,24.0,-12.6,,
55,24.0,-12.7,,
56,24.0,-12.8,,
57,24.0,-13.0,,
58,24.0,-13.1,,
59,24.0,-13.2,,
60,24.0,-13.3,,
61,24.0,-13.4,,
62,24.0,-13.5,,
63,24.0,-13.6,,
64,24.0,-13.7,,
65,24.0,-13.8,,
66,24.0,-13.9,,
67,24.0,-13.9,,
68,24.0,-14.0,,
69,24.0,-14.1,,
70,24.0,-14.1,,
71,24.0,-14.2,,
72,24.0,-14.2,,
73,24.0,-14.3,,
74,24.0,-14.3,,
75,24.0,-14.3,,
76,24.0,-14.4,,
77,24.0,-14.4,,
78,24.0,-14.4,,
79,24.0,-14.4,,
80,24.0,-14.4,,
81,24.0,-14.4,,
82,24.0,-14.4,,
83,24.0,-14.4,,
84,24.0,-14.4,,
85,24.0,-14.4,,
86,24.0,-14.4,,
87,24.0,-14.3,,
88,24.0,-14.3,,
89,24.0,-14.3,,
90,24.0,-14.2,,
91,24.0,-14.2,,
92,24.0,-14.1,,
93,24.0,-14.1,,
94,24.0,-14.0,,
95,24.0,-13.9,,
96,24.0,-13.8,,
97,24.0,-13.8,,
98,24.0,-13.7,,
99,24.0,-13.6,,
100,24.0,-13.5,,
101,24.0,-13.4,,
102,24.0,-13.3,,
103,24.0,-13.2,,
104,24.0,-13.1,,
105,24.0,-13.0,,
106,24.0,-12.8,,
107,24.0,-12.7,,
108,24.0,-12.6,,
109,24.0,-12.4,,
110,24.0,-12.3,,
111,24.0,-12.1,,
112,24.0,-12.0,,
113,24.0,-11.8,,
114,24.0,-11.7,,
115,24.0,-11.5,,
116,24.0,-11.3,,
117,24.0,-11.2,,
118,24.0,-11.0,,
119,24.0,-10.8,,
120,24.0,-10.6,,
121,24.0,-10.4,,
122,24.0,-10.2,,
123,24.0,-10.0,,
124,24.0,-9.8,,
125,24.0,-9.6,,
126,24.0,-9.4,,
127,24.0,-9.2,,
128,24.0,-9.0,,
129,24.0,-8.8,,
130,24.0,-8.5,,
131,24.0,-8.3,,
132,24.0,-8.1,,
133,24.0,-7.9,,
134,24.0,-7.6,,
135,24.0,-7.4,,
136,24.0,-7.1,,
137,24.0,-6.9,,
138,24.0,-6.6,,
139,24.0,-6.4,,
140,24.0,-6.1,,
141,24.0,-5.9,,
142,24.0,-5.6,,
143,24.0,-5.4,,
144,24.0,-5.1,,
145,24.0,-4.8,,
146,24.0,-4.5,,
147,24.0,-4.3,,
148,24.0,-4.0,,
149,24.0,-3.7,,
150,24.0,-3.4,,
151,24.0,-3.2,,
152,24.0,-2.9,,
153,24.0,-2.6,,
154,24.0,-2.3,,
155,24.0,-2.0,,
156,24.0,-1.7,,
157,24.0,-1.4,,
158,24.0,-1.2,,
159,24.0,-0.9,,
160,24.0,-0.6,,
