day,dt,temp,site_z,site_h
0.10000000000000142,1.43,-1.7,,
1.0,22.57,-1.7,,
2.0,24.0,-2.7,,
2.6000000000000014,13.86,0.8,,
2.6000000000000014,1.31,0.8,,
3.0,8.83,0.8,,
3.0,0.7,-4.1,,
4.0,23.3,-4.1,,
5.0,24.0,-7.8,,
6.0,24.0,-4.1,,
7.0,24.0,-1.6,,
8.0,24.0,0.0,,
9.0,24.0,-0.8,,
10.0,24.0,-7.6,,
11.0,24.0,2.2,,
11.100000000000001,2.68,3.0,,
11.100000000000001,0.44,3.0,,
12.0,20.88,3.0,,
13.0,24.0,15.5,,
14.0,24.0,8.8,,
15.0,24.0,3.9,,
16.0,24.0,2.0,,
17.0,24.0,6.8,,
17.0,0.71,-3.8,,
18.0,23.29,-3.8,,
19.0,24.0,-3.6,,
20.0,24.0,-2.9,,
21.0,24.0,-3.0,,
22.0,24.0,0.6,,
22.200000000000003,5.42,2.9,,
22.200000000000003,0.46,2.9,,
23.0,18.12,2.9,,
24.0,24.0,5.5,,
25.0,24.0,4.1,,
25.1,3.42,-0.7,,
26.0,20.58,-0.7,,
27.0,24.0,-1.0,,
28.0,24.0,-2.4,,
29.0,24.0,-3.5,0.0,0.0
30.0,24.0,-8.8,,
31.0,24.0,-8.1,,
32.0,24.0,-0.8,,
32.3,6.57,1.1,,
33.0,17.43,1.1,,
33.7,16.88,-10.5,,
34.0,7.12,-10.5,,
35.0,24.0,-10.7,,
36.0,24.0,-13.0,,
37.0,24.0,-11.4,0.509,0.001
38.0,24.0,-5.0,,
39.0,24.0,-2.1,,
40.0,24.0,-0.3,,
41.0,24.0,-12.9,,
42.0,24.0,-8.1,,
43.0,24.0,-1.4,,
44.0,24.0,-2.3,0.629,0.001
45.0,24.0,-0.3,,
46.0,24.0,1.0,,
47.0,24.0,2.3,,
48.0,24.0,-1.1,,
49.0,24.0,-8.1,,
50.0,24.0,-12.4,,
51.0,24.0,-10.9,,
52.0,24.0,-0.7,0.599,0.001
53.0,24.0,3.3,,
54.0,24.0,2.6,,
55.0,24.0,2.0,,
56.0,24.0,-0.4,,
57.0,24.0,-6.4,,
58.0,24.0,-3.5,,
59.0,24.0,-5.8,0.599,0.001
60.0,24.0,-5.1,,
61.0,24.0,-1.2,,
62.0,24.0,-8.1,,
63.0,24.0,-8.9,,
64.0,24.0,2.0,,
65.0,24.0,-9.2,,
66.0,24.0,-9.9,,
67.0,24.0,-5.4,,
68.0,24.0,-5.6,,
69.0,24.0,-4.4,,
70.0,24.0,-8.0,,
71.0,24.0,-9.5,,
72.0,24.0,-11.5,0.759,0.001
72.5,10.85,-19.0,,
73.0,13.15,-19.0,,
74.0,24.0,-16.9,,
75.0,24.0,-14.3,,
76.0,24.0,-10.3,,
77.0,24.0,-10.3,,
78.0,24.0,-23.0,,
79.0,24.0,-20.8,,
80.0,24.0,-16.0,,
80.8,18.96,-24.7,,
81.0,5.04,-24.7,,
82.0,24.0,-17.5,,
83.0,24.0,-10.1,,
