day,dt,temp,site_z,site_h
1.0,24.0,-0.3,,
1.6,14.31,-0.7,,
2.0,9.69,-0.7,,
3.0,24.0,-1.0,,
4.0,24.0,-1.4,,
5.0,24.0,-1.7,,
6.0,24.0,-2.1,,
7.0,24.0,-2.4,,
8.0,24.0,-2.8,,
9.0,24.0,-3.1,,
10.0,24.0,-3.5,,
11.0,24.0,-3.8,,
12.0,24.0,-4.1,,
13.0,24.0,-4.5,,
14.0,24.0,-4.8,,
15.0,24.0,-5.1,,
15.2,3.97,-5.5,,
16.0,20.03,-5.5,,
17.0,24.0,-5.8,,
18.0,24.0,-6.1,,
19.0,24.0,-6.5,,
20.0,24.0,-6.8,,
20.1,2.19,-7.1,,
21.0,21.81,-7.1,,
22.0,24.0,-7.4,,
23.0,24.0,-7.7,,
24.0,24.0,-8.0,,
25.0,24.0,-8.4,,
26.0,24.0,-8.7,,
27.0,24.0,-9.0,,
28.0,24.0,-9.3,,
29.0,24.0,-9.6,,
30.0,24.0,-9.9,,
31.0,24.0,-10.2,,
32.0,24.0,-10.5,,
33.0,24.0,-10.7,,
34.0,24.0,-11.0,,
35.0,24.0,-11.3,,
36.0,24.0,-11.6,,
37.0,24.0,-11.9,,
38.0,24.0,-12.1,,
39.0,24.0,-12.4,,
40.0,24.0,-12.6,,
41.0,24.0,-12.9,,
42.0,24.0,-13.2,,
43.0,24.0,-13.4,,
44.0,24.0,-13.7,,
45.0,24.0,-13.9,,
46.0,24.0,-14.1,,
47.0,24.0,-14.4,,
48.0,24.0,-14.6,,
49.0,24.0,-14.8,,
50.0,24.0,-15.0,,
51.0,24.0,-15.2,,
52.0,24.0,-15.4,,
53.0,24.0,-15.7,,
54.0,24.0,-15.9,,
55.0,24.0,-16.0,,
56.0,24.0,-16.2,,
57.0,24.0,-16.4,,
58.0,24.0,-16.6,,
59.0,24.0,-16.8,,
60.0,24.0,-16.9,,
61.0,24.0,-17.1,,
62.0,24.0,-17.3,,
63.0,24.0,-17.4,,
64.0,24.0,-17.6,,
65.0,24.0,-17.7,,
66.0,24.0,-17.8,,
67.0,24.0,-18.0,,
68.0,24.0,-18.1,,
69.0,24.0,-18.2,,
70.0,24.0,-18.3,,
71.0,24.0,-18.4,,
72.0,24.0,-18.5,,
73.0,24.0,-18.6,,
74.0,24.0,-18.7,,
75.0,24.0,-18.8,,
76.0,24.0,-18.9,,
77.0,24.0,-18.9,,
78.0,24.0,-19.0,,
79.0,24.0,-19.1,,
80.0,24.0,-19.1,,
81.0,24.0,-19.2,,
82.0,24.0,-19.2,,
83.0,24.0,-19.3,,
84.0,24.0,-19.3,,
85.0,24.0,-19.3,,
86.0,24.0,-19.3,,
87.0,24.0,-19.3,,
88.0,24.0,-19.3,,
89.0,24.0,-19.4,,
90.0,24.0,-19.3,,
91.0,24.0,-19.3,,
92.0,24.0,-19.3,,
93.0,24.0,-19.3,,
94.0,24.0,-19.3,,
95.0,24.0,-19.2,,
96.0,24.0,-19.2,,
97.0,24.0,-19.1,,
98.0,24.0,-19.1,,
99.0,24.0,-19.0,,
100.0,24.0,-19.0,,
101.0,24.0,-18.9,,
102.0,24.0,-18.8,,
103.0,24.0,-18.7,,
104.0,24.0,-18.6,,
105.0,24.0,-18.6,,
106.0,24.0,-18.5,,
107.0,24.0,-18.4,,
108.0,24.0,-18.2,,
109.0,24.0,-18.1,,
110.0,24.0,-18.0,,
111.0,24.0,-17.9,,
112.0,24.0,-17.7,,
113.0,24.0,-17.6,,
114.0,24.0,-17.5,,
115.0,24.0,-17.3,,
116.0,24.0,-17.1,,
117.0,24.0,-17.0,,
118.0,24.0,-16.8,,
119.0,24.0,-16.7,,
120.0,24.0,-16.5,,
121.0,24.0,-16.3,,
122.0,24.0,-16.1,,
123.0,24.0,-15.9,,
124.0,24.0,-15.7,,
125.0,24.0,-15.5,,
126.0,24.0,-15.3,,
127.0,24.0,-15.1,,
128.0,24.0,-14.9,,
129.0,24.0,-14.7,,
130.0,24.0,-14.4,,
131.0,24.0,-14.2,,
132.0,24.0,-14.0,,
133.0,24.0,-13.7,,
134.0,24.0,-13.5,,
135.0,24.0,-13.2,,
136.0,24.0,-13.0,,
137.0,24.0,-12.7,,
138.0,24.0,-12.5,,
139.0,24.0,-12.2,,
140.0,24.0,-11.9,,
141.0,24.0,-11.7,,
142.0,24.0,-11.4,,
143.0,24.0,-11.1,,
144.0,24.0,-10.8,,
145.0,24.0,-10.6,,
146.0,24.0,-10.3,,
147.0,24.0,-10.0,,
148.0,24.0,-9.7,,
149.0,24.0,-9.4,,
150.0,24.0,-9.1,,
151.0,24.0,-8.8,,
152.0,24.0,-8.5,,
153.0,24.0,-8.2,,
154.0,24.0,-7.8,,
155.0,24.0,-7.5,,
156.0,24.0,-7.2,,
157.0,24.0,-6.9,,
158.0,24.0,-6.6,,
159.0,24.0,-6.2,,
160.0,24.0,-5.9,,
161.0,24.0,-5.6,,
162.0,24.0,-5.2,,
163.0,24.0,-4.9,,
164.0,24.0,-4.6,,
165.0,24.0,-4.2,,
166.0,24.0,-3.9,,
167.0,24.0,-3.6,,
168.0,24.0,-3.2,,
169.0,24.0,-2.9,,
170.0,24.0,-2.5,,
171.0,24.0,-2.2,,
172.0,24.0,-1.9,,
173.0,24.0,-1.5,,
174.0,24.0,-1.2,,
175.0,24.0,-0.8,,
176.0,24.0,-0.5,,
