day,dt,temp,site_z,site_h
1.0,24.0,-0.3,,
1.9,22.34,-0.6,,
2.0,1.66,-0.6,,
3.0,24.0,-0.9,,
4.0,24.0,-1.2,,
5.0,24.0,-1.5,,
6.0,24.0,-1.8,,
7.0,24.0,-2.1,,
8.0,24.0,-2.3,,
9.0,24.0,-2.6,,
10.0,24.0,-2.9,,
11.0,24.0,-3.2,,
12.0,24.0,-3.5,,
13.0,24.0,-3.8,,
14.0,24.0,-4.0,,
15.0,24.0,-4.3,,
16.0,24.0,-4.6,,
16.9,20.63,-4.9,,
17.0,3.37,-4.9,,
18.0,24.0,-5.2,,
19.0,24.0,-5.4,,
20.0,24.0,-5.7,,
21.0,24.0,-6.0,,
22.0,24.0,-6.2,,
23.0,24.0,-6.5,,
24.0,24.0,-6.7,,
24.0,0.69,-7.0,,
25.0,23.31,-7.0,,
26.0,24.0,-7.3,,
27.0,24.0,-7.5,,
28.0,24.0,-7.8,,
29.0,24.0,-8.0,,
30.0,24.0,-8.2,,
31.0,24.0,-8.5,,
32.0,24.0,-8.7,,
33.0,24.0,-9.0,,
34.0,24.0,-9.2,,
35.0,24.0,-9.4,,
36.0,24.0,-9.6,,
37.0,24.0,-9.9,,
38.0,24.0,-10.1,,
39.0,24.0,-10.3,,
40.0,24.0,-10.5,,
41.0,24.0,-10.7,,
42.0,24.0,-10.9,,
43.0,24.0,-11.1,,
44.0,24.0,-11.3,,
45.0,24.0,-11.5,,
46.0,24.0,-11.7,,
47.0,24.0,-11.9,,
48.0,24.0,-12.1,,
49.0,24.0,-12.2,,
50.0,24.0,-12.4,,
51.0,24.0,-12.6,,
52.0,24.0,-12.7,,
53.0,24.0,-12.9,,
54.0,24.0,-13.1,,
55.0,24.0,-13.2,,
56.0,24.0,-13.4,,
57.0,24.0,-13.5,,
58.0,24.0,-13.6,,
59.0,24.0,-13.8,,
60.0,24.0,-13.9,,
61.0,24.0,-14.0,,
62.0,24.0,-14.1,,
63.0,24.0,-14.2,,
64.0,24.0,-14.4,,
65.0,24.0,-14.5,,
66.0,24.0,-14.6,,
67.0,24.0,-14.7,,
68.0,24.0,-14.7,,
69.0,24.0,-14.8,,
70.0,24.0,-14.9,,
71.0,24.0,-15.0,,
72.0,24.0,-15.1,,
73.0,24.0,-15.1,,
74.0,24.0,-15.2,,
75.0,24.0,-15.2,,
76.0,24.0,-15.3,,
77.0,24.0,-15.3,,
78.0,24.0,-15.4,,
79.0,24.0,-15.4,,
80.0,24.0,-15.4,,
81.0,24.0,-15.5,,
82.0,24.0,-15.5,,
83.0,24.0,-15.5,,
84.0,24.0,-15.5,,
85.0,24.0,-15.5,,
86.0,24.0,-15.5,,
87.0,24.0,-15.5,,
88.0,24.0,-15.5,,
89.0,24.0,-15.5,,
90.0,24.0,-15.5,,
91.0,24.0,-15.4,,
92.0,24.0,-15.4,,
93.0,24.0,-15.4,,
94.0,24.0,-15.3,,
95.0,24.0,-15.3,,
96.0,24.0,-15.2,,
97.0,24.0,-15.2,,
98.0,24.0,-15.1,,
99.0,24.0,-15.0,,
100.0,24.0,-15.0,,
101.0,24.0,-14.9,,
102.0,24.0,-14.8,,
103.0,24.0,-14.7,,
104.0,24.0,-14.6,,
105.0,24.0,-14.5,,
106.0,24.0,-14.4,,
107.0,24.0,-14.3,,
108.0,24.0,-14.2,,
109.0,24.0,-14.1,,
110.0,24.0,-14.0,,
111.0,24.0,-13.9,,
112.0,24.0,-13.7,,
113.0,24.0,-13.6,,
114.0,24.0,-13.5,,
115.0,24.0,-13.3,,
116.0,24.0,-13.2,,
117.0,24.0,-13.0,,
118.0,24.0,-12.9,,
119.0,24.0,-12.7,,
120.0,24.0,-12.5,,
121.0,24.0,-12.4,,
122.0,24.0,-12.2,,
123.0,24.0,-12.0,,
124.0,24.0,-11.9,,
125.0,24.0,-11.7,,
126.0,24.0,-11.5,,
127.0,24.0,-11.3,,
128.0,24.0,-11.1,,
129.0,24.0,-10.9,,
130.0,24.0,-10.7,,
131.0,24.0,-10.5,,
132.0,24.0,-10.3,,
133.0,24.0,-10.0,,
134.0,24.0,-9.8,,
135.0,24.0,-9.6,,
136.0,24.0,-9.4,,
137.0,24.0,-9.2,,
138.0,24.0,-8.9,,
139.0,24.0,-8.7,,
140.0,24.0,-8.4,,
141.0,24.0,-8.2,,
142.0,24.0,-8.0,,
143.0,24.0,-7.7,,
144.0,24.0,-7.5,,
145.0,24.0,-7.2,,
146.0,24.0,-7.0,,
147.0,24.0,-6.7,,
148.0,24.0,-6.4,,
149.0,24.0,-6.2,,
150.0,24.0,-5.9,,
151.0,24.0,-5.6,,
152.0,24.0,-5.4,,
153.0,24.0,-5.1,,
154.0,24.0,-4.8,,
155.0,24.0,-4.6,,
156.0,24.0,-4.3,,
157.0,24.0,-4.0,,
158.0,24.0,-3.7,,
159.0,24.0,-3.4,,
160.0,24.0,-3.1,,
161.0,24.0,-2.9,,
162.0,24.0,-2.6,,
163.0,24.0,-2.3,,
164.0,24.0,-2.0,,
165.0,24.0,-1.7,,
166.0,24.0,-1.4,,
167.0,24.0,-1.1,,
168.0,24.0,-0.8,,
169.0,24.0,-0.5,,
