day,dt,temp,site_z,site_h
1,24,7.0,,
2,24,7.5,,
3,24,6.3,,
4,24,5.4,,
5,24,4.4,,
6,24,4.3,,
7,24,0.2,,
8,24,2.2,,
9,24,0.4,,
10,24,2.1,,
11,24,1.1,,
12,24,1.5,,
13,24,2.7,,
14,24,3.4,,
15,24,2.0,0.13049696811889455,
16,24,3.9,,
17,24,-0.1,0.1288874936435136,
18,24,2.6,,
19,24,-1.7,0.22001654874876667,
20,24,-0.3,0.5411676709321666,
21,24,1.9,,
22,24,0.2,0.48089797271932994,
23,24,0.3,0.5689495019167689,
24,24,0.0,0.6369185732021437,
25,24,0.4,0.5774604822329876,
26,24,0.5,0.3842246036457472,
27,24,2.5,0.21113357128785495,
28,24,1.2,0.0821112835669045,
29,24,-1.4,0.14158835876045658,
30,24,-1.9,0.20467005397737334,
31,24,2.6,0.19329972653137026,
32,24,1.3,0.0873227496334634,
33,24,-0.1,0.0742822082892083,
34,24,-4.9,0.571167563054565,
35,24,-2.5,0.6781331240020259,
36,24,-0.9,0.7009057767105766,
37,24,-4.0,0.6715316600220516,
38,24,-5.4,0.7664829249079239,
39,24,-2.0,0.8198711437840259,
40,24,2.3,0.8401772941467608,
41,24,-5.6,0.8290361269651422,
42,24,-12.2,0.9005576272069074,
43,24,-2.7,,
44,24,-3.0,1.3471609998367404,
45,24,-9.4,1.3292663332304804,
46,24,-4.1,1.35219000791894,
47,24,-2.4,1.374135081326108,
48,24,-5.0,1.3843175741512084,
49,24,-13.9,1.3996444329219018,
50,24,-9.2,1.4174428476109795,
51,24,-15.3,1.4387041030682979,
52,24,-19.3,1.4594890024579104,
53,24,-9.1,1.4710119603232874,
54,24,2.4,,
55,24,-0.9,,
56,24,-3.2,,
57,24,-5.8,,
58,24,-15.2,,
59,24,-17.0,,
60,24,-20.8,1.6133071362572367,
61,24,-14.6,1.637118041885539,
62,24,-11.6,1.6847633777146482,
63,24,-3.7,1.716535440620759,
64,24,-2.9,1.7336629009159654,
65,24,-3.9,1.7374981093161384,
66,24,-4.4,1.7427991542834889,
67,24,-8.5,1.7486971941138898,
68,24,0.6,1.7460375822143102,
69,24,-2.5,1.7519634232483694,
70,24,-5.3,1.7574146985825712,
71,24,-24.1,1.7712391843759239,
72,24,-12.2,1.761853088521792,
73,24,-15.3,1.774703032275361,
74,24,-16.3,1.7876539506071705,
75,24,-12.9,1.8005921245072525,
76,24,-8.7,1.8144553276560953,
77,24,-9.3,1.8300166340390833,
78,24,-13.1,1.8466503770057914,
79,24,-8.3,1.8516329885510725,
80,24,-5.6,1.8617844983314507,
81,24,-2.7,1.868700593992042,
82,24,-6.7,1.8721791406200838,
83,24,-3.5,1.871164096614398,
84,24,-0.8,1.8762891906390766,
85,24,-3.6,1.876955127407539,
86,24,-8.0,1.877619747133099,
87,24,-8.3,1.8753854776322805,
88,24,-6.9,1.8746868937964967,
89,24,-5.4,1.876043455154512,
90,24,-7.0,1.8806270888470724,
91,24,-16.5,1.8876738414628027,
92,24,-16.3,1.8896437583275378,
93,24,-2.1,1.8895912027388047,
94,24,-5.9,1.9029685754548726,
95,24,-10.8,1.9088147820352146,
96,24,-5.7,1.9087330119759685,
97,24,-9.1,1.9124040296301317,
98,24,-7.8,,
99,24,-6.4,,
100,24,-5.3,,
101,24,-19.5,,
102,24,-24.1,,
103,24,-6.0,,
104,24,-8.3,,
105,24,-16.1,,
106,24,-12.9,,
107,24,-5.9,,
108,24,-4.2,,
109,24,-4.7,,
110,24,-9.4,2.0283558501884458,
111,24,-19.7,2.054305243463879,
112,24,-14.5,2.0495469131009543,
113,24,-21.6,2.08021088670267,
114,24,-27.5,2.0884020988938263,
115,24,-12.8,2.0849213319734057,
116,24,-2.1,2.086210936627553,
117,24,-1.1,2.106290828362102,
118,24,-5.6,2.1350167169305827,
119,24,-6.5,2.1571914043314098,
120,24,-5.2,2.166175294653424,
121,24,-6.3,2.176849405258905,
122,24,-12.6,2.199045414129213,
123,24,-4.8,2.194627150284502,
124,24,-5.3,2.2004400061553815,
125,24,-22.0,2.250596100222238,
126,24,-23.2,2.2534109782455176,
127,24,-23.2,2.250707940262665,
128,24,-10.4,2.2320469179767652,
129,24,-8.9,2.2322873820302167,
130,24,-8.1,2.2369285801372225,
131,24,-13.6,2.2553013179598183,
132,24,-3.4,2.246499922392736,
133,24,-4.1,2.2526160481721744,
134,24,-5.4,2.260398466866926,
135,24,-6.1,2.264748664378824,
136,24,-11.9,2.2851020947122023,
137,24,-5.9,2.277371706792768,
138,24,-4.3,2.277910828474843,
139,24,-6.6,2.279333025859801,
140,24,-9.8,2.2864687218245816,
