day,dt,temp,site_z,site_h
1,24,4.4,,
2,24,0.8,,
3,24,-1.3,,
4,24,-0.4,,
5,24,-1.1,,
6,24,-2.2,,
7,24,-1.2,,
8,24,-0.8,,
9,24,1.0,,
10,24,0.9,,
11,24,-2.2,,
12,24,-3.8,,
13,24,-4.9,,
14,24,-5.1,,
15,24,-4.5,,
16,24,-1.7,,
17,24,3.7,,
18,24,4.6,,
19,24,2.8,,
20,24,3.1,,
21,24,1.0,,
22,24,-0.5,,
23,24,-0.4,,
24,24,1.1,,
25,24,-0.8,,
26,24,-2.4,,
27,24,1.6,,
28,24,0.9,,
29,24,1.8,,
30,24,2.0,,
31,24,0.8,,
32,24,-0.7,0.23459549631513135,
33,24,-6.1,0.23940961377372547,
34,24,-8.0,0.37077646954360516,
35,24,-6.0,0.41364339876275386,
36,24,-5.6,0.46432431998873347,
37,24,-14.0,0.5049213942355656,
38,24,-21.4,0.6045950111586493,
39,24,-23.3,0.7288940649536305,
40,24,-11.8,,
41,24,-13.0,,
42,24,-15.5,,
43,24,-12.3,,
44,24,-7.9,,
45,24,-4.2,,
46,24,-1.2,,
47,24,-1.2,,
48,24,-6.8,,
49,24,-6.2,,
50,24,-5.9,,
51,24,-2.1,,
52,24,-4.2,0.9496502791718274,
53,24,-5.3,0.9451478709081879,
54,24,0.5,,
55,24,-2.1,,
56,24,0.3,,
57,24,-0.3,,
58,24,-3.1,,
59,24,-1.4,,
60,24,-2.0,,
61,24,-2.4,,
62,24,-3.6,,
63,24,-1.8,,
64,24,-3.1,,
65,24,0.5,,
66,24,-0.1,,
67,24,-4.1,,
68,24,-9.4,,
69,24,1.3,,
70,24,1.0,,
71,24,-3.3,,
72,24,-6.9,,
73,24,-12.4,0.849059403689316,
74,24,-3.7,0.8651950462503091,
75,24,-11.8,0.8852942441007642,
76,24,-16.2,0.9106018737209911,
77,24,-16.6,0.9484097136884583,
78,24,-8.0,0.9740007665794057,
79,24,-5.3,0.9848500801124151,
80,24,-2.0,0.9839137522878861,
81,24,-1.0,0.9722088259146843,
82,24,-0.1,0.9568789603130442,
83,24,-1.5,0.9425460700529148,
84,24,-2.7,0.9384864770613452,
85,24,-2.9,0.9428449097670891,
86,24,0.1,0.9436017624621921,
87,24,-2.4,0.9428175788928577,
88,24,-2.4,0.9375245221508091,
89,24,-2.9,0.93943301719916,
90,24,3.5,0.9362192726328453,
91,24,2.8,0.9217853563273839,
92,24,-2.4,0.90411207979495,
93,24,-2.8,0.908541637111953,
94,24,-6.7,0.9257508573110371,
95,24,-7.4,0.9336017409267595,
96,24,-15.3,0.9403492720973827,
97,24,-22.4,0.9581694928392741,
98,24,-17.5,0.9926629284566911,
99,24,-2.7,1.015019838617643,
100,24,-4.2,1.021025582551247,
101,24,-6.0,1.0187057179601373,
102,24,1.0,1.0134598125543395,
103,24,-0.4,0.9992206504684742,
104,24,-14.1,0.9775289100984987,
105,24,-18.7,0.9770256526172797,
106,24,-9.8,1.0065581042346412,
107,24,-5.9,1.0224412167132555,
108,24,-8.1,1.0295575427373502,
109,24,-6.3,1.0323173476386565,
110,24,-3.2,1.033448464179738,
111,24,-3.6,1.0311014080414505,
112,24,1.8,1.0267338314985603,
113,24,0.8,1.016390693564011,
114,24,-6.5,1.0016075464257015,
115,24,-1.2,0.9939651840441371,
116,24,-6.8,0.990674796018652,
117,24,-2.6,0.990189070373038,
118,24,1.8,0.9915325037544352,
119,24,-8.9,0.9841056762236907,
120,24,-8.6,0.9831800765262756,
121,24,-5.4,0.9940108242773782,
122,24,-5.8,1.0020318181160515,
123,24,-10.5,1.0034187631838503,
124,24,-12.8,1.007438299560457,
125,24,-13.1,1.0142781750585945,
126,24,-5.4,1.0235932718395924,
127,24,-3.2,1.0288508361966369,
128,24,-3.6,1.0266085973741506,
129,24,-3.9,1.020129062266754,
130,24,-11.6,1.013863635533773,
131,24,-19.5,1.0137821145302368,
132,24,-20.2,1.0272721211405162,
133,24,-10.4,1.0446720748467935,
134,24,-14.5,1.0550280835288033,
135,24,-15.0,1.0600010255165002,
136,24,-2.6,1.0651964711131794,
137,24,-3.0,1.0671544889131908,
138,24,-8.0,1.0657413451120805,
139,24,-3.3,1.0619132844416483,
140,24,0.2,1.0573903293784408,
141,24,1.7,1.0458525866997146,
142,24,1.9,1.024925194453965,
143,24,-2.0,0.9958248355763086,
144,24,-6.7,0.9710388276622814,
145,24,-2.9,0.9587555855198795,
146,24,-7.8,0.9563320890560728,
147,24,-7.9,0.9703124122167429,
148,24,-6.7,0.9902716142596788,
149,24,-5.3,1.000469815169843,
150,24,-4.1,1.0042082743989575,
151,24,-2.5,1.003918645917225,
152,24,-3.5,1.0052872428716417,
153,24,-8.9,1.0033572439845728,
154,24,-5.6,1.012584913079391,
155,24,-5.8,1.0191956951900325,
156,24,-7.8,1.020141449299124,
157,24,-9.8,1.0229360073945621,
158,24,-13.2,1.03882515775334,
159,24,-12.7,1.0568502472976726,
160,24,-7.1,1.0682940888892314,
161,24,-4.2,1.0732956234271631,
162,24,-9.3,1.0719542893994172,
163,24,0.2,1.0717356109113967,
164,24,0.6,1.0650781397937246,
165,24,0.6,1.0508832271471484,
166,24,-0.4,1.031665254958938,
167,24,0.2,1.0105607390554452,
168,24,-1.1,0.9895293132934665,
169,24,-5.4,0.9742628210410693,
170,24,-8.7,0.9728483296403779,
171,24,-0.3,0.990826808281438,
172,24,-0.1,0.9909565869021946,
173,24,-4.6,0.975776324610193,
174,24,-4.5,0.9737894456607898,
175,24,-2.6,0.9774880076000511,
176,24,2.1,0.9795521349353006,
177,24,4.1,0.9653604899232768,
178,24,3.0,0.9342166866101764,
179,24,-2.7,0.9077567856645836,
180,24,-7.9,0.8944466461874678,
181,24,-6.5,0.8829208246413762,
182,24,1.0,0.8738641889066153,
183,24,4.3,0.8684492285618037,
184,24,3.1,0.8614133518439309,
185,24,3.2,0.8517595097411433,
186,24,4.3,0.8384743797778067,
187,24,0.9,0.8026929081257447,
188,24,0.8,,
189,24,0.5,,
190,24,2.9,,
191,24,5.6,,
192,24,1.0,,
193,24,-3.2,,
194,24,-3.2,,
195,24,-3.0,,
196,24,-4.5,,
197,24,-6.1,,
198,24,-3.5,,
199,24,-3.6,,
200,24,-4.4,,
201,24,-1.5,,
202,24,1.9,,
203,24,-0.7,,
204,24,-1.7,,
205,24,-3.1,,
206,24,-4.7,,
207,24,-1.2,,
208,24,-2.2,,
209,24,-3.7,,
210,24,-3.3,,
211,24,-0.7,,
212,24,-0.7,,
213,24,1.9,,
214,24,1.3,,
215,24,0.1,,
216,24,3.1,,
217,24,8.1,,
218,24,6.2,,
219,24,0.0,,
220,24,-1.4,,
221,24,-1.7,,
222,24,-1.5,,
223,24,0.4,,
224,24,2.0,,
225,24,4.2,,
226,24,6.6,,
227,24,2.6,,
228,24,5.2,,
229,24,9.0,,
230,24,9.0,,
231,24,6.9,,
232,24,7.9,,
233,24,6.1,,
234,24,4.1,,
235,24,7.4,,
236,24,6.2,,
237,24,6.7,,
238,24,7.9,,
239,24,12.9,,
240,24,12.5,,
241,24,8.9,,
242,24,7.2,,
243,24,2.5,,
