day,dt,temp,site_z,site_h
1,24,4.4,,
2,24,0.8,,
3,24,-1.3,,
4,24,-0.4,,
5,24,-1.1,,
6,24,-2.2,,
7,24,-1.2,,
8,24,-0.8,,
9,24,1.0,,
10,24,0.9,,
11,24,-2.2,,
12,24,-3.8,,
13,24,-4.9,,
14,24,-5.1,,
15,24,-4.5,,
16,24,-1.7,,
17,24,3.7,,
18,24,4.6,,
19,24,2.8,,
20,24,3.1,,
21,24,1.0,,
22,24,-0.5,,
23,24,-0.4,,
24,24,1.1,,
25,24,-0.8,,
26,24,-2.4,,
27,24,1.6,,
28,24,0.9,,
29,24,1.8,,
30,24,2.0,,
31,24,0.8,,
32,24,-0.7,,
33,24,-6.1,,
34,24,-8.0,,
35,24,-6.0,,
36,24,-5.6,,
37,24,-14.0,,
38,24,-21.4,,
39,24,-23.3,,
40,24,-11.8,,
41,24,-13.0,,
42,24,-15.5,,
43,24,-12.3,,
44,24,-7.9,,
45,24,-4.2,,
46,24,-1.2,,
47,24,-1.2,,
48,24,-6.8,,
49,24,-6.2,,
50,24,-5.9,,
51,24,-2.1,,
52,24,-4.2,1.3999337451353397,
53,24,-5.3,1.3966730105640495,
54,24,0.5,,
55,24,-2.1,,
56,24,0.3,,
57,24,-0.3,,
58,24,-3.1,,
59,24,-1.4,,
60,24,-2.0,,
61,24,-2.4,,
62,24,-3.6,,
63,24,-1.8,,
64,24,-3.1,,
65,24,0.5,,
66,24,-0.1,,
67,24,-4.1,,
68,24,-9.4,,
69,24,1.3,,
70,24,1.0,,
71,24,-3.3,,
72,24,-6.9,,
73,24,-12.4,1.2919120252562342,
74,24,-3.7,1.2921037230573529,
75,24,-11.8,1.3419070939008344,
76,24,-16.2,1.4251402702694886,
77,24,-16.6,1.4881982693103888,
78,24,-8.0,1.5190173035009065,
79,24,-5.3,1.5276471436658812,
80,24,-2.0,1.5246342418378356,
81,24,-1.0,1.515028709289495,
82,24,-0.1,1.5093477816721212,
83,24,-1.5,1.5095346171862412,
84,24,-2.7,1.5215540191622858,
85,24,-2.9,1.5349828101527387,
86,24,0.1,1.5428227901374785,
87,24,-2.4,1.5469537468964218,
88,24,-2.4,1.5402767654670737,
89,24,-2.9,1.5475810205819298,
90,24,3.5,1.5402018829332205,
91,24,2.8,1.5261871630068287,
92,24,-2.4,1.5163702690219112,
93,24,-2.8,1.5359133238994398,
94,24,-6.7,1.5544499342972644,
95,24,-7.4,1.5632841477452117,
96,24,-15.3,1.5683274558828675,
97,24,-22.4,1.5894141874167815,
98,24,-17.5,1.6093278841284115,
99,24,-2.7,1.6161862768339872,
100,24,-4.2,1.6213392303168237,
101,24,-6.0,1.6278255178662229,
102,24,1.0,1.629415584090019,
103,24,-0.4,1.6287069151307805,
104,24,-14.1,1.6283444003640084,
105,24,-18.7,1.633460630557297,
106,24,-9.8,1.639760845459443,
107,24,-5.9,1.6445445934040583,
108,24,-8.1,1.6540002724352734,
109,24,-6.3,1.682332320637492,
110,24,-3.2,1.7133609290874658,
111,24,-3.6,1.7269390328902388,
112,24,1.8,1.7212119049648993,
113,24,0.8,1.7223071548523439,
114,24,-6.5,1.7108690424201172,
115,24,-1.2,1.683119192842286,
116,24,-6.8,1.6907598445526757,
117,24,-2.6,1.686682491896249,
118,24,1.8,1.689880522308558,
119,24,-8.9,1.6987073721570374,
120,24,-8.6,1.6954214066044153,
121,24,-5.4,1.7045867737405112,
122,24,-5.8,1.7285847669602301,
123,24,-10.5,1.7429052538445344,
124,24,-12.8,1.7507728008736891,
125,24,-13.1,1.7595660475633297,
126,24,-5.4,1.7708765215035558,
127,24,-3.2,1.7840895024659162,
128,24,-3.6,1.789593394446678,
129,24,-3.9,1.7865738692332558,
130,24,-11.6,1.7856905515940296,
131,24,-19.5,1.7858225526444267,
132,24,-20.2,1.7948693544595509,
133,24,-10.4,1.8252999452667757,
134,24,-14.5,1.8559284903895792,
135,24,-15.0,1.8699981935579537,
136,24,-2.6,1.8797644792890762,
137,24,-3.0,1.894550768859897,
138,24,-8.0,1.903136054991009,
139,24,-3.3,1.9024901609047686,
140,24,0.2,1.9002377935767862,
141,24,1.7,1.8993535687214143,
142,24,1.9,1.8835601154985917,
143,24,-2.0,1.877246621154707,
144,24,-6.7,1.8600136231887794,
145,24,-2.9,1.8199915276971876,
146,24,-7.8,1.7814434287608447,
147,24,-7.9,1.7780363980116767,
148,24,-6.7,1.8272458061495982,
149,24,-5.3,1.8446639779716012,
150,24,-4.1,1.8591749144517076,
151,24,-2.5,1.8653483623651923,
152,24,-3.5,1.8784592869297867,
153,24,-8.9,1.8869101342760461,
154,24,-5.6,1.8903272655968946,
155,24,-5.8,1.9025901377461176,
156,24,-7.8,1.914002504814101,
157,24,-9.8,1.9238134286276243,
158,24,-13.2,1.9388514646705306,
159,24,-12.7,1.9521910387414934,
160,24,-7.1,1.9618026266783506,
161,24,-4.2,1.9662236092171006,
162,24,-9.3,1.9771922493466079,
163,24,0.2,1.9783544011868397,
164,24,0.6,1.9847203733709733,
165,24,0.6,1.9860239285745669,
166,24,-0.4,1.9661443791181592,
167,24,0.2,1.9866335777633375,
168,24,-1.1,1.9762153820423165,
169,24,-5.4,1.9772733506941669,
170,24,-8.7,1.9892821375783558,
171,24,-0.3,1.9805695858061447,
172,24,-0.1,1.9738879749780844,
173,24,-4.6,1.9611307064243229,
174,24,-4.5,1.9633550962549373,
175,24,-2.6,1.978394469487173,
176,24,2.1,1.960736299618894,
177,24,4.1,1.9560228786411045,
178,24,3.0,1.9185082566240055,
179,24,-2.7,1.8184230048182854,
180,24,-7.9,1.805833645300795,
181,24,-6.5,1.6837700683463384,
182,24,1.0,1.6129488439841269,
183,24,4.3,1.6030237053222607,
184,24,3.1,1.583189995143553,
185,24,3.2,1.4864954342541028,
186,24,4.3,1.4687810304345674,
187,24,0.9,1.409918390321902,
188,24,0.8,1.437098334019591,
189,24,0.5,1.425703082111727,
190,24,2.9,1.4299302742050484,
191,24,5.6,1.4094635964821083,
192,24,1.0,1.3343798033529155,
193,24,-3.2,1.3170995209014595,
194,24,-3.2,1.3833276867446331,
195,24,-3.0,1.3730648211766823,
196,24,-4.5,1.3688949514069377,
197,24,-6.1,1.3760132568590309,
198,24,-3.5,1.370054891355496,
199,24,-3.6,1.3736946108339336,
200,24,-4.4,1.3944949005194138,
201,24,-1.5,1.3668715508244296,
202,24,1.9,1.3175047201459034,
203,24,-0.7,1.2790258126562246,
204,24,-1.7,1.242743599910887,
205,24,-3.1,1.2816860262737708,
206,24,-4.7,1.359534366010759,
207,24,-1.2,1.2921108255927123,
208,24,-2.2,1.3213362818706467,
209,24,-3.7,1.3682681814647224,
210,24,-3.3,1.3824565993347036,
211,24,-0.7,1.3668636135088303,
212,24,-0.7,1.3051244079762412,
213,24,1.9,1.3688472199369692,
214,24,1.3,1.3355963442391507,
215,24,0.1,1.3525816801952886,
216,24,3.1,1.3701756568438697,
217,24,8.1,1.3241657559700375,
218,24,6.2,1.3362553891778612,
219,24,0.0,1.2576918704915545,
220,24,-1.4,1.2540789258382838,
221,24,-1.7,1.3100449673986363,
222,24,-1.5,1.3187740284548546,
223,24,0.4,1.306147482922804,
224,24,2.0,1.3187128026425474,
225,24,4.2,1.3366567391911008,
226,24,6.6,1.3184709781541437,
227,24,2.6,1.2593316935876584,
228,24,5.2,,
229,24,9.0,,
230,24,9.0,,
231,24,6.9,,
232,24,7.9,,
233,24,6.1,,
234,24,4.1,,
235,24,7.4,,
236,24,6.2,,
237,24,6.7,,
238,24,7.9,,
239,24,12.9,,
240,24,12.5,,
241,24,8.9,,
242,24,7.2,,
243,24,2.5,,
