day,dt,temp,chau_z,chau_h
59.0,24.0,-11.5,1.128,0.001
60.0,24.0,-18.0,1.142,0.002
61.0,24.0,-16.5,1.153,0.002
62.0,24.0,-14.4,1.163,0.002
63.0,24.0,-10.8,1.168,0.002
64.0,24.0,-8.9,1.171,0.003
65.0,24.0,-8.2,1.174,0.003
66.0,24.0,-7.9,1.176,0.003
67.0,24.0,-9.3,1.18,0.003
68.0,24.0,-6.3,1.18,0.003
69.0,24.0,-5.7,1.18,0.003
70.0,24.0,-5.5,1.179,0.003
71.0,24.0,-8.9,1.182,0.003
72.0,24.0,-12.1,1.189,0.004
73.0,24.0,-11.9,1.196,0.004
74.0,24.0,-13.5,1.204,0.004
75.0,24.0,-12.8,1.212,0.004
76.0,24.0,-10.2,1.217,0.004
77.0,24.0,-9.7,1.221,0.004
78.0,24.0,-11.3,1.227,0.005
79.0,24.0,-10.2,1.232,0.005
80.0,24.0,-7.4,1.233,0.005
81.0,24.0,-4.9,1.232,0.005
82.0,24.0,-9.3,1.236,0.005
83.0,24.0,-8.1,1.239,0.005
84.0,24.0,-6.2,1.239,0.005
85.0,24.0,-5.8,1.239,0.005
86.0,24.0,-6.4,1.24,0.005
87.0,24.0,-7.5,1.242,0.006
88.0,24.0,-6.6,1.243,0.006
89.0,24.0,-6.1,1.243,0.006
90.0,24.0,-6.0,1.243,0.006
91.0,24.0,-8.1,1.246,0.006
92.0,24.0,-11.6,1.252,0.006
93.0,24.0,-7.6,1.254,0.006
94.0,24.0,-6.8,1.256,0.006
95.0,24.0,-8.5,1.259,0.007
96.0,24.0,-7.3,1.261,0.007
97.0,24.0,-7.1,1.262,0.007
98.0,24.0,-5.1,1.262,0.007
99.0,24.0,-4.1,1.26,0.007
100.0,24.0,-3.3,1.257,0.007
101.0,24.0,-13.3,1.266,0.007
102.0,24.0,-16.5,1.278,0.007
103.0,24.0,-3.8,1.276,0.007
104.0,24.0,-5.4,1.276,0.007
105.0,24.0,-10.9,1.282,0.008
106.0,24.0,-8.6,1.285,0.008
107.0,24.0,-3.7,1.283,0.008
108.0,24.0,-2.5,1.28,0.008
109.0,24.0,-2.9,1.277,0.008
110.0,24.0,-9.8,1.282,0.008
111.0,24.0,-14.6,1.292,0.008
112.0,24.0,-15.1,1.302,0.008
113.0,24.0,-17.6,1.316,0.009
114.0,24.0,-20.0,1.331,0.009
115.0,24.0,-18.9,1.346,0.009
116.0,24.0,-12.2,1.353,0.009
117.0,24.0,-8.6,1.357,0.01
118.0,24.0,-9.5,1.361,0.01
119.0,24.0,-10.4,1.366,0.01
120.0,24.0,-8.6,1.37,0.01
121.0,24.0,-8.6,1.373,0.01
122.0,24.0,-10.0,1.378,0.01
123.0,24.0,-9.0,1.382,0.01
124.0,24.0,-7.6,1.385,0.01
125.0,24.0,-14.5,1.394,0.011
126.0,24.0,-18.8,1.409,0.011
127.0,24.0,-20.4,1.425,0.011
128.0,24.0,-16.1,1.436,0.011
129.0,24.0,-12.8,1.444,0.012
130.0,24.0,-11.4,1.451,0.012
131.0,24.0,-11.7,1.458,0.012
132.0,24.0,-8.8,1.461,0.012
133.0,24.0,-7.4,1.463,0.012
134.0,24.0,-7.1,1.465,0.012
135.0,24.0,-7.2,1.467,0.012
136.0,24.0,-8.5,1.471,0.012
137.0,24.0,-8.9,1.475,0.013
138.0,24.0,-6.8,1.476,0.013
139.0,24.0,-7.4,1.479,0.013
140.0,24.0,-8.4,1.482,0.013
141.0,24.0,-9.4,1.486,0.013
142.0,24.0,-8.5,1.49,0.013
143.0,24.0,-9.7,1.495,0.013
144.0,24.0,-9.2,1.499,0.013
145.0,24.0,-7.8,1.502,0.013
146.0,24.0,-7.6,1.504,0.014
147.0,24.0,-7.3,1.507,0.014
148.0,24.0,-7.4,1.509,0.014
149.0,24.0,-12.4,1.517,0.014
150.0,24.0,-15.5,1.528,0.014
151.0,24.0,-20.0,1.543,0.014
152.0,24.0,-22.7,1.561,0.015
153.0,24.0,-22.9,1.58,0.015
154.0,24.0,-18.9,1.594,0.015
155.0,24.0,-15.8,1.605,0.015
156.0,24.0,-13.5,1.614,0.016
157.0,24.0,-11.3,1.62,0.016
158.0,24.0,-9.5,1.625,0.016
158.3,7.83,-8.7,1.626,0.016
159.0,16.17,-8.7,1.628,0.016
160.0,24.0,-8.4,1.632,0.016
161.0,24.0,-8.0,1.635,0.016
162.0,24.0,-11.6,1.642,0.016
163.0,24.0,-8.6,1.645,0.016
164.0,24.0,-7.8,1.648,0.016
165.0,24.0,-8.7,1.652,0.017
166.0,24.0,-13.4,1.661,0.017
167.0,24.0,-15.2,1.671,0.017
168.0,24.0,-17.6,1.684,0.017
169.0,24.0,-13.2,1.692,0.017
170.0,24.0,-7.8,1.695,0.017
171.0,24.0,-7.9,1.698,0.017
172.0,24.0,-5.4,1.699,0.017
173.0,24.0,-4.4,1.698,0.018
174.0,24.0,-4.1,1.697,0.018
175.0,24.0,-3.4,1.696,0.018
176.0,24.0,-4.6,1.696,0.018
177.0,24.0,-6.6,1.698,0.018
178.0,24.0,-11.3,1.704,0.018
179.0,24.0,-12.9,1.712,0.018
180.0,24.0,-13.3,1.721,0.018
181.0,24.0,-14.2,1.73,0.018
182.0,24.0,-15.3,1.741,0.019
183.0,24.0,-14.8,1.751,0.019
184.0,24.0,-11.3,1.758,0.019
185.0,24.0,-9.6,1.763,0.019
186.0,24.0,-6.0,1.764,0.019
187.0,24.0,-4.3,1.763,0.019
188.0,24.0,-3.9,1.763,0.019
189.0,24.0,-3.6,1.762,0.019
190.0,24.0,-1.7,1.759,0.019
191.0,24.0,-0.5,1.755,0.019
192.0,24.0,-2.0,1.752,0.019
193.0,24.0,-0.9,1.748,0.019
194.0,,,,
195.0,,,,
196.0,,,,
197.0,,,,
198.0,,,,
199.0,,,,
200.0,,,,
201.0,,,,
202.0,,,,
203.0,,,,
204.0,,,,
205.0,,,,
206.0,,,,
207.0,,,,
208.0,,,,
209.0,,,,
210.0,,,,
211.0,,,,
212.0,,,,
213.0,,,,
214.0,,,,
215.0,,,,
216.0,,,,
217.0,,,,
218.0,,,,
219.0,,,,
220.0,,,,
221.0,,,,
222.0,,,,
223.0,,,,
224.0,,,,
225.0,,,,
226.0,,,,
227.0,,,,
228.0,,,,
229.0,,,,
230.0,,,,
231.0,,,,
232.0,,,,
233.0,,,,
234.0,,,,
235.0,,,,
236.0,,,,
237.0,,,,
238.0,,,,
239.0,,,,
240.0,,,,
241.0,,,,
242.0,,,,
243.0,,,,
