day,dt,temp,site_z,site_h
1,24,-1.5,,
2,24,3.2,,
3,24,0.3,,
4,24,-2.5,,
5,24,-6.2,0.03269161669951475,
6,24,-4.8,0.09917306845631192,
7,24,-1.7,,
8,24,-2.3,0.0880672756090159,
9,24,1.1,0.07948548309133806,
10,24,-0.1,,
11,24,-0.1,,
12,24,1.7,,
13,24,-0.8,,
14,24,-2.4,0.03746173079021338,
15,24,-1.5,0.10438761280966234,
16,24,2.0,,
17,24,2.2,,
18,24,3.6,,
19,24,2.3,,
20,24,0.2,,
21,24,0.3,,
22,24,4.0,,
23,24,2.6,,
24,24,4.8,,
25,24,2.9,,
26,24,-6.2,0.049902700893547126,
27,24,-6.2,0.13736563348331354,
28,24,-0.5,0.1465369767370909,
29,24,-0.2,0.13989719832207714,
30,24,-0.1,0.13468429205479993,
31,24,0.3,0.12618947133358982,
32,24,-4.7,0.1884590944630144,
33,24,-3.0,0.2557915982394921,
34,24,-12.7,0.42073026711570727,
35,24,-18.9,0.5823365949477102,
36,24,-17.6,0.6466580139713232,
37,24,-13.0,0.7575052048644599,
38,24,-11.3,0.8364707805620732,
39,24,-10.0,0.8896377202586417,
40,24,-8.1,0.9210726010150769,
41,24,-8.8,0.9408516200124868,
42,24,-10.0,0.9556391534859595,
43,24,-2.2,0.965387724030035,
44,24,-0.2,0.9629553728081788,
45,24,-9.4,0.9549404555555188,
46,24,-9.8,0.9723474061868693,
47,24,-4.9,0.9867787798235151,
48,24,-2.5,0.9916438766157925,
49,24,-1.6,0.9882198104566506,
50,24,0.5,0.9783909027757776,
51,24,-9.7,0.9445187328237513,
52,24,-2.7,0.9501537558445355,
53,24,1.5,0.9667140490977728,
54,24,0.1,0.9362802414628536,
55,24,0.4,0.9065534461556944,
56,24,-0.8,0.8936016814229848,
57,24,-1.9,0.8811937656504121,
58,24,-3.6,0.8751605309863225,
59,24,-4.5,0.8786281624501165,
60,24,-3.8,0.901552891492345,
61,24,-4.6,0.916263269350614,
62,24,-4.3,0.942212318178876,
63,24,-4.1,0.9600808885721771,
64,24,-2.0,0.9750743954806577,
65,24,-1.7,0.9779835220016614,
66,24,-2.5,0.9814920262744142,
67,24,-5.0,0.9888901613315104,
68,24,-6.2,0.9964296991140006,
69,24,-8.2,1.010996589658296,
70,24,-4.4,1.0319927474780397,
71,24,-6.7,1.0373191436526819,
72,24,0.2,1.0456777340990449,
73,24,0.3,1.0475502721110836,
74,24,-1.2,1.0487723143293308,
75,24,-1.2,1.0533224632826965,
76,24,-2.2,1.050727802149983,
77,24,-11.6,1.0470115597196854,
78,24,-11.9,1.0585928622167464,
