day,dt,temp,site_z,site_h
1,24,4.4,,
2,24,0.8,,
3,24,-1.3,,
4,24,-0.4,,
5,24,-1.1,,
6,24,-2.2,,
7,24,-1.2,,
8,24,-0.8,,
9,24,1.0,,
10,24,0.9,,
11,24,-2.2,,
12,24,-3.8,,
13,24,-4.9,,
14,24,-5.1,,
15,24,-4.5,,
16,24,-1.7,,
17,24,3.7,,
18,24,4.6,,
19,24,2.8,,
20,24,3.1,,
21,24,1.0,,
22,24,-0.5,,
23,24,-0.4,,
24,24,1.1,,
25,24,-0.8,,
26,24,-2.4,,
27,24,1.6,,
28,24,0.9,,
29,24,1.8,,
30,24,2.0,,
31,24,0.8,,
32,24,-0.7,0.2123903106271169,
33,24,-6.1,0.26644429313463536,
34,24,-8.0,0.4505180678652963,
35,24,-6.0,0.48942409985924185,
36,24,-5.6,0.534229582776529,
37,24,-14.0,0.5997148689827737,
38,24,-21.4,0.6463087521908154,
39,24,-23.3,0.7097357332131271,
40,24,-11.8,,
41,24,-13.0,,
42,24,-15.5,,
43,24,-12.3,,
44,24,-7.9,,
45,24,-4.2,,
46,24,-1.2,,
47,24,-1.2,,
48,24,-6.8,,
49,24,-6.2,,
50,24,-5.9,,
51,24,-2.1,,
52,24,-4.2,0.9282087962584578,
53,24,-5.3,0.9252742964135915,
54,24,0.5,,
55,24,-2.1,,
56,24,0.3,,
57,24,-0.3,,
58,24,-3.1,,
59,24,-1.4,,
60,24,-2.0,,
61,24,-2.4,,
62,24,-3.6,,
63,24,-1.8,,
64,24,-3.1,,
65,24,0.5,,
66,24,-0.1,,
67,24,-4.1,,
68,24,-9.4,,
69,24,1.3,,
70,24,1.0,,
71,24,-3.3,,
72,24,-6.9,,
73,24,-12.4,0.8865121021998479,
74,24,-3.7,0.8895394691350746,
75,24,-11.8,0.8957772964424646,
76,24,-16.2,0.8990061003723738,
77,24,-16.6,0.9085617670137711,
78,24,-8.0,0.9153157755529051,
79,24,-5.3,0.9282528455276529,
80,24,-2.0,0.9400855833870478,
81,24,-1.0,0.9415562265937194,
82,24,-0.1,0.9338480614088411,
83,24,-1.5,0.9289334670375091,
84,24,-2.7,0.9261255554062982,
85,24,-2.9,0.9247078160105082,
86,24,0.1,0.9233842622212088,
87,24,-2.4,0.9236156462003455,
88,24,-2.4,0.9286175151488816,
89,24,-2.9,0.9221792128983695,
90,24,3.5,0.9212416478981015,
91,24,2.8,0.9215269811292024,
92,24,-2.4,0.9209323631331441,
93,24,-2.8,0.920912184302182,
94,24,-6.7,0.919264309653472,
95,24,-7.4,0.917268651831712,
96,24,-15.3,0.921289613242692,
97,24,-22.4,0.9250635772079384,
98,24,-17.5,0.935985769301302,
99,24,-2.7,0.9629731887397354,
100,24,-4.2,0.9847619894652639,
101,24,-6.0,0.9895787373062638,
102,24,1.0,0.979546006363305,
103,24,-0.4,0.9726906742892448,
104,24,-14.1,0.9687223578593814,
105,24,-18.7,0.9672443952843587,
106,24,-9.8,0.9806848277723899,
107,24,-5.9,1.0035550110793654,
108,24,-8.1,1.017588904940679,
109,24,-6.3,1.027567456877786,
110,24,-3.2,1.0326445662447423,
111,24,-3.6,1.0337835142654266,
112,24,1.8,1.0283599940234096,
113,24,0.8,1.0171184166208258,
114,24,-6.5,1.0075278797393543,
115,24,-1.2,0.9996405216416747,
116,24,-6.8,0.9957705132989025,
117,24,-2.6,0.9934785041193092,
118,24,1.8,0.9960276740013245,
119,24,-8.9,0.9959446331677687,
120,24,-8.6,0.993227070032185,
121,24,-5.4,0.9980457496247044,
122,24,-5.8,1.0070185842966923,
123,24,-10.5,1.013899793691476,
124,24,-12.8,1.0185866560156662,
125,24,-13.1,1.0259103796224684,
126,24,-5.4,1.0354000398069794,
127,24,-3.2,1.042804169345164,
128,24,-3.6,1.0437403906702405,
129,24,-3.9,1.0369353029072677,
130,24,-11.6,1.030264214051644,
131,24,-19.5,1.031785873252355,
132,24,-20.2,1.0412486181099991,
133,24,-10.4,1.0625068617924558,
134,24,-14.5,1.0856175540377517,
135,24,-15.0,1.097624172604418,
136,24,-2.6,1.1089670729603835,
137,24,-3.0,1.1165731114454862,
138,24,-8.0,1.1167157294088497,
139,24,-3.3,1.1078406066410855,
140,24,0.2,1.0992719803320488,
141,24,1.7,1.0878031506548802,
142,24,1.9,1.0752337787950355,
143,24,-2.0,1.0523096785487214,
144,24,-6.7,1.0358715687374764,
145,24,-2.9,1.0222959924978374,
146,24,-7.8,1.015347965223085,
147,24,-7.9,1.010718600003681,
148,24,-6.7,1.009785563458673,
149,24,-5.3,1.0177037954589152,
150,24,-4.1,1.0247426793633807,
151,24,-2.5,1.0272326727228374,
152,24,-3.5,1.0294232475159326,
153,24,-8.9,1.0328392282200587,
154,24,-5.6,1.0372081866449003,
155,24,-5.8,1.0445576755180166,
156,24,-7.8,1.0460963215074413,
157,24,-9.8,1.0486896837782194,
158,24,-13.2,1.0589449393858643,
159,24,-12.7,1.0771995016176081,
160,24,-7.1,1.0972296160967003,
161,24,-4.2,1.1106720707608497,
162,24,-9.3,1.114408523347638,
163,24,0.2,1.1165817570537715,
164,24,0.6,1.1144561800134232,
165,24,0.6,1.1084345315929038,
166,24,-0.4,1.1039766179547583,
167,24,0.2,1.081212500081676,
168,24,-1.1,1.0682827184231618,
169,24,-5.4,1.055766897833439,
170,24,-8.7,1.0444164559667655,
171,24,-0.3,1.0378257120583347,
172,24,-0.1,1.0397357496648336,
173,24,-4.6,1.0401113441754262,
174,24,-4.5,1.0384638275759344,
175,24,-2.6,1.0391899923906862,
176,24,2.1,1.0415851964476568,
177,24,4.1,1.0432406766881,
178,24,3.0,1.0525804337776627,
179,24,-2.7,1.0321131355748068,
180,24,-7.9,1.0135716451012617,
181,24,-6.5,1.0036001724191528,
182,24,1.0,0.9940554733459745,
183,24,4.3,0.9915291817240031,
184,24,3.1,0.9847394225982157,
185,24,3.2,0.9812645290600222,
186,24,4.3,0.9747730980977675,
187,24,0.9,0.9759909500658577,
188,24,0.8,0.9701526141487795,
189,24,0.5,0.9675940652861013,
190,24,2.9,0.9629553906569275,
191,24,5.6,0.9590881221289793,
192,24,1.0,0.9635038976433679,
193,24,-3.2,0.9666478769825281,
194,24,-3.2,0.9557193113625954,
195,24,-3.0,0.9544481436092014,
196,24,-4.5,0.9534741502214481,
197,24,-6.1,0.9536850318348743,
198,24,-3.5,0.9500883684599651,
199,24,-3.6,0.94840301088131,
200,24,-4.4,0.9486866066431567,
201,24,-1.5,0.9466641906575733,
202,24,1.9,0.9432701165812563,
203,24,-0.7,0.9456725378208897,
204,24,-1.7,0.9383459733138113,
205,24,-3.1,0.928196290448859,
206,24,-4.7,0.9196221676065524,
207,24,-1.2,0.9195997702684895,
208,24,-2.2,0.9184759337765569,
209,24,-3.7,0.9128721971555552,
210,24,-3.3,0.9085972390630677,
211,24,-0.7,,
212,24,-0.7,,
213,24,1.9,,
214,24,1.3,,
215,24,0.1,,
216,24,3.1,,
217,24,8.1,,
218,24,6.2,,
219,24,0.0,,
220,24,-1.4,,
221,24,-1.7,,
222,24,-1.5,,
223,24,0.4,,
224,24,2.0,,
225,24,4.2,,
226,24,6.6,,
227,24,2.6,,
228,24,5.2,,
229,24,9.0,,
230,24,9.0,,
231,24,6.9,,
232,24,7.9,,
233,24,6.1,,
234,24,4.1,,
235,24,7.4,,
236,24,6.2,,
237,24,6.7,,
238,24,7.9,,
239,24,12.9,,
240,24,12.5,,
241,24,8.9,,
242,24,7.2,,
243,24,2.5,,
