day,dt,temp,site_z,site_h
1,24,-0.1,0.010579678597882183,
2,24,2.6,,
3,24,-1.7,0.03276480508319642,
4,24,-0.3,0.1217940125717992,
5,24,1.9,,
6,24,0.2,0.1105873856059805,
7,24,0.3,,
8,24,0.0,0.08712534212060045,
9,24,0.4,0.04646031711610833,
10,24,0.5,0.02384149376529237,
11,24,2.5,0.022203567261247788,
12,24,1.2,0.02334947435924062,
13,24,-1.4,0.03761592385646167,
14,24,-1.9,0.09795761250551564,
15,24,2.6,0.09782253283948378,
16,24,1.3,,
17,24,-0.1,0.02504153433835564,
18,24,-4.9,0.16224878953088226,
19,24,-2.5,0.23243953194531902,
20,24,-0.9,0.26065203214007204,
21,24,-4.0,0.28413742259827474,
22,24,-5.4,0.4978151698419917,
23,24,-2.0,0.5598000748706923,
24,24,2.3,0.48833244028337297,
25,24,-5.6,0.5833292333134722,
26,24,-12.2,0.6365438125076216,
27,24,-2.7,,
28,24,-3.0,0.8094535809771007,
29,24,-9.4,0.8228425108169745,
30,24,-4.1,0.875130873945956,
31,24,-2.4,0.9136025980679642,
32,24,-5.0,0.932827689553926,
33,24,-13.9,0.9543189399122647,
34,24,-9.2,0.9838937629069235,
35,24,-15.3,1.0093015271143677,
36,24,-19.3,1.031985702409342,
37,24,-9.1,1.0487200860283141,
38,24,2.4,,
39,24,-0.9,,
40,24,-3.2,,
41,24,-5.8,,
42,24,-15.2,,
43,24,-17.0,,
44,24,-20.8,1.1652818081303729,
45,24,-14.6,1.1818856387950958,
46,24,-11.6,1.2025032650046272,
47,24,-3.7,1.218551032975999,
48,24,-2.9,1.2387069179223704,
49,24,-3.9,1.2496405652455091,
50,24,-4.4,1.2568577543649162,
51,24,-8.5,1.2628595285963902,
52,24,0.6,1.261424329151786,
53,24,-2.5,1.2683713242646055,
54,24,-5.3,1.2692305814934357,
55,24,-24.1,1.2813551355557014,
56,24,-12.2,1.268204641926757,
57,24,-15.3,1.2880621131399212,
58,24,-16.3,1.3068682000596312,
59,24,-12.9,1.3215127541991987,
60,24,-8.7,1.3373971058449448,
61,24,-9.3,1.3529529041167208,
62,24,-13.1,1.367991271120821,
63,24,-8.3,1.370222532791118,
64,24,-5.6,1.3796831399839353,
65,24,-2.7,1.3855452214135229,
66,24,-6.7,1.3914756014710061,
67,24,-3.5,1.390622320577715,
68,24,-0.8,1.3953526828996947,
69,24,-3.6,1.3985458817085026,
70,24,-8.0,1.4031843188744078,
71,24,-8.3,1.4030167218039786,
72,24,-6.9,1.402881778072712,
73,24,-5.4,1.405216251506203,
74,24,-7.0,1.4103545435110403,
75,24,-16.5,1.4211044803225048,
76,24,-16.3,1.4236413986311214,
77,24,-2.1,1.4228134226671738,
78,24,-5.9,1.4388893564607992,
79,24,-10.8,1.4501195763213075,
80,24,-5.7,1.452401811780562,
81,24,-9.1,1.458178840194097,
82,24,-7.8,,
83,24,-6.4,,
84,24,-5.3,,
85,24,-19.5,,
86,24,-24.1,,
87,24,-6.0,,
88,24,-8.3,,
89,24,-16.1,,
90,24,-12.9,,
91,24,-5.9,,
92,24,-4.2,,
93,24,-4.7,,
94,24,-9.4,1.6054444184966141,
95,24,-19.7,1.6184266159648175,
96,24,-14.5,1.6156646793633562,
97,24,-21.6,1.6353379055210795,
98,24,-27.5,1.6440067584318978,
99,24,-12.8,1.650271993268597,
100,24,-2.1,1.6533011772308703,
101,24,-1.1,1.6737841368904463,
102,24,-5.6,1.695695491541601,
103,24,-6.5,1.7067693852329353,
104,24,-5.2,1.7077963344743174,
105,24,-6.3,1.7100362427030371,
106,24,-12.6,1.7217327024514055,
107,24,-4.8,1.7176724186703507,
108,24,-5.3,1.720159264695726,
109,24,-22.0,1.7537511763939488,
110,24,-23.2,1.7551167533942251,
111,24,-23.2,1.7562159214266417,
112,24,-10.4,1.7561355871395339,
113,24,-8.9,1.7756532954085436,
114,24,-8.1,1.7935452881947527,
115,24,-13.6,1.8128424031951018,
116,24,-3.4,1.8099020342278738,
117,24,-4.1,1.816314842927851,
118,24,-5.4,1.8212806290477337,
119,24,-6.1,1.8212133383290094,
120,24,-11.9,1.8333439554323516,
121,24,-5.9,1.8234015223008218,
122,24,-4.3,1.8188507628885344,
123,24,-6.6,1.8192144436330648,
124,24,-9.8,1.8247165687450961,
125,24,-11.9,1.8310551121343255,
126,24,-7.7,1.8243788725946173,
127,24,-9.5,1.8358638181442075,
128,24,-7.9,1.832701279083213,
129,24,-5.8,1.8356618421587874,
130,24,-6.2,1.8382843405983293,
131,24,-7.0,1.844022403191052,
132,24,-12.7,1.8584337467743743,
133,24,-19.1,1.871303677064195,
134,24,-19.5,1.8804397468375995,
135,24,-27.2,1.8833055597037036,
136,24,-27.2,1.892053289590768,
137,24,-24.8,1.9070076209595497,
138,24,-13.0,1.911610757933615,
139,24,-11.5,1.9243999019004077,
140,24,-9.6,1.9362690687462896,
141,24,-8.2,1.9454183267149237,
142,24,-5.5,1.9478797974918862,
143,24,-4.9,1.954960672192672,
144,24,-7.5,1.962251854382198,
145,24,-7.4,1.9666089659835961,
146,24,-12.0,1.9791318087878167,
147,24,-5.5,1.9739515764212519,
148,24,-5.8,1.979237468531017,
149,24,-9.0,1.9909150113962855,
150,24,-15.5,2.002653986428306,
151,24,-15.8,2.0120640803240417,
152,24,-18.3,2.018332844862967,
153,24,-6.3,2.0115499945677002,
154,24,-2.6,2.011132272843244,
155,24,-2.5,2.0144429316979804,
156,24,-0.3,2.0110749579801777,
157,24,-1.2,2.011256062721705,
158,24,-0.6,2.008151009168437,
159,24,0.9,2.0140881316242822,
160,24,-2.6,2.0310926625922914,
161,24,-11.4,2.0584262323188387,
162,24,-15.9,2.0732478748963175,
163,24,-14.8,2.0700174864185037,
164,24,-13.1,2.066426668365633,
165,24,-13.9,2.0726039568024457,
166,24,-15.0,2.0752297584158614,
167,24,-12.1,2.068713504100337,
168,24,-8.1,2.0568888652318216,
169,24,-6.3,2.050589509571219,
170,24,-1.7,2.0427642093225664,
171,24,-0.9,2.04522787220546,
172,24,-3.2,2.0864909009942654,
173,24,-2.6,2.06754190850907,
174,24,1.0,2.0610781221126864,
175,24,-1.4,2.076915637848835,
176,24,-4.1,2.079335360581733,
177,24,-2.2,2.0867390729567417,
