day,dt,temp,site_z,site_h
1,24,7.0,,
2,24,7.5,,
3,24,6.3,,
4,24,5.4,,
5,24,4.4,,
6,24,4.3,,
7,24,0.2,,
8,24,2.2,,
9,24,0.4,,
10,24,2.1,,
11,24,1.1,,
12,24,1.5,,
13,24,2.7,,
14,24,3.4,,
15,24,2.0,,
16,24,3.9,,
17,24,-0.1,,
18,24,2.6,,
19,24,-1.7,,
20,24,-0.3,0.20440987589713636,
21,24,1.9,,
22,24,0.2,0.07543926576173501,
23,24,0.3,,
24,24,0.0,0.18811075353121556,
25,24,0.4,,
26,24,0.5,,
27,24,2.5,,
28,24,1.2,,
29,24,-1.4,,
30,24,-1.9,,
31,24,2.6,,
32,24,1.3,,
33,24,-0.1,,
34,24,-4.9,0.2444252232245891,
35,24,-2.5,0.538447365384426,
36,24,-0.9,0.5599432313511734,
37,24,-4.0,0.5600733142943093,
38,24,-5.4,0.6220123444273045,
39,24,-2.0,0.6811698802519713,
40,24,2.3,0.6266160827567141,
41,24,-5.6,0.6713832944832113,
42,24,-12.2,0.7804666765313355,
43,24,-2.7,,
44,24,-3.0,0.835045657064714,
45,24,-9.4,0.8538345516662801,
46,24,-4.1,0.9586997766172253,
47,24,-2.4,1.0375241383031453,
48,24,-5.0,1.073056972464218,
49,24,-13.9,1.1037475158018386,
50,24,-9.2,1.1480545878364854,
51,24,-15.3,1.1854706136752085,
52,24,-19.3,1.2140298448175981,
53,24,-9.1,1.229352222865454,
54,24,2.4,,
55,24,-0.9,,
56,24,-3.2,,
57,24,-5.8,,
58,24,-15.2,,
59,24,-17.0,,
60,24,-20.8,1.4237964892548822,
61,24,-14.6,1.4539372143959661,
62,24,-11.6,1.4856410931528838,
63,24,-3.7,1.5025951630708776,
64,24,-2.9,1.5117457884492465,
65,24,-3.9,1.5171325506815898,
66,24,-4.4,1.5179514037186135,
67,24,-8.5,1.5193845204910892,
68,24,0.6,1.522957146073477,
69,24,-2.5,1.5278921107342578,
70,24,-5.3,1.519151042167047,
71,24,-24.1,1.5261074671957664,
72,24,-12.2,1.5273184214141537,
73,24,-15.3,1.551176690573249,
74,24,-16.3,1.5697913906186411,
75,24,-12.9,1.5864976422969497,
76,24,-8.7,1.6014100758914935,
77,24,-9.3,1.6149103766788309,
78,24,-13.1,1.6293552283486228,
79,24,-8.3,1.6440873082046037,
80,24,-5.6,1.6616686378660313,
81,24,-2.7,1.6815184499390412,
82,24,-6.7,1.6947862816145887,
83,24,-3.5,1.6931135936068697,
84,24,-0.8,1.6957796217986816,
85,24,-3.6,1.7036876669590455,
86,24,-8.0,1.7060732352602357,
87,24,-8.3,1.7050549085723328,
88,24,-6.9,1.702708674664472,
89,24,-5.4,1.7045551151905938,
90,24,-7.0,1.707945869876374,
91,24,-16.5,1.7119453967830858,
92,24,-16.3,1.7130210949278475,
93,24,-2.1,1.7157351132189007,
94,24,-5.9,1.7268820712644826,
95,24,-10.8,1.7356581597376675,
96,24,-5.7,1.736589964661964,
97,24,-9.1,1.7401347920895633,
98,24,-7.8,,
99,24,-6.4,,
100,24,-5.3,,
101,24,-19.5,,
102,24,-24.1,,
103,24,-6.0,,
104,24,-8.3,,
105,24,-16.1,,
106,24,-12.9,,
107,24,-5.9,,
108,24,-4.2,,
109,24,-4.7,,
110,24,-9.4,1.8752021556189136,
111,24,-19.7,1.8775117052451633,
112,24,-14.5,1.879808381894109,
113,24,-21.6,1.8942001783417977,
114,24,-27.5,1.905703409952817,
115,24,-12.8,1.9172609683880466,
116,24,-2.1,1.9306375479323628,
117,24,-1.1,1.9411257246065674,
118,24,-5.6,1.951435641541054,
119,24,-6.5,1.956197149966805,
120,24,-5.2,1.9596591881136052,
121,24,-6.3,1.9633014806352598,
122,24,-12.6,1.9675109507642012,
123,24,-4.8,1.9672604130079845,
124,24,-5.3,1.9709070304655425,
125,24,-22.0,1.980240272271581,
126,24,-23.2,1.984529819353961,
127,24,-23.2,1.9888554390833404,
128,24,-10.4,1.992583719767386,
129,24,-8.9,1.9953277872063435,
130,24,-8.1,1.9986031504332369,
131,24,-13.6,2.0071671723965996,
132,24,-3.4,2.0125919844636173,
133,24,-4.1,2.019863474261307,
134,24,-5.4,2.025715401441486,
135,24,-6.1,2.0315439068383574,
136,24,-11.9,2.0417568609344,
137,24,-5.9,2.0405987155241094,
138,24,-4.3,2.0489632966112294,
139,24,-6.6,2.047950763076764,
140,24,-9.8,2.054714937263082,
141,24,-11.9,2.0585106078880493,
142,24,-7.7,2.0596958132690806,
143,24,-9.5,2.063381665643041,
144,24,-7.9,2.0637635678781012,
145,24,-5.8,2.065083665060607,
146,24,-6.2,2.0675044488384056,
