day,dt,temp,chau_z,chau_h
60.0,24.0,-18.0,1.533,0.0
61.0,24.0,-16.5,1.595,0.0
62.0,24.0,-14.4,1.645,0.0
63.0,24.0,-10.8,1.679,0.0
64.0,24.0,-8.9,1.704,0.0
65.0,24.0,-8.2,1.72,0.0
66.0,24.0,-7.9,1.731,0.0
67.0,24.0,-9.3,1.744,0.0
68.0,24.0,-6.3,1.751,0.0
69.0,24.0,-5.7,1.757,0.0
70.0,24.0,-5.5,1.762,0.0
71.0,24.0,-8.9,1.775,0.0
72.0,24.0,-12.1,1.794,0.0
73.0,24.0,-11.9,1.813,0.0
74.0,24.0,-13.5,1.835,0.0
75.0,24.0,-12.8,1.855,0.0
76.0,24.0,-10.2,1.869,0.0
77.0,24.0,-9.7,1.882,0.0
78.0,24.0,-11.3,1.899,0.0
79.0,24.0,-10.2,1.913,0.0
80.0,24.0,-7.4,1.921,0.0
81.0,24.0,-4.9,1.924,0.0
82.0,24.0,-9.3,1.936,0.0
83.0,24.0,-8.1,1.946,0.0
84.0,24.0,-6.2,1.952,0.0
85.0,24.0,-5.8,1.957,0.0
86.0,24.0,-6.4,1.963,0.0
87.0,24.0,-7.5,1.971,0.0
88.0,24.0,-6.6,1.977,0.0
89.0,24.0,-6.1,1.983,0.0
90.0,24.0,-6.0,1.988,0.0
91.0,24.0,-8.1,1.997,0.0
92.0,24.0,-11.6,2.013,0.0
93.0,24.0,-7.6,2.022,0.0
94.0,24.0,-6.8,2.028,0.0
95.0,24.0,-8.5,2.038,0.0
96.0,24.0,-7.3,2.046,0.0
97.0,24.0,-7.1,2.053,0.0
98.0,24.0,-5.1,2.056,0.0
99.0,24.0,-4.1,2.057,0.0
100.0,24.0,-3.3,2.057,0.0
101.0,24.0,-13.3,2.076,0.0
102.0,24.0,-16.5,2.101,0.0
103.0,24.0,-3.8,2.101,0.0
104.0,24.0,-5.4,2.105,0.0
105.0,24.0,-10.9,2.119,0.0
105.1,3.58,-8.6,2.12,0.0
106.0,20.42,-8.6,2.12,0.0
107.0,24.0,-3.7,2.12,0.0
108.0,24.0,-2.5,2.12,0.0
109.0,24.0,-2.9,2.119,0.0
109.1,2.58,-9.8,2.12,0.0
110.0,21.42,-9.8,2.12,0.0
111.0,24.0,-14.6,2.12,0.0
112.0,24.0,-15.1,2.121,0.001
113.0,24.0,-17.6,2.123,0.001
114.0,24.0,-20.0,2.125,0.001
115.0,24.0,-18.9,2.126,0.002
116.0,24.0,-12.2,2.127,0.002
117.0,24.0,-8.6,2.127,0.002
118.0,24.0,-9.5,2.127,0.002
119.0,24.0,-10.4,2.127,0.002
120.0,24.0,-8.6,2.127,0.002
121.0,24.0,-8.6,2.127,0.002
122.0,24.0,-10.0,2.127,0.003
123.0,24.0,-9.0,2.127,0.003
124.0,24.0,-7.6,2.127,0.003
125.0,24.0,-14.5,2.128,0.003
126.0,24.0,-18.8,2.13,0.003
127.0,24.0,-20.4,2.132,0.004
128.0,24.0,-16.1,2.133,0.004
129.0,24.0,-12.8,2.134,0.004
130.0,24.0,-11.4,2.134,0.005
131.0,24.0,-11.7,2.135,0.005
132.0,24.0,-8.8,2.135,0.005
133.0,24.0,-7.4,2.135,0.005
134.0,24.0,-7.1,2.134,0.005
135.0,24.0,-7.2,2.134,0.005
136.0,24.0,-8.5,2.134,0.005
137.0,24.0,-8.9,2.134,0.005
138.0,24.0,-6.8,2.134,0.005
139.0,24.0,-7.4,2.133,0.006
140.0,24.0,-8.4,2.133,0.006
141.0,24.0,-9.4,2.133,0.006
142.0,24.0,-8.5,2.133,0.006
143.0,24.0,-9.7,2.134,0.006
144.0,24.0,-9.2,2.134,0.006
145.0,24.0,-7.8,2.134,0.006
146.0,24.0,-7.6,2.133,0.007
147.0,24.0,-7.3,2.133,0.007
148.0,24.0,-7.4,2.133,0.007
149.0,24.0,-12.4,2.134,0.007
150.0,24.0,-15.5,2.135,0.007
151.0,24.0,-20.0,2.137,0.008
152.0,24.0,-22.7,2.14,0.008
153.0,24.0,-22.9,2.143,0.008
154.0,24.0,-18.9,2.145,0.009
155.0,24.0,-15.8,2.146,0.009
156.0,24.0,-13.5,2.147,0.009
157.0,24.0,-11.3,2.148,0.009
158.0,24.0,-9.5,2.148,0.01
159.0,24.0,-8.7,2.148,0.01
160.0,24.0,-8.4,2.148,0.01
161.0,24.0,-8.0,2.148,0.01
162.0,24.0,-11.6,2.149,0.01
163.0,24.0,-8.6,2.149,0.01
164.0,24.0,-7.8,2.149,0.01
165.0,24.0,-8.7,2.149,0.011
166.0,24.0,-13.4,2.15,0.011
167.0,24.0,-15.2,2.152,0.011
168.0,24.0,-17.6,2.153,0.011
169.0,24.0,-13.2,2.154,0.012
170.0,24.0,-7.8,2.154,0.012
171.0,24.0,-7.9,2.154,0.012
172.0,24.0,-5.4,2.154,0.012
173.0,24.0,-4.4,2.153,0.012
174.0,24.0,-4.1,2.153,0.012
175.0,24.0,-3.4,2.152,0.012
176.0,24.0,-4.6,2.151,0.012
177.0,24.0,-6.6,2.151,0.012
178.0,24.0,-11.3,2.152,0.012
179.0,24.0,-12.9,2.153,0.013
180.0,24.0,-13.3,2.154,0.013
181.0,24.0,-14.2,2.155,0.013
182.0,24.0,-15.3,2.157,0.013
183.0,24.0,-14.8,2.158,0.014
184.0,24.0,-11.3,2.159,0.014
185.0,24.0,-9.6,2.159,0.014
186.0,24.0,-6.0,2.159,0.014
187.0,24.0,-4.3,2.158,0.014
188.0,24.0,-3.9,2.158,0.014
189.0,24.0,-3.6,2.157,0.014
190.0,24.0,-1.7,2.156,0.014
191.0,24.0,-0.5,2.155,0.014
192.0,24.0,-2.0,2.154,0.014
193.0,24.0,-0.9,2.152,0.014
194.0,,,,
195.0,,,,
196.0,,,,
197.0,,,,
198.0,,,,
199.0,,,,
200.0,,,,
201.0,,,,
202.0,,,,
203.0,,,,
204.0,,,,
205.0,,,,
206.0,,,,
207.0,,,,
208.0,,,,
209.0,,,,
210.0,,,,
211.0,,,,
212.0,,,,
213.0,,,,
214.0,,,,
215.0,,,,
216.0,,,,
217.0,,,,
218.0,,,,
219.0,,,,
220.0,,,,
221.0,,,,
222.0,,,,
223.0,,,,
224.0,,,,
225.0,,,,
226.0,,,,
227.0,,,,
228.0,,,,
229.0,,,,
230.0,,,,
231.0,,,,
232.0,,,,
233.0,,,,
234.0,,,,
235.0,,,,
236.0,,,,
237.0,,,,
238.0,,,,
239.0,,,,
240.0,,,,
241.0,,,,
242.0,,,,
243.0,,,,
