day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0351233,0.842958,0.842958,0.06,1.43303,-1.7,1.66,1.66,0,0,1250,1,0,0,0.06,1,0.06,0,0,0,0,0,0,0.06,0.06,0,4.10366,5.09428,0.389379,0.283896,-0.381706,5.09428,94.0667,88.9724,0,0.05
1,23.157,24,0.3,40.8,-1.7,0.92,0.92,0,0,4197,1,47,0.0361446,0.0854614,1,0.145461,0,0,0,0,0,0,0.0854614,0.145461,1,4.10366,5.09428,0.389379,0.0854614,-0.180075,5.09428,20.5834,15.4891,0,0.05
2,24,48,0.3,105.6,-2.7,0.92,0.92,0,0,4197,1,47,0.129037,0.0651692,1,0.210631,0,0,0,0,0,0,0.0651692,0.210631,1,4.10366,5.02137,0.389379,0.0651692,-0.331312,5.02137,16.4178,11.3965,0,0.05
3,24,72,0.3,105.6,0.8,0.92,0.92,0,0,4197,1,47,0.199873,-0.0552404,1,0.15539,0,0,0,0,0,0,-0.0552404,0.15539,1,4.10366,4.95016,0.389379,-0.0552404,-0.340834,4.95016,-4.71,-9.66016,-0,0.05
4,24,96,0.3,204,-4.1,0.92,0.92,0,0,4197,1,47,0.13983,0.0946635,1,0.250054,0,0,0,0,0,0,0.0946635,0.250054,1,4.10366,4.88059,0.389379,0.0946635,-0.379859,4.88059,21.4349,16.5543,0,0.05
4.36257,8.70163,104.702,0.3,271.873,-7.8,0.92,0.92,0,0,4197,1,47,0.242725,0.0499463,1,0.3,0,0,0,0,0,0,0.0499463,0.3,1,4.10366,4.8126,0.389379,0.11787,-0.592003,4.8126,28.9029,24.0903,0,0.05
5,15.2984,120,0.63,391.2,-7.8,1.77,1.85,0,0,7064,1,49,0.297014,0.0442498,1,0.34425,0,0,0,0,0,0,0.0442498,0.34425,2,4.10366,4.8126,0.389379,0.0442498,-1.15362,4.8126,25.2449,20.4323,0,0.05
6,24,144,0.63,489.6,-4.1,1.77,1.85,0,0,7064,1,49,0.320933,0.0263372,1,0.370587,0,0,0,0,0,0,0.0263372,0.370587,2,4.10366,4.74615,0.389379,0.0263372,-1.22991,4.74615,12.4981,7.75191,0,0.05
7,24,168,0.63,528,-1.6,1.77,1.85,0,0,7064,1,49,0.335169,0.000310332,1,0.370897,0,0,0,0,0,0,0.000310332,0.370897,2,4.10366,4.68117,0.389379,0.000310332,-1.25634,4.68117,4.77251,0.0913411,0,0.05
8,24,192,0.63,528,0,1.77,1.85,0,0,7064,1,49,0.335337,-0.0156884,1,0.355209,0,0,0,0,0,0,-0.0156884,0.355209,2,4.10366,4.61763,0.389379,-0.0156884,-1.24075,4.61763,0,-4.61763,0,0.05
9,24,216,0.63,547.2,-0.8,1.77,1.85,0,0,7064,1,49,0.326857,-0.00711245,1,0.348096,0,0,0,0,0,0,-0.00711245,0.348096,2,4.10366,4.55547,0.389379,-0.00711245,-1.21773,4.55547,2.46203,-2.09343,0,0.05
10,24,240,0.63,729.6,-7.6,1.77,1.85,0,0,7064,1,49,0.323012,0.0607981,1,0.408894,0,0,0,0,0,0,0.0607981,0.408894,2,4.10366,4.49465,0.389379,0.0607981,-1.27121,4.49465,22.3895,17.8949,0,0.05
11,24,264,0.63,729.6,2.2,1.77,1.85,0,0,7064,1,49,0.355876,-0.0366732,1,0.372221,0,0,0,0,0,0,-0.0366732,0.372221,2,4.10366,4.43512,0.389379,-0.0366732,-1.29514,4.43512,-6.35904,-10.7942,-0,0.05
12,24,288,0.63,729.6,3,1.77,1.85,0,0,7064,1,49,0.336053,-0.0463756,1,0.325846,0,0,0,0,0,0,-0.0463756,0.325846,2,4.10366,4.37685,0.389379,-0.0463756,-1.21189,4.37685,-9.27303,-13.6499,-0,0.05
13,24,312,0.63,729.6,15.5,1.77,1.85,0,0,7064,1,49,0.310985,-0.225227,1,0.100618,0,0,0,0,0,0,-0.225227,0.100618,2,4.10366,4.3198,0.389379,-0.225227,-0.940093,4.3198,-61.9721,-66.2919,-0,0.05
14,24,336,0.3,729.6,8.8,0.92,0.92,0,0,4197,1,47,0.0802949,-0.651093,0,0.01,0,0,0,0,0,0,-0.651093,0,1,4.10366,4.26392,0.389379,-0.651093,nan,4.26392,32.1684,-113.86,0,0.05
15,24,360,0.06,729.6,3.9,1.66,1.66,0,0,1250,1,0,0.0060241,-12.5109,0,0.01,0,0,0,0,0,0,-12.5109,0,0,4.10366,4.20919,0.389379,-12.5109,nan,4.20919,1.03659,-651.609,0,0.05
16,24,384,0.06,729.6,2,1.66,1.66,0,0,1250,1,0,0.0060241,-6.45419,0,0.01,0,0,0,0,0,0,-6.45419,0,0,4.10366,4.15556,0.389379,-6.45419,nan,4.15556,1.03199,-336.156,0,0.05
