day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,24,24,0.15,7.2,-0.3,1.48,1.48,0,0,1250,1,0,0,0.0790718,1,0.0790718,0,0,0,0,0,0,0.0790718,0.0790718,0,2.83988,7.11197,0.581743,0.0790718,-0.215622,7.11197,11.2303,4.11832,0,0.025
2,24,48,0.15,21.6,-0.6,1.48,1.48,0,0,1250,1,0,0.0534269,0.0388885,1,0.11796,0,0,0,0,0,0,0.0388885,0.11796,0,2.83988,6.98832,0.581743,0.0388885,-0.331208,6.98832,9.01376,2.02544,0,0.025
2.54296,13.0311,61.0311,0.15,33.328,-0.9,1.48,1.48,0,0,1250,1,0,0.0797029,0.0320397,1,0.15,0,0,0,0,0,0,0.0320397,0.15,0,2.83988,6.86839,0.581743,0.0481705,-0.415964,6.86839,9.94177,3.07338,0,0.025
3,10.9689,72,0.6,43.2,-0.9,1.77,1.89,0,0,7897,1,52,0.101351,0.00270754,1,0.152708,0,0,0,0,0,0,0.00270754,0.152708,1,2.83988,6.86839,0.581743,0.00270754,-0.395356,6.86839,8.81768,1.94929,0,0.025
4,24,96,0.6,72,-1.2,1.77,1.89,0,0,7897,1,52,0.102784,0.0137488,1,0.166456,0,0,0,0,0,0,0.0137488,0.166456,1,2.83988,6.75204,0.581743,0.0137488,-0.422792,6.75204,11.276,4.52392,0,0.025
5,24,120,0.6,108,-1.5,1.77,1.89,0,0,7897,1,52,0.110058,0.0193983,1,0.185855,0,0,0,0,0,0,0.0193983,0.185855,1,2.83988,6.63909,0.581743,0.0193983,-0.455596,6.63909,13.0219,6.38285,0,0.025
6,24,144,0.6,151.2,-1.8,1.77,1.89,0,0,7897,1,52,0.120322,0.0233968,1,0.209251,0,0,0,0,0,0,0.0233968,0.209251,1,2.83988,6.5294,0.581743,0.0233968,-0.498058,6.5294,14.2279,7.69853,0,0.025
7,24,168,0.6,201.6,-2.1,1.77,1.89,0,0,7897,1,52,0.132701,0.0261881,1,0.23544,0,0,0,0,0,0,0.0261881,0.23544,1,2.83988,6.42284,0.581743,0.0261881,-0.547319,6.42284,15.0398,8.61697,0,0.025
8,24,192,0.6,256.8,-2.3,1.77,1.89,0,0,7897,1,52,0.146557,0.0263258,1,0.261765,0,0,0,0,0,0,0.0263258,0.261765,1,2.83988,6.31927,0.581743,0.0263258,-0.599518,6.31927,14.9816,8.6623,0,0.025
