day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,24,24,0.15,7.2,-0.3,1.48,1.48,0,0,1250,1,0,0,0.081701,1,0.081701,0,0,0,0,0,0,0.081701,0.081701,0,2.12671,6.61365,0.581743,0.081701,-0.208683,6.61365,10.8689,4.25526,0,0.025
2,24,48,0.15,21.6,-0.6,1.48,1.48,0,0,1250,1,0,0.0552034,0.041788,1,0.123489,0,0,0,0,0,0,0.041788,0.123489,0,2.12671,6.47894,0.581743,0.041788,-0.329586,6.47894,8.6554,2.17646,0,0.025
2.40712,9.7709,57.7709,0.15,30.3938,-0.9,1.48,1.48,0,0,1250,1,0,0.0834385,0.0265111,1,0.15,0,0,0,0,0,0,0.0265111,0.15,0,2.12671,6.34921,0.581743,0.0502065,-0.419089,6.34921,9.7408,3.39158,0,0.025
3,14.2291,72,0.6,43.2,-0.9,1.77,1.89,0,0,7897,1,52,0.101351,0.00437923,1,0.154379,0,0,0,0,0,0,0.00437923,0.154379,1,2.12671,6.34921,0.581743,0.00437923,-0.398928,6.34921,8.77964,2.43043,0,0.025
4,24,96,0.6,72,-1.2,1.77,1.89,0,0,7897,1,52,0.103668,0.0149686,1,0.169348,0,0,0,0,0,0,0.0149686,0.169348,1,2.12671,6.22419,0.581743,0.0149686,-0.425751,6.22419,11.1495,4.92529,0,0.025
5,24,120,0.6,108,-1.5,1.77,1.89,0,0,7897,1,52,0.111588,0.0204169,1,0.189765,0,0,0,0,0,0,0.0204169,0.189765,1,2.12671,6.10363,0.581743,0.0204169,-0.46077,6.10363,12.8217,6.71802,0,0.025
6,24,144,0.6,151.2,-1.8,1.77,1.89,0,0,7897,1,52,0.122391,0.0242722,1,0.214037,0,0,0,0,0,0,0.0242722,0.214037,1,2.12671,5.98729,0.581743,0.0242722,-0.505106,5.98729,13.9738,7.98655,0,0.025
7,24,168,0.6,201.6,-2.1,1.77,1.89,0,0,7897,1,52,0.135233,0.0269736,1,0.24101,0,0,0,0,0,0,0.0269736,0.24101,1,2.12671,5.87496,0.581743,0.0269736,-0.55601,5.87496,14.7504,8.87543,0,0.025
8,24,192,0.6,256.8,-2.3,1.77,1.89,0,0,7897,1,52,0.149505,0.0270906,1,0.268101,0,0,0,0,0,0,0.0270906,0.268101,1,2.12671,5.76642,0.581743,0.0270906,-0.609745,5.76642,14.6804,8.91394,0,0.025
9,24,216,0.6,319.2,-2.6,1.77,1.89,0,0,7897,1,52,0.163839,0.0288743,1,0.296975,0,0,0,0,0,0,0.0288743,0.296975,1,2.12671,5.6615,0.581743,0.0288743,-0.665391,5.6615,15.1623,9.50085,0,0.025
10,24,240,0.6,388.8,-2.9,1.77,1.89,0,0,7897,1,52,0.179116,0.0302063,1,0.327182,0,0,0,0,0,0,0.0302063,0.327182,1,2.12671,5.56001,0.581743,0.0302063,-0.724163,5.56001,15.4991,9.93912,0,0.025
11,24,264,0.6,465.6,-3.2,1.77,1.89,0,0,7897,1,52,0.195098,0.0312239,1,0.358406,0,0,0,0,0,0,0.0312239,0.358406,1,2.12671,5.46179,0.581743,0.0312239,-0.785294,5.46179,15.7358,10.274,0,0.025
12,24,288,0.6,549.6,-3.5,1.77,1.89,0,0,7897,1,52,0.211619,0.03202,1,0.390426,0,0,0,0,0,0,0.03202,0.390426,1,2.12671,5.36669,0.581743,0.03202,-0.848249,5.36669,15.9026,10.5359,0,0.025
13,24,312,0.6,640.8,-3.8,1.77,1.89,0,0,7897,1,52,0.228561,0.0326575,1,0.423083,0,0,0,0,0,0,0.0326575,0.423083,1,2.12671,5.27455,0.581743,0.0326575,-0.912647,5.27455,16.0202,10.7457,0,0.025
14,24,336,0.6,736.8,-4,1.77,1.89,0,0,7897,1,52,0.24584,0.0320421,1,0.455125,0,0,0,0,0,0,0.0320421,0.455125,1,2.12671,5.18524,0.581743,0.0320421,-0.977075,5.18524,15.7284,10.5432,0,0.025
15,24,360,0.6,840,-4.3,1.77,1.89,0,0,7897,1,52,0.262793,0.0326504,1,0.487776,0,0,0,0,0,0,0.0326504,0.487776,1,2.12671,5.09863,0.581743,0.0326504,-1.0415,5.09863,15.842,10.7433,0,0.025
16,24,384,0.6,950.4,-4.6,1.77,1.89,0,0,7897,1,52,0.280069,0.0331602,1,0.520936,0,0,0,0,0,0,0.0331602,0.520936,1,2.12671,5.01461,0.581743,0.0331602,-1.10706,5.01461,15.9257,10.9111,0,0.025
17,24,408,0.6,1068,-4.9,1.77,1.89,0,0,7897,1,52,0.297614,0.0335941,1,0.55453,0,0,0,0,0,0,0.0335941,0.55453,1,2.12671,4.93305,0.581743,0.0335941,-1.17357,4.93305,15.9869,11.0538,0,0.025
18,24,432,0.6,1192.8,-5.2,1.77,1.89,0,0,7897,1,52,0.315388,0.0339683,1,0.588498,0,0,0,0,0,0,0.0339683,0.588498,1,2.12671,4.85385,0.581743,0.0339683,-1.24089,4.85385,16.0308,11.177,0,0.025
18.3357,8.05572,440.056,0.6,1236.3,-5.4,1.77,1.89,0,0,7897,1,52,0.333361,0.0115018,1,0.6,0,0,0,0,0,0,0.0115018,0.6,1,2.12671,4.77692,0.581743,0.0334395,-1.30806,4.77692,16.0521,11.2752,0,0.025
18.6215,6.86084,446.917,0.625,1273.35,-5.4,0.03,0.03,0,0,649,1,1,0.339447,0.025,1,0.625,0,0,0,0,0,0,0.025,0.625,2,2.12671,4.77692,0.581743,0.0326844,-0.170408,4.77692,7.14179,2.36487,0,0.025
19,9.08344,456,10.625,1322.4,-5.4,2.1,2.49,0,0,14018,1,56,1.17278,-0.00233605,1,0.622664,0,0,0,0,0,0,-0.00233605,0.622664,3,2.12671,8.21139,1,-0.00233605,-5.84343,8.21139,4.60629,-3.6051,0,0.025
20,24,480,0.625,1459.2,-5.7,0.03,0.03,0,0,649,1,1,1.09491,-0.0186111,1,0.604053,0,0,0,0,0,0,-0.0186111,0.604053,2,2.12671,7.76695,0.960917,-0.0186111,-0.334305,7.76695,7.26368,-0.503276,0,0.025
20.2678,6.42616,486.426,0.625,1497.76,-6,0.03,0.03,0,0,649,1,1,0.474541,0.0209472,1,0.625,0,0,0,0,0,0,0.0209472,0.625,2,2.12671,5.16903,0.649548,0.031358,-0.250981,5.16903,7.28455,2.11553,0,0.025
21,17.5738,504,10.625,1603.2,-6,2.1,2.49,0,0,14018,1,56,1.17278,-0.00355879,1,0.621441,0,0,0,0,0,0,-0.00355879,0.621441,3,2.12671,7.95788,1,-0.00355879,-5.84686,7.95788,5.11917,-2.83872,0,0.025
22,24,528,0.625,1752,-6.2,0.03,0.03,0,0,649,1,1,1.05415,-0.0107083,1,0.610733,0,0,0,0,0,0,-0.0107083,0.610733,2,2.12671,7.36976,0.94046,-0.0107083,-0.325075,7.36976,7.08019,-0.28957,0,0.025
22.3585,8.60468,536.605,0.625,1807.93,-6.5,0.03,0.03,0,0,649,1,1,0.697211,0.0142671,1,0.625,0,0,0,0,0,0,0.0142671,0.625,2,2.12671,5.87582,0.761308,0.019162,-0.278283,5.87582,6.95191,1.07608,0,0.025
23,15.3953,552,10.625,1908,-6.5,2.1,2.49,0,0,14018,1,56,1.17278,-0.00238696,1,0.622613,0,0,0,0,0,0,-0.00238696,0.622613,3,2.12671,7.71807,1,-0.00238696,-5.84653,7.71807,5.54465,-2.17341,0,0.025
24,24,576,0.625,2068.8,-6.7,0.03,0.03,0,0,649,1,1,1.09321,-0.00868779,1,0.613925,0,0,0,0,0,0,-0.00868779,0.613925,2,2.12671,7.29933,0.960065,-0.00868779,-0.326834,7.29933,7.06439,-0.234932,0,0.025
24.3054,7.32925,583.329,0.625,2120.1,-7,0.03,0.03,0,0,649,1,1,0.803622,0.0110747,1,0.625,0,0,0,0,0,0,0.0110747,0.625,2,2.12671,6.10292,0.814716,0.0160365,-0.28994,6.10292,7.08358,0.980661,0,0.025
25,16.6707,600,10.625,2236.8,-7,2.1,2.49,0,0,14018,1,56,1.17278,-0.00180798,1,0.623192,0,0,0,0,0,0,-0.00180798,0.623192,3,2.12671,7.49085,1,-0.00180798,-5.84754,7.49085,5.97057,-1.52028,0,0.025
26,24,624,0.625,2412,-7.3,0.03,0.03,0,0,649,1,1,1.11251,-0.00450463,1,0.618687,0,0,0,0,0,0,-0.00450463,0.618687,2,2.12671,7.15839,0.969752,-0.00450463,-0.326963,7.15839,7.03657,-0.121813,0,0.025
26.3293,7.90323,631.903,0.625,2471.27,-7.5,0.03,0.03,0,0,649,1,1,0.96236,0.00631261,1,0.625,0,0,0,0,0,0,0.00631261,0.625,2,2.12671,6.50692,0.894388,0.00893857,-0.307306,6.50692,7.0253,0.518381,0,0.025
27,16.0968,648,10.625,2592,-7.5,2.1,2.49,0,0,14018,1,56,1.17278,-0.00100947,1,0.623991,0,0,0,0,0,0,-0.00100947,0.623991,3,2.12671,7.27528,1,-0.00100947,-5.84779,7.27528,6.39617,-0.879108,0,0.025
28,24,672,0.625,2779.2,-7.8,0.03,0.03,0,0,649,1,1,1.13913,-0.00156763,1,0.622423,0,0,0,0,0,0,-0.00156763,0.622423,2,2.12671,7.05046,0.983111,-0.00156763,-0.327506,7.05046,7.00806,-0.0423914,0,0.025
28.2212,5.30784,677.308,0.625,2821.66,-8,0.03,0.03,0,0,649,1,1,1.08688,0.00257711,1,0.625,0,0,0,0,0,0,0.00257711,0.625,2,2.12671,6.76561,0.956884,0.004485,-0.31989,6.76561,7.08072,0.315108,0,0.025
29,18.6922,696,10.625,2971.2,-8,2.1,2.49,0,0,14018,1,56,1.17278,-0.000331595,1,0.624668,0,0,0,0,0,0,-0.000331595,0.624668,3,2.12671,7.07046,1,-0.000331595,-5.84954,7.07046,6.82179,-0.248677,0,0.025
29.0976,2.34246,698.342,0.625,2990.41,-8.2,0.03,0.03,0,0,649,1,1,1.16173,0.000331595,1,0.625,0,0,0,0,0,0,0.000331595,0.625,2,2.12671,6.93317,0.994452,0.00098739,-0.327079,6.93317,7.02504,0.0918714,0,0.025
30,21.6575,720,10.625,3168,-8.2,2.1,2.49,0,0,14018,1,56,1.17278,3.098e-05,1,0.625031,0,0,0,0,0,0,3.098e-05,0.625031,3,2.12671,6.97184,1,3.098e-05,-5.85125,6.97184,6.9919,0.020052,0,0.025
31,24,744,10.625,3372,-8.5,2.1,2.49,0,0,14018,0.94,56,1.17279,0.000635597,1,0.625667,0,0,0,0,0,0,0.000635597,0.625667,3,2.12671,6.87563,1,0.000635597,-5.85291,6.87563,7.24687,0.371241,0,0.025
32,24,768,10.625,3580.8,-8.7,2.1,2.49,0,0,14018,0.94,56,1.17305,0.00108456,1,0.626751,0,0,0,0,0,0,0.00108456,0.626751,3,2.12671,6.78173,1,0.00108456,-5.85447,6.78173,7.4152,0.633472,0,0.025
33,24,792,10.625,3796.8,-9,2.1,2.49,0,0,14018,0.94,56,1.17348,0.00167308,1,0.628424,0,0,0,0,0,0,0.00167308,0.628424,3,2.12671,6.69006,1,0.00167308,-5.85707,6.69006,7.66728,0.977218,0,0.025
34,24,816,10.625,4017.6,-9.2,2.1,2.49,0,0,14018,0.94,56,1.17416,0.00210937,1,0.630534,0,0,0,0,0,0,0.00210937,0.630534,3,2.12671,6.60055,1,0.00210937,-5.8607,6.60055,7.8326,1.23205,0,0.025
35,24,840,10.625,4243.2,-9.4,2.1,2.49,0,0,14018,0.94,56,1.175,0.0025397,1,0.633073,0,0,0,0,0,0,0.0025397,0.633073,3,2.12671,6.51312,1,0.0025397,-5.8652,6.51312,7.99651,1.4834,0,0.025
36,24,864,10.625,4473.6,-9.6,2.1,2.49,0,0,14018,0.94,56,1.17602,0.00296412,1,0.636037,0,0,0,0,0,0,0.00296412,0.636037,3,2.12671,6.42769,1,0.00296412,-5.87056,6.42769,8.15898,1.73129,0,0.025
37,24,888,10.625,4711.2,-9.9,2.1,2.49,0,0,14018,0.94,56,1.17721,0.00352764,1,0.639565,0,0,0,0,0,0,0.00352764,0.639565,3,2.12671,6.3442,1,0.00352764,-5.87691,6.3442,8.40464,2.06044,0,0.025
38,24,912,10.625,4953.6,-10.1,2.1,2.49,0,0,14018,0.94,56,1.17863,0.0039394,1,0.643504,0,0,0,0,0,0,0.0039394,0.643504,3,2.12671,6.26259,1,0.0039394,-5.88424,6.26259,8.56353,2.30094,0,0.025
39,24,936,10.625,5200.8,-10.3,2.1,2.49,0,0,14018,0.94,56,1.18021,0.0043453,1,0.64785,0,0,0,0,0,0,0.0043453,0.64785,3,2.12671,6.18279,1,0.0043453,-5.89238,6.18279,8.7208,2.53802,0,0.025
40,24,960,10.625,5452.8,-10.5,2.1,2.49,0,0,14018,0.94,56,1.18196,0.00474535,1,0.652595,0,0,0,0,0,0,0.00474535,0.652595,3,2.12671,6.10474,1,0.00474535,-5.90134,6.10474,8.87642,2.77168,0,0.025
41,24,984,10.625,5709.6,-10.7,2.1,2.49,0,0,14018,0.94,56,1.18386,0.00513961,1,0.657735,0,0,0,0,0,0,0.00513961,0.657735,3,2.12671,6.02838,1,0.00513961,-5.9111,6.02838,9.03034,3.00196,0,0.025
42,24,1008,10.625,5971.2,-10.9,2.1,2.49,0,0,14018,0.94,56,1.18593,0.00552809,1,0.663263,0,0,0,0,0,0,0.00552809,0.663263,3,2.12671,5.95367,1,0.00552809,-5.92163,5.95367,9.18253,3.22886,0,0.025
43,24,1032,10.625,6237.6,-11.1,2.1,2.49,0,0,14018,0.94,56,1.18815,0.00591083,1,0.669174,0,0,0,0,0,0,0.00591083,0.669174,3,2.12671,5.88054,1,0.00591083,-5.93295,5.88054,9.33296,3.45242,0,0.025
44,24,1056,10.625,6508.8,-11.3,2.1,2.49,0,0,14018,0.94,56,1.19052,0.00628787,1,0.675461,0,0,0,0,0,0,0.00628787,0.675461,3,2.12671,5.80895,1,0.00628787,-5.94502,5.80895,9.48159,3.67264,0,0.025
45,24,1080,10.625,6784.8,-11.5,2.1,2.49,0,0,14018,0.94,56,1.19305,0.00665924,1,0.682121,0,0,0,0,0,0,0.00665924,0.682121,3,2.12671,5.73885,1,0.00665924,-5.95785,5.73885,9.6284,3.88955,0,0.025
46,24,1104,10.625,7065.6,-11.7,2.1,2.49,0,0,14018,0.94,56,1.19572,0.00702498,1,0.689146,0,0,0,0,0,0,0.00702498,0.689146,3,2.12671,5.6702,1,0.00702498,-5.97142,5.6702,9.77337,4.10317,0,0.025
47,24,1128,10.625,7351.2,-11.9,2.1,2.49,0,0,14018,0.94,56,1.19854,0.00738512,1,0.696531,0,0,0,0,0,0,0.00738512,0.696531,3,2.12671,5.60294,1,0.00738512,-5.98571,5.60294,9.91647,4.31352,0,0.025
48,24,1152,10.625,7641.6,-12.1,2.1,2.49,0,0,14018,0.94,56,1.20151,0.0077397,1,0.704271,0,0,0,0,0,0,0.0077397,0.704271,3,2.12671,5.53704,1,0.0077397,-6.00073,5.53704,10.0577,4.52063,0,0.025
49,24,1176,10.625,7934.4,-12.2,2.1,2.49,0,0,14018,0.94,56,1.20462,0.00794724,1,0.712218,0,0,0,0,0,0,0.00794724,0.712218,3,2.12671,5.47246,1,0.00794724,-6.0163,5.47246,10.1143,4.64185,0,0.025
50,24,1200,10.625,8232,-12.4,2.1,2.49,0,0,14018,0.94,56,1.20781,0.00829205,1,0.72051,0,0,0,0,0,0,0.00829205,0.72051,3,2.12671,5.40916,1,0.00829205,-6.03243,5.40916,10.2524,4.84325,0,0.025
51,24,1224,10.625,8534.4,-12.6,2.1,2.49,0,0,14018,0.94,56,1.21114,0.00863145,1,0.729141,0,0,0,0,0,0,0.00863145,0.729141,3,2.12671,5.34709,1,0.00863145,-6.04925,5.34709,10.3886,5.04148,0,0.025
52,24,1248,10.625,8839.2,-12.7,2.1,2.49,0,0,14018,0.94,56,1.2146,0.00882514,1,0.737966,0,0,0,0,0,0,0.00882514,0.737966,3,2.12671,5.28623,1,0.00882514,-6.0666,5.28623,10.4409,5.15462,0,0.025
