day,chau_z,chau_h
0,0,0
1,0.091,0
2,0.143,0
2.1,0.15,0
3,0.16,0
4,0.178,0
5,0.2,0
6,0.224,0
7,0.252,0
8,0.28,0
9,0.31,0
10,0.341,0
11,0.372,0
12,0.404,0
13,0.436,0
14,0.468,0
15,0.501,0
16,0.534,0
17,0.566,0
18,0.599,0
18,0.6,0
19,0.6,0
20,0.6,0
21,0.6,0
22,0.6,0
23,0.6,0
24,0.6,0
25,0.602,0
26,0.605,0
27,0.609,0
28,0.615,0
29,0.622,0
29,0.625,0
30,0.626,0
31,0.628,0
32,0.631,0
33,0.633,0
34,0.636,0
35,0.64,0
36,0.643,0
37,0.647,0
38,0.652,0
39,0.656,0
40,0.661,0
41,0.666,0
42,0.672,0
43,0.678,0
44,0.684,0
45,0.69,0
46,0.696,0
47,0.703,0
48,0.71,0
49,0.717,0
50,0.725,0
51,0.732,0
52,0.74,0
53,0.748,0
54,0.756,0
55,0.765,0
56,0.773,0
57,0.782,0
58,0.791,0
59,0.8,0
60,0.809,0
61,0.818,0
62,0.827,0
63,0.836,0
64,0.846,0
65,0.855,0
66,0.865,0
67,0.875,0
68,0.884,0
69,0.894,0
70,0.904,0
71,0.914,0
72,0.924,0
73,0.933,0
74,0.943,0
75,0.953,0
76,0.963,0
77,0.973,0
78,0.983,0
79,0.993,0
80,1.003,0
81,1.013,0
82,1.022,0
83,1.032,0
84,1.042,0
85,1.052,0
86,1.061,0
87,1.071,0
88,1.08,0
89,1.09,0
90,1.099,0
91,1.108,0
92,1.117,0
93,1.126,0
94,1.135,0
95,1.144,0
96,1.153,0
97,1.161,0
98,1.17,0
99,1.178,0
100,1.186,0
101,1.194,0
102,1.202,0
103,1.21,0
104,1.217,0
105,1.225,0
106,1.232,0
107,1.239,0
108,1.246,0
109,1.253,0
110,1.26,0
111,1.266,0
112,1.272,0
113,1.278,0
114,1.284,0
115,1.29,0
116,1.296,0
117,1.301,0
118,1.306,0
119,1.311,0
120,1.315,0
121,1.32,0
122,1.324,0
123,1.328,0
124,1.332,0
125,1.335,0
126,1.339,0
127,1.342,0
128,1.345,0
129,1.347,0
130,1.35,0
131,1.352,0
132,1.354,0
133,1.355,0
134,1.357,0
135,1.358,0
136,1.359,0
137,1.359,0
138,1.36,0
139,1.36,0
140,1.36,0
141,1.359,0
142,1.358,0
143,1.357,0
144,1.356,0
145,1.354,0
146,1.353,0
147,1.35,0
148,1.348,0
149,1.345,0
150,1.342,0
151,1.339,0
152,1.335,0
