day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,24,24,0.15,7.2,-0.3,1.48,1.48,0,0,1250,1,0,0,0.084791,1,0.084791,0,0,0,0,0,0,0.084791,0.084791,0,1.69146,6.05662,0.581743,0.084791,-0.201078,6.05662,10.4728,4.4162,0,0.025
2,24,48,0.15,24,-0.7,1.48,1.48,0,0,1250,1,0,0.0572912,0.0598498,1,0.144641,0,0,0,0,0,0,0.0598498,0.144641,0,1.69146,5.91383,0.581743,0.0598498,-0.342977,5.91383,9.03101,3.11718,0,0.025
2.06539,1.56934,49.5693,0.15,25.5693,-1,1.48,1.48,0,0,1250,1,0,0.0977302,0.00535926,1,0.15,0,0,0,0,0,0,0.00535926,0.15,0,1.69146,5.7774,0.581743,0.0544246,-0.454632,5.7774,10.0461,4.26874,0,0.025
3,22.4307,72,0.6,48,-1,1.77,1.89,0,0,7897,1,52,0.101351,0.0108438,1,0.160844,0,0,0,0,0,0,0.0108438,0.160844,1,1.69146,5.7774,0.581743,0.0108438,-0.410362,5.7774,9.59508,3.81768,0,0.025
4,24,96,0.6,81.6,-1.4,1.77,1.89,0,0,7897,1,52,0.107089,0.020642,1,0.181486,0,0,0,0,0,0,0.020642,0.181486,1,1.69146,5.64689,0.581743,0.020642,-0.442599,5.64689,12.439,6.79207,0,0.025
5,24,120,0.6,122.4,-1.7,1.77,1.89,0,0,7897,1,52,0.11801,0.0247012,1,0.206187,0,0,0,0,0,0,0.0247012,0.206187,1,1.69146,5.52193,0.581743,0.0247012,-0.487563,5.52193,13.6497,8.12773,0,0.025
6,24,144,0.6,172.8,-2.1,1.77,1.89,0,0,7897,1,52,0.13108,0.0295324,1,0.235719,0,0,0,0,0,0,0.0295324,0.235719,1,1.69146,5.40218,0.581743,0.0295324,-0.541432,5.40218,15.1196,9.7174,0,0.025
7,24,168,0.6,230.4,-2.4,1.77,1.89,0,0,7897,1,52,0.146706,0.0310158,1,0.266735,0,0,0,0,0,0,0.0310158,0.266735,1,1.69146,5.28732,0.581743,0.0310158,-0.601631,5.28732,15.4928,10.2055,0,0.025
8,24,192,0.6,297.6,-2.8,1.77,1.89,0,0,7897,1,52,0.163116,0.0337292,1,0.300464,0,0,0,0,0,0,0.0337292,0.300464,1,1.69146,5.17705,0.581743,0.0337292,-0.666041,5.17705,16.2754,11.0983,0,0.025
9,24,216,0.6,372,-3.1,1.77,1.89,0,0,7897,1,52,0.180962,0.0341734,1,0.334638,0,0,0,0,0,0,0.0341734,0.334638,1,1.69146,5.0711,0.581743,0.0341734,-0.733622,5.0711,16.3156,11.2445,0,0.025
10,24,240,0.6,456,-3.5,1.77,1.89,0,0,7897,1,52,0.199043,0.0359042,1,0.370542,0,0,0,0,0,0,0.0359042,0.370542,1,1.69146,4.96923,0.581743,0.0359042,-0.80339,4.96923,16.7832,11.814,0,0.025
11,24,264,0.6,547.2,-3.8,1.77,1.89,0,0,7897,1,52,0.21804,0.0359481,1,0.40649,0,0,0,0,0,0,0.0359481,0.40649,1,1.69146,4.8712,0.581743,0.0359481,-0.874944,4.8712,16.6996,11.8284,0,0.025
12,24,288,0.6,645.6,-4.1,1.77,1.89,0,0,7897,1,52,0.23706,0.0360141,1,0.442504,0,0,0,0,0,0,0.0360141,0.442504,1,1.69146,4.7768,0.581743,0.0360141,-0.94662,4.7768,16.6269,11.8501,0,0.025
13,24,312,0.6,753.6,-4.5,1.77,1.89,0,0,7897,1,52,0.256115,0.0371823,1,0.479686,0,0,0,0,0,0,0.0371823,0.479686,1,1.69146,4.68583,0.581743,0.0371823,-1.01954,4.68583,16.9203,12.2345,0,0.025
