day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,24,24,0.06,2.4,-0.1,1.48,1.48,0,0,1250,1,0,0,0.0208878,1,0.0208878,0,0,0,0,0,0,0.0208878,0.0208878,0,4.10366,13.0831,1,0.0208878,-0.272083,13.0831,14.171,1.0879,0,0
1.0141,0.338439,24.3384,0.06,3.85529,-4.3,1.48,1.48,0,0,1250,1,0,0.0141134,0.0391122,1,0.06,0,0,0,0,0,0,0.0391122,0.06,0,4.10366,12.8958,1,0.360256,-0.649632,12.8958,157.354,144.458,0,0
2,23.6616,48,0.32,105.6,-4.3,0.92,0.92,0,0,1250,1,0,0.0405405,0.23682,1,0.29682,0,0,0,0,0,0,0.23682,0.29682,1,4.10366,12.8958,1,0.23682,-0.555523,12.8958,25.4066,12.5108,0,0
2.16649,3.99567,51.9957,0.32,130.373,-6.2,0.92,0.92,0,0,1250,0.94,0,0.297954,0.0231798,1,0.32,0,0,0,0,0,0,0.0231798,0.32,1,4.10366,12.7129,1,0.0959357,-0.888259,12.7129,19.9645,7.25154,0,0
3,20.0043,72,0.75,254.4,-6.2,1.77,1.89,0,0,7897,0.94,52,0.323149,0.0157779,1,0.335778,0,0,0,0,0,0,0.0157779,0.335778,2,4.10366,12.7129,1,0.0157779,-1.26949,12.7129,18.9415,6.22857,0,0
4,24,96,0.75,352.8,-4.1,1.77,1.89,0,0,7897,0.94,52,0.331497,-0.000490244,1,0.335288,0,0,0,0,0,0,-0.000490244,0.335288,2,4.10366,12.5343,1,-0.000490244,-1.29066,12.5343,12.373,-0.161311,0,0
5,24,120,0.75,352.8,1.1,1.77,1.89,0,0,7897,0.94,52,0.331238,-0.0480581,1,0.28723,0,0,0,0,0,0,-0.0480581,0.28723,2,4.10366,12.3597,1,-0.0480581,-1.24158,12.3597,-3.45343,-15.8131,-0,0
6,24,144,0.32,352.8,2.4,0.92,0.92,0,0,1250,0.94,0,0.287529,-0.394291,0,0.01,0,0,0,0,0,0,-0.394291,0,1,4.10366,12.189,1,-0.394291,nan,12.189,-32.7686,-20.536,-0,0
7,24,168,0.06,352.8,7.2,1.48,1.48,0,0,1250,0.94,0,0.00675676,-20.6903,0,0.01,0,0,0,0,0,0,-20.6903,0,0,4.10366,12.0221,1,-20.6903,nan,12.0221,1.03104,-1077.62,0,0
