day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.410082,9.84197,9.84197,0.18,16.7314,-1.7,1.48,1.48,0,0,1250,1,0,0,0.18,1,0.18,0,0,0,0,0,0,0.18,0.18,0,4.10366,5.09428,0.389379,0.265747,-0.363557,5.09428,27.9556,22.8613,0,0.05
1,14.158,24,0.5,40.8,-1.7,1.77,1.89,0,0,7897,1,52,0.121622,0.0151283,1,0.195128,0,0,0,0,0,0,0.0151283,0.195128,1,4.10366,5.09428,0.389379,0.0151283,-0.483991,5.09428,13.5325,8.43819,0,0.05
2,24,48,0.5,105.6,-2.7,1.77,1.89,0,0,7897,1,52,0.129626,0.0429412,1,0.23807,0,0,0,0,0,0,0.0429412,0.23807,1,4.10366,5.02137,0.389379,0.0429412,-0.548188,5.02137,19.1508,14.1295,0,0.05
3,24,72,0.5,105.6,0.8,1.77,1.89,0,0,7897,1,52,0.152346,-0.0319404,1,0.206129,0,0,0,0,0,0,-0.0319404,0.206129,1,4.10366,4.95016,0.389379,-0.0319404,-0.558973,4.95016,-5.55956,-10.5097,-0,0.05
4,24,96,0.5,204,-4.1,1.77,1.89,0,0,7897,1,52,0.135447,0.0665764,1,0.272706,0,0,0,0,0,0,0.0665764,0.272706,1,4.10366,4.88059,0.389379,0.0665764,-0.593397,4.88059,26.787,21.9064,0,0.05
5,24,120,0.5,391.2,-7.8,1.77,1.89,0,0,7897,1,52,0.170672,0.10485,1,0.377555,0,0,0,0,0,0,0.10485,0.377555,1,4.10366,4.8126,0.389379,0.10485,-0.764617,4.8126,39.3125,34.4999,0,0.05
6,24,144,0.5,489.6,-4.1,1.77,1.89,0,0,7897,1,52,0.226148,0.038311,1,0.415866,0,0,0,0,0,0,0.038311,0.415866,1,4.10366,4.74615,0.389379,0.038311,-0.907575,4.74615,17.352,12.6059,0,0.05
7,24,168,0.5,528,-1.6,1.77,1.89,0,0,7897,1,52,0.246419,0.00539284,1,0.421259,0,0,0,0,0,0,0.00539284,0.421259,1,4.10366,4.68117,0.389379,0.00539284,-0.951081,4.68117,6.45564,1.77447,0,0.05
8,24,192,0.5,528,0,1.77,1.89,0,0,7897,1,52,0.249272,-0.0140336,1,0.407225,0,0,0,0,0,0,-0.0140336,0.407225,1,4.10366,4.61763,0.389379,-0.0140336,-0.942248,4.61763,0,-4.61763,0,0.05
