day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
17.4374,10.4968,418.497,0.41,812.978,-6.8,1.77,1.89,0,0,7897,1,52,0.212928,0.0352693,1,0.41,0,0,0,0,0,0,0.0352693,0.4,1,2.32073,4.06098,0.468941,0.0763098,-0.893518,4.06098,30.595,26.5341,0,0.038
17.7077,6.4883,424.985,0.448,857.098,-6.8,0.03,0.03,0,0,649,1,1,0.231589,0.038,1,0.448,0,0,0,0,0,0,0.038,0.438,2,2.32073,4.06098,0.468941,0.0494714,-0.14786,4.06098,7.86198,3.801,0,0.038
18,7.01494,432,0.548,904.8,-6.8,1.48,1.48,0,0,1250,1,0,1.49826,-0.0229957,1,0.425004,0,0,0,0,0,0,-0.0229957,0.415004,3,2.32073,8.65989,1,-0.0229957,-4.46044,8.65989,4.56227,-4.09762,0,0.038
19,24,456,0.448,936,-1.3,0.03,0.03,0,0,649,1,1,0.731733,-0.0283647,1,0.39664,0,0,0,0,0,0,-0.0283647,0.38664,2,2.32073,5.78656,0.67863,-0.0283647,-0.229526,5.78656,5.01954,-0.767029,0,0.038
19.2783,6.68007,462.68,0.41,966.06,-4.5,1.77,1.89,0,0,7897,1,52,0.22452,0.0133604,1,0.41,0,0,0,0,0,0,0.0133604,0.4,1,2.32073,3.93786,0.468941,0.0458245,-0.906477,3.93786,19.7321,15.7943,0,0.038
20,17.3199,480,0.448,1044,-4.5,0.03,0.03,0,0,649,1,1,0.231589,0.0368642,1,0.446864,0,0,0,0,0,0,0.0368642,0.436864,2,2.32073,3.93786,0.468941,0.0368642,-0.155849,3.93786,5.3192,1.38135,0,0.038
21,24,504,0.448,1044,1.8,0.03,0.03,0,0,649,1,1,1.46039,-0.108353,1,0.338511,0,0,0,0,0,0,-0.108353,0.328511,2,2.32073,8.13996,0.984126,-0.108353,-0.280286,8.13996,5.20991,-2.93006,0,0.038
22,24,528,0.41,1092,-2,1.77,1.89,0,0,7897,1,52,0.193764,0.0189647,1,0.357475,0,0,0,0,0,0,0.0189647,0.347475,1,2.32073,3.82116,0.468941,0.0189647,-0.763005,3.82116,10.0613,6.24017,0,0.038
23,24,552,0.41,1147.2,-2.3,1.77,1.89,0,0,7897,1,52,0.203798,0.0219077,1,0.379383,0,0,0,0,0,0,0.0219077,0.369383,1,2.32073,3.76507,0.468941,0.0219077,-0.803707,3.76507,10.9736,7.20855,0,0.038
24,24,576,0.41,1147.2,0,1.77,1.89,0,0,7897,1,52,0.215389,-0.0112764,1,0.368107,0,0,0,0,0,0,-0.0112764,0.358107,1,2.32073,3.7104,0.468941,-0.0112764,-0.814172,3.7104,0,-3.7104,0,0.038
25,24,600,0.41,1214.4,-2.8,1.77,1.89,0,0,7897,1,52,0.209423,0.0281248,1,0.396232,0,0,0,0,0,0,0.0281248,0.386232,1,2.32073,3.65711,0.468941,0.0281248,-0.830858,3.65711,12.9114,9.25424,0,0.038
25.8765,21.0354,621.035,0.41,1256.47,-2,1.77,1.89,0,0,7897,1,52,0.224304,0.0137684,1,0.41,0,0,0,0,0,0,0.0137684,0.4,1,2.32073,3.60514,0.468941,0.0156507,-0.874476,3.60514,8.774,5.16886,0,0.038
26,2.96462,624,0.448,1262.4,-2,0.03,0.03,0,0,649,1,1,0.231589,0.00826631,1,0.418266,0,0,0,0,0,0,0.00826631,0.408266,2,2.32073,3.60514,0.468941,0.00826631,-0.0386298,3.60514,5.41476,1.80962,0,0.038
27,24,648,0.448,1274.4,-0.5,0.03,0.03,0,0,649,1,1,0.507133,-0.0225738,1,0.395693,0,0,0,0,0,0,-0.0225738,0.385693,2,2.32073,4.43008,0.584465,-0.0225738,-0.171678,4.43008,3.81964,-0.610434,0,0.038
27.4287,10.2891,658.289,0.41,1308.35,-3.3,1.77,1.89,0,0,7897,1,52,0.224019,0.0143075,1,0.41,0,0,0,0,0,0,0.0143075,0.4,1,2.32073,3.50497,0.468941,0.0324641,-0.889907,3.50497,14.4862,10.9812,0,0.038
28,13.7109,672,0.448,1353.6,-3.3,0.03,0.03,0,0,649,1,1,0.231589,0.0273559,1,0.437356,0,0,0,0,0,0,0.0273559,0.427356,2,2.32073,3.50497,0.468941,0.0273559,-0.115298,3.50497,4.79985,1.29488,0,0.038
29,24,696,0.448,1372.8,-0.8,0.03,0.03,0,0,649,1,1,1.14345,-0.0583855,1,0.37897,0,0,0,0,0,0,-0.0583855,0.36897,2,2.32073,6.27476,0.851247,-0.0583855,-0.242262,6.27476,4.69592,-1.57884,0,0.038
29.2342,5.62077,701.621,0.41,1431.82,-10.5,1.77,1.89,0,0,7897,1,52,0.215171,0.0310296,1,0.41,0,0,0,0,0,0,0.0310296,0.4,1,2.32073,3.40954,0.468941,0.119012,-0.94272,3.40954,47.0051,43.5956,0,0.038
29.3519,2.82488,704.446,0.448,1461.48,-10.5,0.03,0.03,0,0,649,1,1,0.231589,0.038,1,0.448,0,0,0,0,0,0,0.038,0.438,2,2.32073,3.40954,0.468941,0.0845934,-0.195045,3.40954,12.1398,8.73028,0,0.038
30,15.5543,720,0.548,1624.8,-10.5,1.48,1.48,0,0,1250,1,0,1.49826,-0.00320426,1,0.444796,0,0,0,0,0,0,-0.00320426,0.434796,3,2.32073,7.27072,1,-0.00320426,-4.5221,7.27072,7.01322,-0.257505,0,0.038
31,24,744,0.448,1864.8,-10,0.03,0.03,0,0,649,1,1,1.39145,0.00304663,1,0.447842,0,0,0,0,0,0,0.00304663,0.437842,2,2.32073,6.85135,0.95522,0.00304663,-0.339896,6.85135,6.93374,0.0823861,0,0.038
31.0086,0.206953,744.207,0.448,1867.14,-11.3,0.03,0.03,0,0,649,1,1,1.493,0.000157629,1,0.448,0,0,0,0,0,0,0.000157629,0.438,2,2.32073,7.06103,0.997797,0.00473109,-0.355428,7.06103,7.55535,0.494321,0,0.038
