day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.199822,4.79574,4.79574,0.13,9.59147,-2,1.48,1.48,0,0,1250,1,0,0,0.13,1,0.13,0,0,0,0,0,0,0.13,0.13,0,2.32073,11.6542,1,0.24334,-0.4671,11.6542,45.5385,33.8843,0,0
1,19.2043,24,0.44,48,-2,2.46,2.98,0,0,14967,1,72,0.0878378,0.013526,1,0.143526,0,0,0,0,0,0,0.013526,0.143526,1,2.32073,11.6542,1,0.013526,-0.551993,11.6542,22.1958,10.5416,0,0
2,24,48,0.44,163.2,-4.8,2.46,2.98,0,0,14967,1,72,0.0923767,0.0571589,1,0.200685,0,0,0,0,0,0,0.0571589,0.200685,1,2.32073,11.4283,1,0.0571589,-0.62605,11.4283,47.074,35.6457,0,0
3,24,72,0.44,163.2,1.8,2.46,2.98,0,0,14967,1,72,0.111558,-0.0457614,1,0.154923,0,0,0,0,0,0,-0.0457614,0.154923,1,2.32073,11.2102,1,-0.0457614,-0.637098,11.2102,-17.3278,-28.538,-0,0
4,24,96,0.44,163.2,2.5,2.46,2.98,0,0,14967,1,72,0.0962014,-0.0646005,1,0.0903229,0,0,0,0,0,0,-0.0646005,0.0903229,1,2.32073,10.9996,1,-0.0646005,-0.526398,10.9996,-29.2869,-40.2865,-0,0
5,24,120,0.13,163.2,0.8,1.48,1.48,0,0,1250,1,0,0.061029,-0.458967,0,0.01,0,0,0,0,0,0,-0.458967,0,0,2.32073,10.796,1,-0.458967,nan,10.796,8.50816,-23.9045,0,0
6,24,144,0.13,163.2,3.5,1.48,1.48,0,0,1250,1,0,0.00675676,-10.1491,0,0.01,0,0,0,0,0,0,-10.1491,0,0,2.32073,10.5992,1,-10.1491,nan,10.5992,1.0228,-528.599,0,0
7,24,168,0.13,163.2,0.3,1.48,1.48,0,0,1250,1,0,0.00675676,-1.05233,0,0.01,0,0,0,0,0,0,-1.05233,0,0,2.32073,10.4087,1,-1.05233,nan,10.4087,0.860193,-54.8087,0,0
7.08913,2.13923,170.139,0.13,171.329,-3.8,1.48,1.48,0,0,1250,1,0,0.00675676,0.12,1,0.13,0,0,0,0,0,0,0.12,0.12,0,2.32073,10.2243,1,0.36485,-0.581157,10.2243,80.3429,70.1185,0,0
8,21.8608,192,0.44,254.4,-3.8,2.46,2.98,0,0,14967,1,72,0.0878378,0.0434152,1,0.173415,0,0,0,0,0,0,0.0434152,0.163415,1,2.32073,10.2243,1,0.0434152,-0.581862,10.2243,39.9486,29.7243,0,0
9,24,216,0.44,362.4,-4.5,2.46,2.98,0,0,14967,1,72,0.102407,0.0491072,1,0.222522,0,0,0,0,0,0,0.0491072,0.212522,1,2.32073,10.0457,1,0.0491072,-0.67556,10.0457,40.6702,30.6245,0,0
10,24,240,0.44,434.4,-3,2.46,2.98,0,0,14967,1,72,0.118886,0.0233423,1,0.245865,0,0,0,0,0,0,0.0233423,0.235865,1,2.32073,9.87269,1,0.0233423,-0.747732,9.87269,24.4295,14.5569,0,0
11,24,264,0.44,434.4,0.5,2.46,2.98,0,0,14967,1,72,0.126719,-0.0220798,1,0.223785,0,0,0,0,0,0,-0.0220798,0.213785,1,2.32073,9.70492,1,-0.0220798,-0.748725,9.70492,-4.06458,-13.7695,-0,0
12,24,288,0.44,434.4,0.3,2.46,2.98,0,0,14967,1,72,0.119309,-0.0194465,1,0.204338,0,0,0,0,0,0,-0.0194465,0.194338,1,2.32073,9.54218,1,-0.0194465,-0.706938,9.54218,-2.58517,-12.1274,-0,0
