day,dt,temp,site_z,site_h
1.0,24.0,-0.1,,
1.0,0.26,-4.3,,
2.0,23.74,-4.3,0.0,
3.0,24.0,-6.2,,
4.0,24.0,-4.1,,
5.0,24.0,1.1,,
6.0,24.0,2.4,,
6.300000000000001,6.09,7.2,,
6.600000000000001,7.29,7.2,,
6.600000000000001,0.21,7.2,,
7.0,10.41,7.2,,
8.0,24.0,4.5,,
9.0,24.0,1.6,,
10.0,24.0,0.0,,
11.0,24.0,0.7,-0.002,0.002
12.0,24.0,1.5,,
13.0,24.0,1.3,,
14.0,24.0,-0.1,,
14.100000000000001,2.43,0.4,,
15.0,21.57,0.4,,
16.0,24.0,0.3,,
17.0,24.0,0.8,,
18.0,24.0,2.5,,
18.0,0.86,-2.9,,
19.0,23.14,-2.9,,
20.0,24.0,-8.7,,
21.0,24.0,-8.7,,
22.0,24.0,-3.2,,
23.0,24.0,-0.3,0.498,0.002
24.0,24.0,-4.3,,
25.0,24.0,-6.6,,
26.0,24.0,-12.6,,
26.8,19.0,-10.4,,
27.0,5.0,-10.4,,
28.0,24.0,-4.6,,
29.0,24.0,-12.1,,
30.0,24.0,-12.9,,
30.6,14.91,-9.8,,
31.0,9.09,-9.8,,
32.0,24.0,-10.2,,
32.6,13.67,-18.7,,
33.0,10.33,-18.7,,
34.0,24.0,-7.8,,
34.0,0.63,-2.2,,
35.0,23.37,-2.2,,
36.0,24.0,-3.6,,
37.0,24.0,-0.2,,
38.0,24.0,-9.9,0.798,0.002
39.0,24.0,-7.3,,
40.0,24.0,-1.6,,
41.0,24.0,-7.2,,
42.0,24.0,-2.2,,
43.0,24.0,1.6,,
44.0,24.0,2.1,0.778,0.002
45.0,24.0,-6.4,,
45.1,1.8,-15.7,,
46.0,22.2,-15.7,,
46.2,4.5,-19.0,,
47.0,19.5,-19.0,,
48.0,24.0,-18.8,,
49.0,24.0,-12.4,,
50.0,24.0,-20.4,,
51.0,24.0,-23.3,,
52.0,24.0,-21.8,,
53.0,24.0,-16.9,,
54.0,24.0,-17.5,,
55.0,24.0,-19.4,,
56.0,24.0,-18.9,,
57.0,24.0,-11.3,,
58.0,24.0,-12.9,0.878,0.002
59.0,24.0,-7.5,,
60.0,24.0,-15.2,,
61.0,24.0,-17.1,,
62.0,24.0,-16.7,,
63.0,24.0,-11.6,,
64.0,24.0,-6.2,,
65.0,24.0,-5.4,,
66.0,24.0,-15.0,,
67.0,24.0,-17.9,,
68.0,24.0,-19.4,,
69.0,24.0,-16.0,,
70.0,24.0,-11.2,,
71.0,24.0,-9.2,,
72.0,24.0,-14.9,,
73.0,24.0,-6.2,0.878,0.002
74.0,24.0,-14.9,,
75.0,24.0,-8.2,,
76.0,24.0,-16.2,,
77.0,24.0,-15.4,,
78.0,24.0,-6.1,,
79.0,24.0,-6.3,,
80.0,24.0,-7.3,,
81.0,24.0,-17.5,,
82.0,24.0,-16.6,,
83.0,24.0,-9.7,,
84.0,24.0,-11.1,,
85.0,24.0,-12.8,,
86.0,24.0,-5.9,,
87.0,24.0,1.5,0.858,0.002
88.0,24.0,-0.5,,
89.0,24.0,-0.7,,
90.0,24.0,2.2,,
91.0,24.0,6.3,0.798,0.002
92.0,24.0,3.1,0.778,0.002
93.0,24.0,0.8,0.758,0.002
94.0,24.0,-0.7,0.747,0.003
95.0,24.0,2.2,0.738,0.002
96.0,24.0,0.3,,
97.0,24.0,0.2,,
98.0,24.0,2.1,0.708,0.002
99.0,24.0,0.2,0.65,
100.0,24.0,2.6,,
101.0,24.0,1.9,,
102.0,24.0,4.3,,0.002
103.0,24.0,-8.6,,
104.0,24.0,-3.6,,
105.0,24.0,-1.5,,
106.0,24.0,-9.3,,
107.0,24.0,-6.7,,0.003
108.0,24.0,2.2,,
109.0,24.0,-1.9,,0.002
110.0,24.0,-7.2,,
111.0,24.0,-8.9,,
112.0,24.0,-2.7,,
113.0,24.0,2.3,,
114.0,24.0,4.4,,0.0
115.0,24.0,4.9,,0.002
115.3,7.62,5.8,,
116.0,16.38,5.8,,0.002
116.1,3.1,4.4,,
117.0,20.9,4.4,,
118.0,24.0,3.7,,
119.0,24.0,5.1,,
120.0,24.0,6.1,,0.002
121.0,24.0,6.9,,
121.6,13.37,5.8,,
122.0,10.63,5.8,,0.002
123.0,24.0,2.9,,
124.0,24.0,4.2,,
125.0,24.0,6.0,,
126.0,24.0,7.0,,0.002
127.0,24.0,5.3,,
128.0,24.0,7.2,,
